instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.75;1.75;2.0;511779.85217378306;511779.85217378335;5.686787069306318e-14;482.37976479530334;197451;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;1.75;1.75;2.0;450625.1827897348;450968.7294355164;0.07617970456879113;1800.014034986496;156688;0 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;1.75;1.75;2.0;544816.9168721804;555186.4219584804;1.8677519255100672;1800.0259969234467;33734;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;1.75;1.75;2.0;755822.2807178992;794531.0074722734;4.871896299871598;1800.019012928009;25171;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;1.75;1.75;2.0;988668.4544632835;1.0501346141557358e6;5.853169571204783;1800.011454820633;13033;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;1.75;1.75;2.0;1.0697090694903992e6;1.1564724572074004e6;7.5024171285941055;1800.0303828716278;15413;0 
