instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.75;2.0;1.5;512966.05857821915;512966.1348312666;1.4865123108150484e-5;96.08770990371704;49917;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;1.75;2.0;1.5;453989.966451333;453989.96645133337;7.692812425145144e-14;1047.761018037796;325699;1 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;1.75;2.0;1.5;559720.9293013182;560245.2605276224;0.0935895871408843;1800.0480480194092;127827;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;1.75;2.0;1.5;791758.2403487676;801062.1073824457;1.1614414098401766;1800.0266230106354;34247;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;1.75;2.0;1.5;1.0355018482919129e6;1.0625644918123847e6;2.546917738076473;1803.7427051067352;20975;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;1.75;2.0;1.5;1.0971000019029705e6;1.1703386914404659e6;6.257905516851056;1800.0504188537598;7449;0 
