instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.75;1.75;1.5;513670.14349489985;513670.14349489997;2.2663439427269467e-14;104.2964940071106;66529;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;1.75;1.75;1.5;454120.4494240602;454258.1413390223;0.03031138078368014;1800.0188429355621;1017359;0 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;1.75;1.75;1.5;559994.7982829495;560799.7977513478;0.14354489278100774;1800.0313329696655;143284;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;1.75;1.75;1.5;797285.887472124;805887.7593413763;1.0673783997268185;1800.0295009613037;29785;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;1.75;1.75;1.5;1.039512733115852e6;1.069409037676007e6;2.795591163613538;1800.079409122467;20616;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;1.75;1.75;1.5;1.0961928305248902e6;1.1698367019764497e6;6.295226618137171;1800.0364820957184;7899;0 
