instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.75;1.5;1.5;522251.13560239034;522251.4961894668;6.90447187015425e-5;1274.8434309959412;1288150;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;1.75;1.5;1.5;460929.8068022;460929.8068022;0.0;666.6098289489746;108476;1 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;1.75;1.5;1.5;565564.9089014196;566188.0498208969;0.11005900242409719;1800.0620119571686;119363;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;1.75;1.5;1.5;800182.1040182583;811421.6018332378;1.3851612761585619;1800.0296540260315;57496;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;1.75;1.5;1.5;1.0406120027667753e6;1.0658366317488682e6;2.366650594538418;1800.0182120800018;17676;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;1.75;1.5;1.5;1.105944523497937e6;1.1769173435227717e6;6.030399706099793;1800.0279099941254;10641;0 
