instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.75;1.75;1.75;512108.50507531664;512108.50507531664;0.0;119.12692618370056;47966;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;1.75;1.75;1.75;452210.7058350673;452422.01315593306;0.04670580005418845;1800.0229971408844;413592;0 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;1.75;1.75;1.75;549465.3244856836;557071.5158179225;1.3653886648774596;1800.031837940216;30652;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;1.75;1.75;1.75;789109.3780751202;799170.543792945;1.2589510206511751;1800.0068769454956;22903;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;1.75;1.75;1.75;1.0012601314633712e6;1.058709350050911e6;5.426344688915541;1800.0108189582825;16856;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;1.75;1.75;1.75;1.0789817903778045e6;1.173340959124088e6;8.04192234256645;1800.0380511283875;10682;0 
