instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N50T30/N50T30P1W15SD_SF3.dat;493553.336227;505162.00424408953;0.904242892;1;0.2 
instances/N50T30/N50T30P1W15SD_SF4.dat;459524.69070200005;468032.0500138999;0.86302518;1;0.2 
instances/N50T30/N50T30P1W15SD_SF5.dat;517807.18287399993;528490.6684435938;0.881751888;1;0.2 
instances/N50T30/N50T30P1W15SD_DF1.dat;421132.86806699994;426776.11080587807;0.852924264;1;0.2 
instances/N50T30/N50T30P1W15SD_DF2.dat;444627.4964589998;448815.2113325279;0.89002339;1;0.2 
instances/N50T30/N50T30P1W15SD_DF3.dat;467449.906138;476538.6606738338;0.905279437;1;0.2 
instances/N50T30/N50T30P1W15SD_DF4.dat;465625.47016499983;474861.2551988119;0.902579648;1;0.2 
instances/N50T30/N50T30P1W15SD_DF5.dat;459964.8102820001;465611.25952149206;0.861539161;1;0.2 
instances/N50T30/N50T30P1W15DD_SF1.dat;488606.310128;497268.1721167401;0.907534934;1;0.2 
instances/N50T30/N50T30P1W15DD_SF2.dat;490994.86981199996;500470.3206509938;0.871818294;1;0.2 
instances/N50T30/N50T30P1W15DD_SF3.dat;478863.600551;487736.2464381874;0.87075674;1;0.2 
instances/N50T30/N50T30P1W15DD_SF4.dat;471527.038732;481217.2716567721;0.875701961;1;0.2 
instances/N50T30/N50T30P1W15DD_SF5.dat;461918.53319999995;472863.0062518863;0.886609192;1;0.2 
instances/N50T30/N50T30P1W15DD_DF1.dat;456631.838148;465907.46517709363;0.885964385;1;0.2 
instances/N50T30/N50T30P1W15DD_DF2.dat;449737.473364;455900.35211098776;0.857320836;1;0.2 
instances/N50T30/N50T30P1W15DD_DF3.dat;455899.414062;461289.0587990422;0.925234653;1;0.2 
instances/N50T30/N50T30P1W15DD_DF4.dat;454147.00848899997;466256.8356047763;0.865806315;1;0.2 
instances/N50T30/N50T30P1W15DD_DF5.dat;438811.65902600007;444248.53109545755;0.877539621;1;0.2 
instances/N50T30/N50T30P1W20SD_SF1.dat;534419.466726;545603.9434991396;0.95935425;1;0.2 
instances/N50T30/N50T30P1W20SD_SF2.dat;556522.8784040001;572378.0974903906;0.910638345;1;0.2 
instances/N50T30/N50T30P1W20SD_SF3.dat;568433.91378;583706.7189701298;0.916267282;1;0.2 
instances/N50T30/N50T30P1W20SD_SF4.dat;491662.085784;503448.97747446375;0.948449023;1;0.2 
instances/N50T30/N50T30P1W20SD_SF5.dat;554125.0418509999;563818.9477942438;0.992631011;1;0.2 
instances/N50T30/N50T30P1W20SD_DF1.dat;502081.886665;508874.61906237365;0.905797652;1;0.2 
instances/N50T30/N50T30P1W20SD_DF2.dat;484635.989084;490879.52125848795;0.901744737;1;0.2 
instances/N50T30/N50T30P1W20SD_DF3.dat;534555.386291;542198.3734362159;0.893663433;1;0.2 
instances/N50T30/N50T30P1W20SD_DF4.dat;513448.72756699985;518086.10563416174;0.916078222;1;0.2 
instances/N50T30/N50T30P1W20SD_DF5.dat;495298.534528;506220.31369966007;0.900680991;1;0.2 
instances/N50T30/N50T30P1W20DD_SF1.dat;524569.82118;535092.7920928759;0.901493455;1;0.2 
instances/N50T30/N50T30P1W20DD_SF2.dat;576075.553897;585517.4546883382;0.913325767;1;0.2 
instances/N50T30/N50T30P1W20DD_SF3.dat;506153.597766;521703.61521879636;0.943826595;1;0.2 
instances/N50T30/N50T30P1W20DD_SF4.dat;541851.694954;552582.2208693476;0.922947146;1;0.2 
instances/N50T30/N50T30P1W20DD_SF5.dat;536237.50294;543514.6264943118;0.965941354;1;0.2 
instances/N50T30/N50T30P1W20DD_DF1.dat;503235.93836100004;509008.5962142024;0.958577114;1;0.2 
instances/N50T30/N50T30P1W20DD_DF2.dat;500771.842529;508708.80568019015;0.943599631;1;0.2 
instances/N50T30/N50T30P1W20DD_DF3.dat;507946.0513139999;515070.0146452677;0.892935255;1;0.2 
instances/N50T30/N50T30P1W20DD_DF4.dat;494320.07204999996;502510.5753253756;0.891310096;1;0.2 
instances/N50T30/N50T30P1W20DD_DF5.dat;492966.85091199994;499169.1116838533;0.921677271;1;0.2 
