instance;form;bestbound;bestsol;gap;time;numnodes
instances/N200T15/N200T15P1W5SD_SF1.dat;3level;420469.96795014007;420645.34829699586;0.041693162081983134;3600.04417181015;24745 
instances/N200T15/N200T15P1W5SD_SF2.dat;3level;407314.97913073853;407315.1592259994;4.421521192303635e-5;2353.266129016876;20857 
instances/N200T15/N200T15P1W5SD_SF3.dat;3level;406230.9551635253;406324.4230259928;0.02300325975274569;3600.06871509552;31783 
instances/N200T15/N200T15P1W5SD_SF4.dat;3level;374682.67899827805;379656.878950995;1.3101830174816862;3600.016753911972;4726 
instances/N200T15/N200T15P1W5SD_SF5.dat;3level;380903.9983811685;381081.4019949969;0.04655268215652375;3600.005217075348;12480 
instances/N200T15/N200T15P1W5SD_DF1.dat;3level;377125.3933169971;377125.39331699983;7.254245169943711e-13;3473.6043679714203;43623 
instances/N200T15/N200T15P1W5SD_DF2.dat;3level;372435.2116479975;372435.2116479975;0.0;753.5000619888306;6770 
instances/N200T15/N200T15P1W5SD_DF3.dat;3level;378498.9823350121;378604.4965489999;0.027869244805481294;3600.0110218524933;4943 
instances/N200T15/N200T15P1W5SD_DF4.dat;3level;382711.6163979981;382711.61639799876;1.6730202131682397e-13;2785.4205179214478;7567 
instances/N200T15/N200T15P1W5SD_DF5.dat;3level;383938.00389499805;383938.0038949987;1.6676761965539875e-13;3567.179619073868;3693 
instances/N200T15/N200T15P1W5DD_SF1.dat;3level;389369.26542356133;389557.5321509995;0.04832834996121214;3600.048243045807;9173 
instances/N200T15/N200T15P1W5DD_SF2.dat;3level;378130.9478065542;392851.0780420013;3.747000086855634;3600.0054688453674;2951 
instances/N200T15/N200T15P1W5DD_SF3.dat;3level;386478.84943775093;401666.2442829977;3.78109812846168;3600.007035970688;1996 
instances/N200T15/N200T15P1W5DD_SF4.dat;3level;408426.17928285664;409828.7824439964;0.34224125323150784;3600.0228049755096;3822 
instances/N200T15/N200T15P1W5DD_SF5.dat;3level;383748.5454153572;400377.4902262447;4.15331661165338;3600.004182100296;2072 
instances/N200T15/N200T15P1W5DD_DF1.dat;3level;378127.8310559949;378127.8310559949;0.0;624.6663610935211;2723 
instances/N200T15/N200T15P1W5DD_DF2.dat;3level;382325.267743993;382325.26774399326;6.08985759763527e-14;751.6825859546661;3381 
instances/N200T15/N200T15P1W5DD_DF3.dat;3level;365416.1595859965;365416.15958599676;7.964571268470252e-14;706.814199924469;5874 
instances/N200T15/N200T15P1W5DD_DF4.dat;3level;365944.47429999756;365944.4742999979;9.543687362648788e-14;3399.0763459205627;8578 
instances/N200T15/N200T15P1W5DD_DF5.dat;3level;376180.452076002;376180.452076002;0.0;732.1356709003448;2320 
instances/N200T15/N200T15P1W10SD_SF1.dat;3level;464382.3631457142;464423.2278099952;0.00879901388086478;3600.072268009186;113540 
instances/N200T15/N200T15P1W10SD_SF2.dat;3level;448383.7139879864;448500.1610099947;0.02596365221944863;3600.070028066635;53671 
instances/N200T15/N200T15P1W10SD_SF3.dat;3level;423182.3636056726;423470.54775599507;0.0680529382384603;3600.013391971588;14877 
instances/N200T15/N200T15P1W10SD_SF4.dat;3level;416697.83532316255;416729.4532979935;0.007587170664502252;3600.0248498916626;42734 
instances/N200T15/N200T15P1W10SD_SF5.dat;3level;430170.97237493936;430335.0904919958;0.03813728433551722;3600.082273006439;31667 
