instance;form;bestbound;bestsol;gap;time;numnodes
instances/N100T30/N100T30P1W5SD_SF1.dat;3level;477012.09690333664;531023.2068789613;10.171139279028848;3600.0388979911804;1214 
instances/N100T30/N100T30P1W5SD_SF2.dat;3level;433053.43643620843;490602.49101600016;11.730281772644904;3600.0260820388794;1147 
instances/N100T30/N100T30P1W5SD_SF3.dat;3level;467217.0080171344;529036.9366399662;11.685370971536361;3600.069482088089;1074 
instances/N100T30/N100T30P1W5SD_SF4.dat;3level;436049.1387326827;500172.3658938641;12.820225892845158;3600.0848779678345;1161 
instances/N100T30/N100T30P1W5SD_SF5.dat;3level;426699.375362419;471370.8402699484;9.476925828069168;3600.01602602005;1159 
instances/N100T30/N100T30P1W5SD_DF1.dat;3level;416313.19326981413;457090.6592909651;8.921089327094242;3600.053160905838;1080 
instances/N100T30/N100T30P1W5SD_DF2.dat;3level;433343.54349242384;482947.82012096595;10.271146190517545;3600.0511679649353;1081 
instances/N100T30/N100T30P1W5SD_DF3.dat;3level;413651.80893953354;479083.2347320218;13.657632129224423;3600.0472497940063;1062 
instances/N100T30/N100T30P1W5SD_DF4.dat;3level;425461.5857353031;469459.2000219765;9.37197828578367;3600.063313961029;1085 
instances/N100T30/N100T30P1W5SD_DF5.dat;3level;456025.1284591568;507059.5614260505;10.064780717942654;3600.152568101883;1081 
instances/N100T30/N100T30P1W5DD_SF1.dat;3level;461090.99591089616;529791.9593850374;12.96753607848008;3600.037971973419;1055 
instances/N100T30/N100T30P1W5DD_SF2.dat;3level;464022.7907723457;531797.0584879902;12.744385594824625;3600.0427730083466;1057 
instances/N100T30/N100T30P1W5DD_SF3.dat;3level;420837.3971194178;476106.3602779799;11.60853283419544;3600.051144838333;1065 
instances/N100T30/N100T30P1W5DD_SF4.dat;3level;411822.64653868304;462773.8931460296;11.009965635911264;3600.0597009658813;1146 
instances/N100T30/N100T30P1W5DD_SF5.dat;3level;447819.8827361424;501961.1658689995;10.78595055040309;3600.058259010315;1250 
instances/N100T30/N100T30P1W5DD_DF1.dat;3level;428085.36527912295;478360.7349529867;10.50992817769728;3600.0307450294495;1061 
instances/N100T30/N100T30P1W5DD_DF2.dat;3level;434518.79984893615;466466.14058999554;6.848801651637945;3600.017139196396;1796 
instances/N100T30/N100T30P1W5DD_DF3.dat;3level;426496.79523783823;465327.5559619764;8.344822958928996;3600.0140330791473;953 
instances/N100T30/N100T30P1W5DD_DF4.dat;3level;443980.640254692;469785.05291997996;5.492812618217403;3600.010668039322;930 
instances/N100T30/N100T30P1W5DD_DF5.dat;3level;423249.2349202028;466812.43415299803;9.33205631333234;3600.048364877701;1074 
instances/N100T30/N100T30P1W10SD_SF1.dat;3level;539961.4729418906;600515.9150020177;10.083736425190944;3600.0430030822754;1151 
instances/N100T30/N100T30P1W10SD_SF2.dat;3level;530851.517738369;596431.6178148629;10.99540971968567;3600.0467360019684;1381 
instances/N100T30/N100T30P1W10SD_SF3.dat;3level;485431.92735982;559330.6338119777;13.211989829435874;3600.0429520606995;1202 
instances/N100T30/N100T30P1W10SD_SF4.dat;3level;506944.5550301187;580922.0493595895;12.734495860679388;3600.2025480270386;1282 
instances/N100T30/N100T30P1W10SD_SF5.dat;3level;492149.19149103394;561292.787351019;12.318632524444734;3600.0915219783783;1100 
instances/N100T30/N100T30P1W10SD_DF1.dat;3level;474335.4330469279;544697.5588009894;12.917650284489158;3600.048287153244;1123 
instances/N100T30/N100T30P1W10SD_DF2.dat;3level;458528.6886740612;523191.3965370053;12.359283484198219;3600.0304379463196;1017 
instances/N100T30/N100T30P1W10SD_DF3.dat;3level;479876.2012233061;547061.3901529904;12.281105948803171;3600.076854944229;1089 
instances/N100T30/N100T30P1W10SD_DF4.dat;3level;475665.4349682798;557604.0742531668;14.694770549270542;3600.0634310245514;1074 
instances/N100T30/N100T30P1W10SD_DF5.dat;3level;467958.94780528947;528344.6322319813;11.429222659383079;3600.051041126251;1062 
instances/N100T30/N100T30P1W10DD_SF1.dat;3level;492411.99337490293;577753.5564389776;14.771274380392057;3600.020504951477;861 
instances/N100T30/N100T30P1W10DD_SF2.dat;3level;514259.05189976085;614277.7004100011;16.282317988017887;3600.074779033661;1045 
instances/N100T30/N100T30P1W10DD_SF3.dat;3level;530169.1629601852;631957.2050919739;16.106793515705647;3600.047175168991;1206 
