instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N50T30/N50T30P1W5SD_SF1.dat;408533.9927489999;421097.088877752;0.794964719;1;0.2 
instances/N50T30/N50T30P1W5SD_SF2.dat;348994.2497960001;358778.678848068;0.830071836;1;0.2 
instances/N50T30/N50T30P1W5SD_SF3.dat;383260.76463;395798.18541094754;0.823021038;1;0.2 
instances/N50T30/N50T30P1W5SD_SF4.dat;428862.869134;439197.6060202401;0.83976324;1;0.2 
instances/N50T30/N50T30P1W5SD_SF5.dat;407379.68961500016;424288.6723405144;0.825267847;1;0.2 
instances/N50T30/N50T30P1W5SD_DF1.dat;350820.6460109999;358418.3261919439;0.800065919;1;0.2 
instances/N50T30/N50T30P1W5SD_DF2.dat;380540.483419;386003.9937673481;0.799701877;1;0.2 
instances/N50T30/N50T30P1W5SD_DF3.dat;362776.7009820001;368917.451089986;0.813874105;1;0.2 
instances/N50T30/N50T30P1W5SD_DF4.dat;347664.10900999984;351750.288103038;0.823795739;1;0.2 
instances/N50T30/N50T30P1W5SD_DF5.dat;360649.67452799994;367729.9273940718;0.870398406;1;0.2 
instances/N50T30/N50T30P1W5DD_SF1.dat;398540.792036;408259.833524896;0.824059613;1;0.2 
instances/N50T30/N50T30P1W5DD_SF2.dat;377995.45823999995;385291.70848906995;0.836058255;1;0.2 
instances/N50T30/N50T30P1W5DD_SF3.dat;414892.117512;424770.42740906787;0.79435704;1;0.2 
instances/N50T30/N50T30P1W5DD_SF4.dat;379926.74808200006;389149.7678298924;0.806473039;1;0.2 
instances/N50T30/N50T30P1W5DD_SF5.dat;381153.707459;390768.47163691383;0.826823209;1;0.2 
instances/N50T30/N50T30P1W5DD_DF1.dat;374998.922816;379317.87862093997;0.815003729;1;0.2 
instances/N50T30/N50T30P1W5DD_DF2.dat;369298.18692;375427.0384852739;0.784176646;1;0.2 
instances/N50T30/N50T30P1W5DD_DF3.dat;357753.49314;363287.432466294;0.803856587;1;0.2 
instances/N50T30/N50T30P1W5DD_DF4.dat;354045.223606;360354.54768938624;0.83527806;1;0.2 
instances/N50T30/N50T30P1W5DD_DF5.dat;357496.40154899994;364220.87824856397;0.79397694;1;0.2 
instances/N50T30/N50T30P1W10SD_SF1.dat;490772.06785499986;508583.10631187557;0.856193734;1;0.2 
instances/N50T30/N50T30P1W10SD_SF2.dat;443487.023869;453525.01739863784;0.877101303;1;0.2 
