instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N100T15/N100T15P1W5SD_SF1.dat;273054.64717400016;276580.36825573776;0.733385263;1;0.2 
instances/N100T15/N100T15P1W5SD_SF2.dat;273345.63776099996;276919.2456920678;0.749653837;1;0.2 
instances/N100T15/N100T15P1W5SD_SF3.dat;267562.14388100023;272039.0006622763;0.751323123;1;0.2 
instances/N100T15/N100T15P1W5SD_SF4.dat;261734.60106900014;266009.25632066594;0.737868053;1;0.2 
instances/N100T15/N100T15P1W5SD_SF5.dat;268210.33005000005;272535.22151065804;0.778433735;1;0.2 
instances/N100T15/N100T15P1W5SD_DF1.dat;244796.66623200005;247036.5831724639;0.738588264;1;0.2 
instances/N100T15/N100T15P1W5SD_DF2.dat;240545.08624999988;241904.93434452376;0.772608492;1;0.2 
instances/N100T15/N100T15P1W5SD_DF3.dat;262039.38431799997;264065.926922696;0.785357401;1;0.2 
instances/N100T15/N100T15P1W5SD_DF4.dat;240558.24975600006;242121.03673044022;0.758953658;1;0.2 
instances/N100T15/N100T15P1W5SD_DF5.dat;254869.9342120001;256294.41947539384;0.766129922;1;0.2 
instances/N100T15/N100T15P1W5DD_SF1.dat;263838.785072;268854.01955713786;0.743991554;1;0.2 
instances/N100T15/N100T15P1W5DD_SF2.dat;235705.70506499993;239040.11841413792;0.731430149;1;0.2 
instances/N100T15/N100T15P1W5DD_SF3.dat;260944.328466;264763.53416154825;0.75243208;1;0.2 
instances/N100T15/N100T15P1W5DD_SF4.dat;254591.18441799996;258294.38054375196;0.745762858;1;0.2 
instances/N100T15/N100T15P1W5DD_SF5.dat;251330.13604299995;255578.88488932792;0.774403135;1;0.2 
instances/N100T15/N100T15P1W5DD_DF1.dat;248130.47260399998;251100.961582722;0.752476589;1;0.2 
instances/N100T15/N100T15P1W5DD_DF2.dat;247988.60558699997;249597.18694052382;0.728865989;1;0.2 
instances/N100T15/N100T15P1W5DD_DF3.dat;242596.24613800002;243673.57662633798;0.731710337;1;0.2 
instances/N100T15/N100T15P1W5DD_DF4.dat;261705.70830099998;263832.4118687378;0.714068729;1;0.2 
instances/N100T15/N100T15P1W5DD_DF5.dat;263943.52924899996;265475.0405225179;0.727411699;1;0.2 
instances/N100T15/N100T15P1W10SD_SF1.dat;313279.0159100001;319115.7967302682;0.789588953;1;0.2 
