instances/N200T30/N200T30P1W5SD_SF1.dat;randdpheurbc3level;767491.5039522649;780844.2789469382;1.7100432640271293;3600.013356924057;15;0 
instances/N200T30/N200T30P1W5SD_SF2.dat;randdpheurbc3level;718362.7071042506;732606.6715079382;1.9442853795432964;3600.0398149490356;16;0 
instances/N200T30/N200T30P1W5SD_SF3.dat;randdpheurbc3level;744137.1487993569;762395.4406499342;2.394858478562298;3600.046485185623;19;0 
instances/N200T30/N200T30P1W5SD_SF4.dat;randdpheurbc3level;696662.2404324764;712172.9601349747;2.177942799114223;3600.0097579956055;11;0 
instances/N200T30/N200T30P1W5SD_SF5.dat;randdpheurbc3level;684468.772793499;705850.824378902;3.0292592778676135;3600.010633945465;1;0 
instances/N200T30/N200T30P1W5SD_DF1.dat;randdpheurbc3level;698198.3663988543;727916.8644380141;4.082677499456463;3600.008630990982;1;0 
instances/N200T30/N200T30P1W5SD_DF2.dat;randdpheurbc3level;682069.5639413318;699000.179873019;2.4221189663732003;3600.348639011383;1;0 
instances/N200T30/N200T30P1W5SD_DF3.dat;randdpheurbc3level;668325.173722481;711759.6877353298;6.10241276111722;3600.346776008606;1;0 
instances/N200T30/N200T30P1W5SD_DF4.dat;randdpheurbc3level;690912.2406696117;701899.9940959793;1.5654300496923848;3600.343964099884;1;0 
instances/N200T30/N200T30P1W5SD_DF5.dat;randdpheurbc3level;693888.4497120884;715475.8199869955;3.0172047289172492;3600.357239961624;1;0 
instances/N200T30/N200T30P1W5DD_SF1.dat;randdpheurbc3level;722249.8083376265;766741.6675039951;5.802718314658018;3600.199702978134;1;0 
instances/N200T30/N200T30P1W5DD_SF2.dat;randdpheurbc3level;671432.032562563;711661.2639709942;5.652862315978302;3600.22815990448;1;0 
instances/N200T30/N200T30P1W5DD_SF3.dat;randdpheurbc3level;660802.1022995595;712323.3304958115;7.2328430068955845;3600.2425270080566;1;0 
instances/N200T30/N200T30P1W5DD_SF4.dat;randdpheurbc3level;683146.144496947;729717.6959929805;6.382132672918152;3600.2243349552155;1;0 
instances/N200T30/N200T30P1W5DD_SF5.dat;randdpheurbc3level;718510.8693737976;764154.8128697828;5.973127791287402;3600.18243598938;1;0 
instances/N200T30/N200T30P1W5DD_DF1.dat;randdpheurbc3level;671957.076007267;694945.9675889955;3.30801136403234;3600.2335591316223;1;0 
instances/N200T30/N200T30P1W5DD_DF2.dat;randdpheurbc3level;674531.5092440664;697621.1040629968;3.3097615144460035;3600.1931359767914;1;0 
