instance;form;heursol;bestbound;bestsol;gap;time;numnodes;percfixed
instances/N50T15/N50T15P1W5SD_SF1.dat;randdpheurmc;186015.69884900007;179158.45106400002;179158.45106400002;0.0;2.5206620693206787;1;41.65714285714286 
instances/N50T15/N50T15P1W5SD_SF2.dat;randdpheurmc;189900.03583699997;184346.92085299987;184346.9208530002;1.73662859972234e-13;2.709713935852051;1;44.59047619047619 
instances/N50T15/N50T15P1W5SD_SF3.dat;randdpheurmc;183206.01323799996;176526.81015399966;176526.81015400006;2.308168521477354e-13;1.6946210861206055;1;44.05714285714286 
instances/N50T15/N50T15P1W5SD_SF4.dat;randdpheurmc;172971.82857200003;167189.1842650001;167189.1842650001;0.0;1.5195181369781494;1;42.66666666666667 
instances/N50T15/N50T15P1W5SD_SF5.dat;randdpheurmc;174383.75534399998;169260.5765729999;169260.57657300003;6.877875769064647e-14;1.6781501770019531;1;53.56190476190476 
instances/N50T15/N50T15P1W5SD_DF1.dat;randdpheurmc;172624.31859100002;166397.51296600004;166397.51296600004;0.0;0.6535580158233643;0;55.25714285714286 
instances/N50T15/N50T15P1W5SD_DF2.dat;randdpheurmc;164409.716104;160750.91671499982;160750.91671499994;7.241969390030353e-14;0.6084518432617188;0;60.62857142857143 
instances/N50T15/N50T15P1W5SD_DF3.dat;randdpheurmc;170755.33376399998;166104.0093149999;166104.0093149999;0.0;0.636728048324585;0;50.838095238095235 
instances/N50T15/N50T15P1W5SD_DF4.dat;randdpheurmc;185926.10598500003;180286.3359359999;180286.3359359999;0.0;0.5726521015167236;0;56.8952380952381 
instances/N50T15/N50T15P1W5SD_DF5.dat;randdpheurmc;179094.96901;170446.13804799994;170446.1380480001;1.0245053642179082e-13;0.7629048824310303;0;56.666666666666664 
instances/N50T15/N50T15P1W5DD_SF1.dat;randdpheurmc;174659.098804;169309.31570999997;169309.31571;1.7189739580888715e-14;1.0126781463623047;0;59.96190476190476 
instances/N50T15/N50T15P1W5DD_SF2.dat;randdpheurmc;174425.176397;168102.39920099988;168102.399201;6.925262362718396e-14;0.9844779968261719;0;51.523809523809526 
instances/N50T15/N50T15P1W5DD_SF3.dat;randdpheurmc;165870.077402;161777.575242;161777.57524200002;1.7990027612416512e-14;0.8086388111114502;0;59.02857142857143 
instances/N50T15/N50T15P1W5DD_SF4.dat;randdpheurmc;168752.56862799998;163979.49142999994;163979.49143000002;5.3245372704106025e-14;0.6960549354553223;0;56.81904761904762 
instances/N50T15/N50T15P1W5DD_SF5.dat;randdpheurmc;178531.011724;170961.29568500002;170961.29568500002;0.0;0.8717329502105713;0;52.55238095238095 
instances/N50T15/N50T15P1W5DD_DF1.dat;randdpheurmc;162683.461881;157799.654731;157799.654731;0.0;0.6363911628723145;0;61.39047619047619 
instances/N50T15/N50T15P1W5DD_DF2.dat;randdpheurmc;181213.9335;176600.87898699997;176600.87898699997;0.0;0.7521078586578369;0;61.96190476190476 
instances/N50T15/N50T15P1W5DD_DF3.dat;randdpheurmc;182017.37072;178621.34945300003;178621.34945300003;0.0;0.6147630214691162;0;63.44761904761905 
instances/N50T15/N50T15P1W5DD_DF4.dat;randdpheurmc;169206.075534;164171.16133500004;164171.16133500004;0.0;0.6490230560302734;0;61.29523809523809 
instances/N50T15/N50T15P1W5DD_DF5.dat;randdpheurmc;173317.71812099998;169693.85751499987;169693.85751499998;6.860314423381197e-14;0.6210308074951172;0;62.26666666666667 
instances/N50T15/N50T15P1W10SD_SF1.dat;randdpheurmc;225904.329688;219377.08496400007;219377.08496400007;0.0;1.930398941040039;1;54.19047619047619 
instances/N50T15/N50T15P1W10SD_SF2.dat;randdpheurmc;210000.333876;204563.8416509999;204563.8416509999;0.0;0.9962129592895508;1;50.49523809523809 
instances/N50T15/N50T15P1W10SD_SF3.dat;randdpheurmc;212840.615955;207346.49073099988;207346.49073099988;0.0;0.8180599212646484;0;44.49523809523809 
instances/N50T15/N50T15P1W10SD_SF4.dat;randdpheurmc;240208.96114799997;227770.53282999995;227770.53282999998;1.2777697841386617e-14;1.6435539722442627;1;35.16190476190476 
instances/N50T15/N50T15P1W10SD_SF5.dat;randdpheurmc;213324.882913;207104.44908899989;207104.44908900003;7.026365339990057e-14;1.609632968902588;1;43.219047619047615 
instances/N50T15/N50T15P1W10SD_DF1.dat;randdpheurmc;193916.65011699998;188430.45381200005;188430.45381200014;4.633618908401775e-14;0.5502910614013672;0;55.371428571428574 
instances/N50T15/N50T15P1W10SD_DF2.dat;randdpheurmc;200155.271084;193501.494461;193501.494461;0.0;0.6199109554290771;0;55.695238095238096 
instances/N50T15/N50T15P1W10SD_DF3.dat;randdpheurmc;196675.08468799997;190169.54309399985;190169.54309399996;6.121659648169383e-14;0.559624195098877;0;54.53333333333333 
instances/N50T15/N50T15P1W10SD_DF4.dat;randdpheurmc;207046.750689;201075.412955;201075.412955;0.0;0.5256569385528564;0;61.6 
instances/N50T15/N50T15P1W10SD_DF5.dat;randdpheurmc;212002.60214;204525.4433059998;204525.44330599997;8.537958892436707e-14;0.5218260288238525;0;54.93333333333334 
instances/N50T15/N50T15P1W10DD_SF1.dat;randdpheurmc;200158.847255;196587.82933499996;196587.829335;1.4804492503520478e-14;0.5987851619720459;0;63.90476190476191 
instances/N50T15/N50T15P1W10DD_SF2.dat;randdpheurmc;197210.67615299998;188307.40345199988;188307.403452;6.182195691345155e-14;0.7240891456604004;0;48.819047619047616 
instances/N50T15/N50T15P1W10DD_SF3.dat;randdpheurmc;205773.480577;200732.39154299995;200732.39154299995;0.0;1.5845258235931396;1;58.285714285714285 
instances/N50T15/N50T15P1W10DD_SF4.dat;randdpheurmc;211070.218156;204974.88646699997;204974.88646700003;2.8397459765315475e-14;0.7221899032592773;0;54.01904761904762 
instances/N50T15/N50T15P1W10DD_SF5.dat;randdpheurmc;210542.227009;204977.752364;204977.752364;0.0;0.6880180835723877;0;58.0952380952381 
instances/N50T15/N50T15P1W10DD_DF1.dat;randdpheurmc;190294.55956900003;182537.4432379999;182537.44323800004;7.972016573823405e-14;0.5337398052215576;0;64.03809523809524 
instances/N50T15/N50T15P1W10DD_DF2.dat;randdpheurmc;206619.646405;201484.114643;201484.11464300004;1.44447270735469e-14;0.5139431953430176;0;63.65714285714286 
instances/N50T15/N50T15P1W10DD_DF3.dat;randdpheurmc;213030.772921;204628.798052;204628.79805200006;2.8445488351388226e-14;0.5350668430328369;0;66.34285714285714 
instances/N50T15/N50T15P1W10DD_DF4.dat;randdpheurmc;194670.186391;188355.37832999986;188355.37832999998;6.180621061054829e-14;0.5447452068328857;0;62.72380952380953 
instances/N50T15/N50T15P1W10DD_DF5.dat;randdpheurmc;213539.39810100003;205354.392099;205354.392099;0.0;0.5542409420013428;0;60.24761904761905 
instances/N50T15/N50T15P1W15SD_SF1.dat;randdpheurmc;260988.758571;251190.6193379999;251190.6193379999;0.0;0.620067834854126;0;53.2952380952381 
instances/N50T15/N50T15P1W15SD_SF2.dat;randdpheurmc;261465.60385400002;251630.9592659998;251630.95926600008;1.1566076980999755e-13;0.6236448287963867;0;46.89523809523809 
instances/N50T15/N50T15P1W15SD_SF3.dat;randdpheurmc;205860.92321400007;197314.54610300006;197314.54610300015;4.424990103092737e-14;0.6048769950866699;0;39.561904761904756 
instances/N50T15/N50T15P1W15SD_SF4.dat;randdpheurmc;240781.52211999998;235777.99915999992;235777.99915999992;0.0;0.56485915184021;0;44.91428571428571 
instances/N50T15/N50T15P1W15SD_SF5.dat;randdpheurmc;233733.36855;227482.10464999996;227482.10464999996;0.0;0.8441100120544434;1;47.80952380952381 
instances/N50T15/N50T15P1W15SD_DF1.dat;randdpheurmc;226951.86464099993;220492.9886799999;220492.98867999998;3.9598307362469335e-14;0.46889209747314453;0;54.47619047619048 
instances/N50T15/N50T15P1W15SD_DF2.dat;randdpheurmc;242546.90149799996;235625.1214589998;235625.12145900005;9.881401533595955e-14;0.46558499336242676;0;63.523809523809526 
instances/N50T15/N50T15P1W15SD_DF3.dat;randdpheurmc;222004.20211499996;214592.91158999992;214592.9115900001;8.137406843802736e-14;0.5245020389556885;0;51.180952380952384 
instances/N50T15/N50T15P1W15SD_DF4.dat;randdpheurmc;215819.787265;209002.40026499968;209002.40026500006;1.8102653149333105e-13;0.46703600883483887;0;50.34285714285714 
instances/N50T15/N50T15P1W15SD_DF5.dat;randdpheurmc;213647.63888199997;207785.5210389999;207785.52103899998;4.2020007425740366e-14;0.5144801139831543;0;46.91428571428571 
instances/N50T15/N50T15P1W15DD_SF1.dat;randdpheurmc;224076.611951;218227.29632399994;218227.29632400002;4.00094272535781e-14;0.5546078681945801;0;56.095238095238095 
instances/N50T15/N50T15P1W15DD_SF2.dat;randdpheurmc;231900.062347;222971.960083;222971.960083;0.0;0.597200870513916;0;47.14285714285714 
instances/N50T15/N50T15P1W15DD_SF3.dat;randdpheurmc;230766.473856;225103.48156699998;225103.48156700007;3.8787268309847806e-14;0.7314820289611816;1;54.45714285714286 
instances/N50T15/N50T15P1W15DD_SF4.dat;randdpheurmc;224145.325624;218469.52742999993;218469.52743000002;3.9965066248507654e-14;0.5265638828277588;0;51.48571428571429 
instances/N50T15/N50T15P1W15DD_SF5.dat;randdpheurmc;231940.656264;226051.52814499987;226051.52814500005;7.724919365658562e-14;0.575747013092041;0;49.542857142857144 
instances/N50T15/N50T15P1W15DD_DF1.dat;randdpheurmc;229919.043237;221871.58401;221871.58401;0.0;0.43097400665283203;0;61.27619047619047 
instances/N50T15/N50T15P1W15DD_DF2.dat;randdpheurmc;219964.16415199998;212820.41714299994;212820.41714300006;5.470119990823628e-14;0.45743703842163086;0;59.904761904761905 
instances/N50T15/N50T15P1W15DD_DF3.dat;randdpheurmc;225887.139028;217474.697155;217474.697155;0.0;0.4631929397583008;0;67.12380952380951 
instances/N50T15/N50T15P1W15DD_DF4.dat;randdpheurmc;231243.08526700002;221983.52457199997;221983.52457199997;0.0;0.4532499313354492;0;65.5047619047619 
instances/N50T15/N50T15P1W15DD_DF5.dat;randdpheurmc;219629.173994;211448.20458799996;211448.20458800002;2.7528094185941728e-14;0.4758341312408447;0;58.838095238095235 
instances/N50T15/N50T15P1W20SD_SF1.dat;randdpheurmc;273181.975037;262787.89062199986;262787.89062199986;0.0;0.43823909759521484;0;49.047619047619044 
instances/N50T15/N50T15P1W20SD_SF2.dat;randdpheurmc;260312.16067100002;250529.9651650001;250529.9651650001;0.0;0.4870491027832031;0;48.15238095238095 
instances/N50T15/N50T15P1W20SD_SF3.dat;randdpheurmc;278448.962266;266171.61585500004;266171.6158550002;6.560541107265544e-14;0.49910688400268555;0;41.65714285714286 
instances/N50T15/N50T15P1W20SD_SF4.dat;randdpheurmc;263441.49655900005;257108.39625799964;257108.39625800014;1.9243444592450875e-13;0.461500883102417;0;49.80952380952381 
instances/N50T15/N50T15P1W20SD_SF5.dat;randdpheurmc;262305.74326899997;253607.11130999992;253607.11130999992;0.0;0.45372891426086426;0;46.78095238095238 
instances/N50T15/N50T15P1W20SD_DF1.dat;randdpheurmc;264654.612588;256753.01667799987;256753.01667799999;4.5341364761035705e-14;0.40360188484191895;0;63.8095238095238 
instances/N50T15/N50T15P1W20SD_DF2.dat;randdpheurmc;269601.320591;260478.06635099993;260478.06635099996;1.117323652791389e-14;0.428480863571167;0;58.4952380952381 
instances/N50T15/N50T15P1W20SD_DF3.dat;randdpheurmc;253176.932644;246276.8962319997;246276.896232;1.1817523650012646e-13;0.4084198474884033;0;61.42857142857143 
instances/N50T15/N50T15P1W20SD_DF4.dat;randdpheurmc;274076.22469899995;266818.304363;266818.304363;0.0;0.4076099395751953;0;64.09523809523809 
instances/N50T15/N50T15P1W20SD_DF5.dat;randdpheurmc;245753.998839;238871.45256599993;238871.45256599993;0.0;0.3947110176086426;0;60.285714285714285 
instances/N50T15/N50T15P1W20DD_SF1.dat;randdpheurmc;259072.80118200002;251607.11497599992;251607.11497600004;4.626869229752874e-14;0.46623706817626953;0;50.247619047619054 
instances/N50T15/N50T15P1W20DD_SF2.dat;randdpheurmc;253130.80534199998;246108.16059199994;246108.16059200003;3.547687779234056e-14;0.44884514808654785;0;52.05714285714286 
instances/N50T15/N50T15P1W20DD_SF3.dat;randdpheurmc;249739.570623;239982.30684099998;239982.30684100007;3.63824702410454e-14;0.4439709186553955;0;60.13333333333334 
instances/N50T15/N50T15P1W20DD_SF4.dat;randdpheurmc;265804.976624;258466.26318400007;258466.26318400007;0.0;0.4360640048980713;0;60.57142857142858 
instances/N50T15/N50T15P1W20DD_SF5.dat;randdpheurmc;260075.725517;252767.80677099992;252767.80677100006;5.757028719068818e-14;0.42624497413635254;0;58.72380952380952 
instances/N50T15/N50T15P1W20DD_DF1.dat;randdpheurmc;256562.045365;244815.24709199998;244815.24709199998;0.0;0.4075920581817627;0;64.72380952380952 
instances/N50T15/N50T15P1W20DD_DF2.dat;randdpheurmc;259288.496047;250610.96513199998;250610.96513199998;0.0;0.41582679748535156;0;60.74285714285714 
instances/N50T15/N50T15P1W20DD_DF3.dat;randdpheurmc;260982.35294799999;250342.2371919998;250342.237192;8.137932115741525e-14;0.4180150032043457;0;63.180952380952384 
instances/N50T15/N50T15P1W20DD_DF4.dat;randdpheurmc;243383.350664;234093.47070699994;234093.47070699994;0.0;0.40207409858703613;0;65.29523809523809 
instances/N50T15/N50T15P1W20DD_DF5.dat;randdpheurmc;255354.81805700003;246533.63342199996;246533.633422;2.3610434043224997e-14;0.4081151485443115;0;66.53333333333333 
