instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N50T15/N50T15P1W5SD_SF1.dat;bcstd;179158.45106399962;179158.45106399982;1.1371320302627514e-13;5.992810010910034;2535;0 
instances/N50T15/N50T15P1W5SD_SF2.dat;bcstd;184346.92085299958;184346.92085299958;0.0;4.324368953704834;492;0 
instances/N50T15/N50T15P1W5SD_SF3.dat;bcstd;176526.81015399977;176526.81015399977;0.0;4.404092073440552;351;0 
instances/N50T15/N50T15P1W5SD_SF4.dat;bcstd;167189.18426499987;167189.184265;6.963089289461032e-14;4.558526992797852;1121;0 
instances/N50T15/N50T15P1W5SD_SF5.dat;bcstd;169260.57657299956;169260.57657299956;0.0;6.234447956085205;1867;0 
instances/N50T15/N50T15P1W5SD_DF1.dat;bcstd;166397.5129659995;166397.5129659995;0.0;4.000074148178101;874;0 
instances/N50T15/N50T15P1W5SD_DF2.dat;bcstd;160750.9167149994;160750.9167149997;1.9915415822583498e-13;4.8856000900268555;2467;0 
instances/N50T15/N50T15P1W5SD_DF3.dat;bcstd;166104.00931499962;166104.00931499974;7.008579883593581e-14;4.763736009597778;2644;0 
instances/N50T15/N50T15P1W5SD_DF4.dat;bcstd;180286.33593599964;180286.33593599964;0.0;5.367838144302368;3105;0 
instances/N50T15/N50T15P1W5SD_DF5.dat;bcstd;170446.13804799953;170446.13804799953;0.0;10.066050052642822;9421;0 
instances/N50T15/N50T15P1W5DD_SF1.dat;bcstd;169309.31570999947;169309.31570999947;0.0;5.437763929367065;4176;0 
instances/N50T15/N50T15P1W5DD_SF2.dat;bcstd;168102.39920099959;168102.39920099959;0.0;4.607912063598633;1383;0 
instances/N50T15/N50T15P1W5DD_SF3.dat;bcstd;161777.57524199958;161777.57524199958;0.0;4.454771995544434;743;0 
instances/N50T15/N50T15P1W5DD_SF4.dat;bcstd;163979.49142999982;163979.49142999994;7.09938302721414e-14;5.8891119956970215;2893;0 
