instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N100T30/N100T30P1W5SD_SF1.dat;mc;563593.4608959993;563593.4608959993;0.0;1013.6705098152161;21;0 
instances/N100T30/N100T30P1W5SD_SF2.dat;mc;508394.00008800003;508394.00008800003;0.0;916.8534519672394;13;0 
instances/N100T30/N100T30P1W5SD_SF3.dat;mc;548169.4973379988;548169.4973380007;3.397936511017599e-13;793.8156321048737;29;0 
instances/N100T30/N100T30P1W5SD_SF4.dat;mc;506124.9231;506124.9231;0.0;932.2823979854584;27;0 
instances/N100T30/N100T30P1W5SD_SF5.dat;mc;505979.0684019977;505979.0684019991;2.7609518835141175e-13;593.7055399417877;11;0 
instances/N100T30/N100T30P1W5SD_DF1.dat;mc;479064.3798069991;479064.3798069997;1.2150279454489496e-13;280.75233817100525;3;0 
instances/N100T30/N100T30P1W5SD_DF2.dat;mc;506651.9573649974;506651.9573649992;3.561493175121689e-13;256.37450408935547;6;0 
instances/N100T30/N100T30P1W5SD_DF3.dat;mc;494164.4747379995;494164.4747379995;0.0;477.99182415008545;3;0 
instances/N100T30/N100T30P1W5SD_DF4.dat;mc;493503.26469399896;493503.2646939999;1.8871659849969817e-13;57.21604514122009;0;0 
instances/N100T30/N100T30P1W5SD_DF5.dat;mc;532182.8594759976;532182.8594759994;3.2812590565645126e-13;170.22719502449036;3;0 
instances/N100T30/N100T30P1W5DD_SF1.dat;mc;554323.4795310001;554323.4795310004;4.2002666719234405e-14;778.2602241039276;15;0 
instances/N100T30/N100T30P1W5DD_SF2.dat;mc;557671.2784810003;557671.2784810003;0.0;750.4106650352478;21;0 
instances/N100T30/N100T30P1W5DD_SF3.dat;mc;511179.33605699975;511179.33605699975;0.0;757.465245962143;29;0 
instances/N100T30/N100T30P1W5DD_SF4.dat;mc;483262.6144369999;483262.61443700007;3.6134179951792386e-14;411.9580330848694;39;0 
instances/N100T30/N100T30P1W5DD_SF5.dat;mc;524965.2996009998;524965.2996009998;0.0;759.0815269947052;9;0 
instances/N100T30/N100T30P1W5DD_DF1.dat;mc;500165.220169;500165.220169;0.0;85.74989414215088;0;0 
instances/N100T30/N100T30P1W5DD_DF2.dat;mc;497991.10361699923;497991.1036169998;1.1688494129853846e-13;364.72451615333557;3;0 
instances/N100T30/N100T30P1W5DD_DF3.dat;mc;496285.977379;496285.977379;0.0;344.17667603492737;5;0 
instances/N100T30/N100T30P1W5DD_DF4.dat;mc;501357.5098479997;501357.5098479997;0.0;40.69612693786621;0;0 
instances/N100T30/N100T30P1W5DD_DF5.dat;mc;496134.55369499995;496134.55369500007;2.3464465629318255e-14;100.16557288169861;1;0 
instances/N100T30/N100T30P1W10SD_SF1.dat;mc;639360.201474;639360.201474;0.0;1020.2548518180847;14;0 
instances/N100T30/N100T30P1W10SD_SF2.dat;mc;625155.9596319998;625155.9596319998;0.0;853.960284948349;7;0 
instances/N100T30/N100T30P1W10SD_SF3.dat;mc;570100.8982099986;570100.8982099986;0.0;915.9702920913696;7;0 
instances/N100T30/N100T30P1W10SD_SF4.dat;mc;596521.3748559984;596521.374855999;9.757849989452399e-14;993.6701500415802;19;0 
instances/N100T30/N100T30P1W10SD_SF5.dat;mc;596876.1537719993;596876.1537719993;0.0;976.6443312168121;11;0 
instances/N100T30/N100T30P1W10SD_DF1.dat;mc;557901.6756520001;557901.6756520001;0.0;100.31976103782654;0;0 
instances/N100T30/N100T30P1W10SD_DF2.dat;mc;552626.5572679983;552626.5572679999;2.7385567411596903e-13;83.80372405052185;0;0 
instances/N100T30/N100T30P1W10SD_DF3.dat;mc;583030.8655189999;583030.8655189999;0.0;381.8821032047272;5;0 
instances/N100T30/N100T30P1W10SD_DF4.dat;mc;570783.941351;570783.9413510003;6.118706925323914e-14;408.889976978302;3;0 
instances/N100T30/N100T30P1W10SD_DF5.dat;mc;561469.5224739998;561469.5224739998;0.0;352.8298649787903;3;0 
instances/N100T30/N100T30P1W10DD_SF1.dat;mc;591989.1915939997;591989.1915939997;0.0;650.1711139678955;3;0 
instances/N100T30/N100T30P1W10DD_SF2.dat;mc;631790.9813509947;631790.9813509947;0.0;2119.5806460380554;5;0 
instances/N100T30/N100T30P1W10DD_SF3.dat;mc;631891.8685309998;631891.8685310003;9.211648988107174e-14;567.2643308639526;0;0 
instances/N100T30/N100T30P1W10DD_SF4.dat;mc;594478.9878389997;594478.987839;3.9165495907641076e-14;789.3444790840149;3;0 
instances/N100T30/N100T30P1W10DD_SF5.dat;mc;620786.1768139986;620786.1768140001;2.43787513362044e-13;841.1405730247498;0;0 
instances/N100T30/N100T30P1W10DD_DF1.dat;mc;573829.5039579994;573829.5039580001;1.217246457604127e-13;58.54848289489746;0;0 
instances/N100T30/N100T30P1W10DD_DF2.dat;mc;564934.0579730001;564934.0579730001;0.0;62.25226616859436;0;0 
instances/N100T30/N100T30P1W10DD_DF3.dat;mc;574914.2265400002;574914.2265400002;0.0;67.64016103744507;0;0 
instances/N100T30/N100T30P1W10DD_DF4.dat;mc;571477.6403659998;571477.6403659998;0.0;65.36206793785095;0;0 
instances/N100T30/N100T30P1W10DD_DF5.dat;mc;582545.0427839999;582545.042784;1.9983917684816705e-14;130.9338870048523;0;0 
instances/N100T30/N100T30P1W15SD_SF1.dat;mc;614276.7432280006;614276.7432280006;0.0;766.120069026947;7;0 
instances/N100T30/N100T30P1W15SD_SF2.dat;mc;655604.9902359989;655604.9902359998;1.4205544321440078e-13;765.1949408054352;13;0 
instances/N100T30/N100T30P1W15SD_SF3.dat;mc;703309.524388;703309.524388;0.0;1210.4844028949738;7;0 
instances/N100T30/N100T30P1W15SD_SF4.dat;mc;661991.38369;661991.38369;0.0;852.193430185318;7;0 
instances/N100T30/N100T30P1W15SD_SF5.dat;mc;623929.8726999991;623929.8726999996;7.4633593883337e-14;740.246454000473;11;0 
instances/N100T30/N100T30P1W15SD_DF1.dat;mc;652936.9556860005;652936.955686001;7.131795547067747e-14;85.31675696372986;0;0 
instances/N100T30/N100T30P1W15SD_DF2.dat;mc;618823.5848850008;618823.5848850008;0.0;629.1533360481262;3;0 
instances/N100T30/N100T30P1W15SD_DF3.dat;mc;615249.3969399966;615249.3969399983;2.649030642993111e-13;308.0538640022278;3;0 
instances/N100T30/N100T30P1W15SD_DF4.dat;mc;615972.1512449987;615972.1512450005;3.023911300967399e-13;556.1489021778107;5;0 
instances/N100T30/N100T30P1W15SD_DF5.dat;mc;602206.9743359985;602206.9743360002;2.706402574254704e-13;74.56305694580078;0;0 
instances/N100T30/N100T30P1W15DD_SF1.dat;mc;666750.285399;666750.285399;0.0;530.6313848495483;0;0 
instances/N100T30/N100T30P1W15DD_SF2.dat;mc;671134.6146789999;671134.614679;1.7346046423580108e-14;533.1307771205902;0;0 
instances/N100T30/N100T30P1W15DD_SF3.dat;mc;676382.5336219991;676382.5336220001;1.5490315677310897e-13;779.1390171051025;0;0 
instances/N100T30/N100T30P1W15DD_SF4.dat;mc;662117.8571189998;662117.8571189998;0.0;1706.0737068653107;1;0 
