instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N100T30/N100T30P1W5SD_SF1.dat;std;424672.1815943152;569083.7178089598;25.376149711442494;3600.0028200149536;9987;0 
instances/N100T30/N100T30P1W5SD_SF2.dat;std;385821.0093864991;515351.2901589579;25.134366255783643;3600.002989053726;4078;0 
instances/N100T30/N100T30P1W5SD_SF3.dat;std;389935.33130029513;550383.1851029617;29.15202683247875;3600.003217935562;9226;0 
instances/N100T30/N100T30P1W5SD_SF4.dat;std;375576.8474417797;517528.3516334236;27.42873965138652;3600.0029349327087;3524;0 
instances/N100T30/N100T30P1W5SD_SF5.dat;std;376378.42550123733;510858.5318549716;26.324334031463728;3600.0149660110474;7081;0 
instances/N100T30/N100T30P1W5SD_DF1.dat;std;416633.12484666274;479723.5871639734;13.151419693638255;3600.0107650756836;19931;0 
instances/N100T30/N100T30P1W5SD_DF2.dat;std;407014.2042852493;513436.5545199774;20.727458786845556;3600.016295194626;15785;0 
instances/N100T30/N100T30P1W5SD_DF3.dat;std;366488.7745098538;495984.5395879768;26.108830969952706;3600.0067222118378;4609;0 
instances/N100T30/N100T30P1W5SD_DF4.dat;std;456439.6469282374;494389.1428239767;7.676037479093854;3600.00740981102;151038;0 
instances/N100T30/N100T30P1W5SD_DF5.dat;std;388110.5524494768;538666.9875269673;27.94981659609374;3600.0139989852905;11948;0 
instances/N100T30/N100T30P1W5DD_SF1.dat;std;418063.96352177166;574105.6919116895;27.179965394581142;3600.019106864929;4284;0 
instances/N100T30/N100T30P1W5DD_SF2.dat;std;438477.0791177038;561306.0796179728;21.882713364492147;3600.003278017044;13835;0 
instances/N100T30/N100T30P1W5DD_SF3.dat;std;377657.64873019006;513687.370491979;26.48103293478051;3600.005420923233;2075;0 
instances/N100T30/N100T30P1W5DD_SF4.dat;std;358396.0712480019;491241.5697409839;27.042804737194214;3600.0045449733734;2031;0 
instances/N100T30/N100T30P1W5DD_SF5.dat;std;380262.55007161247;534547.8958749825;28.86277300761343;3600.010761976242;6350;0 
instances/N100T30/N100T30P1W5DD_DF1.dat;std;358678.4489168888;508820.84716497693;29.50791011898278;3600.014997959137;5609;0 
instances/N100T30/N100T30P1W5DD_DF2.dat;std;388761.56547746254;501289.3697499704;22.447674150487906;3600.0064051151276;17599;0 
instances/N100T30/N100T30P1W5DD_DF3.dat;std;369213.24555566977;496761.34003498056;25.6759301096839;3600.002937078476;20321;0 
instances/N100T30/N100T30P1W5DD_DF4.dat;std;375227.3182650018;503421.1286329796;25.46452722715136;3600.023947954178;3826;0 
instances/N100T30/N100T30P1W5DD_DF5.dat;std;366462.6997362631;499290.8608469735;26.60336319502964;3600.0118339061737;13054;0 
instances/N100T30/N100T30P1W10SD_SF1.dat;std;465767.82278361404;649160.1628739837;28.250707695686216;3600.0376908779144;20634;0 
instances/N100T30/N100T30P1W10SD_SF2.dat;std;486026.03545126977;642255.6068389692;24.325139356373167;3600.025421142578;14272;0 
instances/N100T30/N100T30P1W10SD_SF3.dat;std;417119.8208599588;577064.1485439892;27.716906012544964;3600.00386095047;4238;0 
instances/N100T30/N100T30P1W10SD_SF4.dat;std;444373.9726340306;631552.5184806343;29.637843309834455;3600.012598991394;7201;0 
instances/N100T30/N100T30P1W10SD_SF5.dat;std;449651.9433055595;617899.0520599734;27.228898991430036;3600.012781858444;5147;0 
instances/N100T30/N100T30P1W10SD_DF1.dat;std;426570.90584421;568639.370226975;24.983930382108028;3600.003462076187;9649;0 
instances/N100T30/N100T30P1W10SD_DF2.dat;std;423917.43363670877;561146.3927299808;24.455108483483645;3600.0107550621033;10520;0 
instances/N100T30/N100T30P1W10SD_DF3.dat;std;426620.62292027473;587366.766493972;27.367252072023213;3600.0034098625183;8675;0 
instances/N100T30/N100T30P1W10SD_DF4.dat;std;421832.41413116;578872.190252979;27.128574971478493;3600.015648126602;11199;0 
instances/N100T30/N100T30P1W10SD_DF5.dat;std;424569.5229763013;564206.7020859807;24.74929464563499;3600.006266117096;9608;0 
instances/N100T30/N100T30P1W10DD_SF1.dat;std;452353.3572766655;604550.7377029534;25.17528652840222;3600.003499984741;3787;0 
instances/N100T30/N100T30P1W10DD_SF2.dat;std;439095.7008341825;639633.9433819873;31.35203261532417;3600.019646883011;13717;0 
instances/N100T30/N100T30P1W10DD_SF3.dat;std;475373.15697105025;644064.9954849845;26.19174146964909;3600.0167531967163;2089;0 
instances/N100T30/N100T30P1W10DD_SF4.dat;std;442575.3984496163;618327.9833169711;28.423844562968686;3600.0237810611725;15992;0 
instances/N100T30/N100T30P1W10DD_SF5.dat;std;435464.7269822487;627673.876644981;30.622454878976555;3600.003185033798;18572;0 
instances/N100T30/N100T30P1W10DD_DF1.dat;std;406712.1879991985;574765.9790799795;29.238646196454166;3600.0065619945526;15373;0 
instances/N100T30/N100T30P1W10DD_DF2.dat;std;404979.4603331065;575546.655068972;29.635685175761328;3600.0238490104675;14783;0 
instances/N100T30/N100T30P1W10DD_DF3.dat;std;412465.9554608001;585863.0445459785;29.596864096378457;3600.023181915283;16719;0 
instances/N100T30/N100T30P1W10DD_DF4.dat;std;447643.5075349771;586874.8424379879;23.72419549023737;3600.003226995468;4930;0 
instances/N100T30/N100T30P1W10DD_DF5.dat;std;407763.6234764528;583107.1373269766;30.070548382295;3600.011204957962;20047;0 
instances/N100T30/N100T30P1W15SD_SF1.dat;std;468924.38397879474;629690.2629069805;25.530945672560687;3600.0088109970093;1950;0 
instances/N100T30/N100T30P1W15SD_SF2.dat;std;497902.3767014557;665773.897971971;25.2144942572655;3600.0088851451874;6093;0 
instances/N100T30/N100T30P1W15SD_SF3.dat;std;620074.3447929615;710441.6739079892;12.71988010190001;3600.0140001773834;191692;0 
instances/N100T30/N100T30P1W15SD_SF4.dat;std;515638.0820315146;688014.5007489951;25.054183964120796;3600.0042340755463;3390;0 
instances/N100T30/N100T30P1W15SD_SF5.dat;std;479724.08861439355;633961.7346359759;24.329172818316298;3600.007936000824;3577;0 
