instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N50T15/N50T15P1W15DD_SF2.dat;240720.91882999998;243705.70266958192;0.537836565;1;0.2 
instances/N50T15/N50T15P1W15DD_SF3.dat;245458.832796;246042.63191766184;0.543711034;1;0.2 
instances/N50T15/N50T15P1W15DD_SF4.dat;235570.315672;237888.59130826397;0.533630812;1;0.2 
instances/N50T15/N50T15P1W15DD_SF5.dat;243988.25460400002;247226.02752857187;0.542754493;1;0.2 
instances/N50T15/N50T15P1W15DD_DF1.dat;235574.07116800002;236922.51506375012;0.549500503;1;0.2 
instances/N50T15/N50T15P1W15DD_DF2.dat;226978.366921;227652.95537310597;0.561962554;1;0.2 
instances/N50T15/N50T15P1W15DD_DF3.dat;228977.06944000002;230203.53203399223;0.539783088;1;0.2 
instances/N50T15/N50T15P1W15DD_DF4.dat;231904.007541;233551.982180352;0.531951975;1;0.2 
instances/N50T15/N50T15P1W15DD_DF5.dat;223019.960761;224465.95250069007;0.553156626;1;0.2 
instances/N50T15/N50T15P1W20SD_SF1.dat;274647.157141;279308.83646447404;0.577239146;1;0.2 
instances/N50T15/N50T15P1W20SD_SF2.dat;262254.671963;265653.53643313417;0.57238698;1;0.2 
instances/N50T15/N50T15P1W20SD_SF3.dat;275292.35030100006;277172.258630786;0.559071475;1;0.2 
instances/N50T15/N50T15P1W20SD_SF4.dat;267588.67298200005;269272.0329315321;0.576336179;1;0.2 
instances/N50T15/N50T15P1W20SD_SF5.dat;260825.73145399996;265967.81906751596;0.578600447;1;0.2 
instances/N50T15/N50T15P1W20SD_DF1.dat;265012.90399500006;266592.3468825982;0.569909378;1;0.2 
instances/N50T15/N50T15P1W20SD_DF2.dat;269941.544096;272094.34651832597;0.573035365;1;0.2 
instances/N50T15/N50T15P1W20SD_DF3.dat;252855.33393199998;253889.19066272595;0.579817017;1;0.2 
instances/N50T15/N50T15P1W20SD_DF4.dat;275722.966073;278425.5671551399;0.578523305;1;0.2 
instances/N50T15/N50T15P1W20SD_DF5.dat;250318.902501;250969.38692011414;0.571826437;1;0.2 
instances/N50T15/N50T15P1W20DD_SF1.dat;263411.210933;266642.8949533721;0.570609146;1;0.2 
instances/N50T15/N50T15P1W20DD_SF2.dat;259183.64214499996;263420.61681659974;0.572405195;1;0.2 
instances/N50T15/N50T15P1W20DD_SF3.dat;249129.159274;250284.29812648983;0.585356321;1;0.2 
instances/N50T15/N50T15P1W20DD_SF4.dat;270112.497869;273288.3792420981;0.580956803;1;0.2 
instances/N50T15/N50T15P1W20DD_SF5.dat;264887.69875;268416.6028761843;0.573779036;1;0.2 
instances/N50T15/N50T15P1W20DD_DF1.dat;255084.045365;257383.2751424239;0.571249533;1;0.2 
instances/N50T15/N50T15P1W20DD_DF2.dat;262531.101983;263693.5192183799;0.560302454;1;0.2 
instances/N50T15/N50T15P1W20DD_DF3.dat;260333.489236;262675.34973262396;0.574138692;1;0.2 
instances/N50T15/N50T15P1W20DD_DF4.dat;245161.79071799997;246665.10245131;0.568367399;1;0.2 
instances/N50T15/N50T15P1W20DD_DF5.dat;256555.31805700003;259469.84654729188;0.57007033;1;0.2 
