instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N200T30/N200T30P1W15SD_DF4.dat;953338.217912999;962694.926012872;2.405829724;1;0.2 
instances/N200T30/N200T30P1W15SD_DF5.dat;904327.8931239992;911916.9378828615;2.335878889;1;0.2 
instances/N200T30/N200T30P1W15DD_SF1.dat;943487.207546;953806.8762055417;2.358821318;1;0.2 
instances/N200T30/N200T30P1W15DD_SF2.dat;971235.9878640003;982349.17037822;2.344819755;1;0.2 
instances/N200T30/N200T30P1W15DD_SF3.dat;945232.9325439996;958371.3897049834;2.348149296;1;0.2 
instances/N200T30/N200T30P1W15DD_SF4.dat;950115.276984;966608.3290731367;2.290668178;1;0.2 
instances/N200T30/N200T30P1W15DD_SF5.dat;975585.6196929999;991272.9818458225;2.3081642;1;0.2 
instances/N200T30/N200T30P1W15DD_DF1.dat;917664.6540789999;924599.5890166686;2.344020779;1;0.2 
instances/N200T30/N200T30P1W15DD_DF2.dat;934593.1965459998;944344.8318416197;2.331754531;1;0.2 
instances/N200T30/N200T30P1W15DD_DF3.dat;922009.0040219999;929218.4381006785;2.352584391;1;0.2 
instances/N200T30/N200T30P1W15DD_DF4.dat;911241.2618269997;922288.7561541698;2.343403038;1;0.2 
instances/N200T30/N200T30P1W15DD_DF5.dat;923254.7402639998;932958.7499337776;2.310589884;1;0.2 
instances/N200T30/N200T30P1W20SD_SF1.dat;1.0575325833200007e6;1.0803700820255787e6;2.392635257;1;0.2 
instances/N200T30/N200T30P1W20SD_SF2.dat;1.1045860419130009e6;1.1267737045642945e6;2.491694531;1;0.2 
instances/N200T30/N200T30P1W20SD_SF3.dat;1.083370742452001e6;1.1036140704287284e6;2.392673684;1;0.2 
instances/N200T30/N200T30P1W20SD_SF4.dat;1.0909556525259996e6;1.1167900647512437e6;2.356427761;1;0.2 
instances/N200T30/N200T30P1W20SD_SF5.dat;1.0715092423639994e6;1.0970364069905542e6;2.4130481;1;0.2 
instances/N200T30/N200T30P1W20SD_DF1.dat;1.0187472821390006e6;1.0306022939668857e6;2.404394002;1;0.2 
instances/N200T30/N200T30P1W20SD_DF2.dat;1.0180188080650026e6;1.0307372481499148e6;2.331036054;1;0.2 
instances/N200T30/N200T30P1W20SD_DF3.dat;975666.2774529993;982655.124170736;2.397950872;1;0.2 
instances/N200T30/N200T30P1W20SD_DF4.dat;977698.7727719982;987472.3895687938;2.319293949;1;0.2 
instances/N200T30/N200T30P1W20SD_DF5.dat;1.0189900416319997e6;1.0274551266220497e6;2.293435346;1;0.2 
instances/N200T30/N200T30P1W20DD_SF1.dat;1.05545929029e6;1.0710370525766492e6;2.328876394;1;0.2 
instances/N200T30/N200T30P1W20DD_SF2.dat;1.0674683277500002e6;1.0844554529474452e6;2.3262749;1;0.2 
instances/N200T30/N200T30P1W20DD_SF3.dat;1.068127448233e6;1.0890665150127592e6;2.363209301;1;0.2 
instances/N200T30/N200T30P1W20DD_SF4.dat;1.0968154772160004e6;1.1141490702133959e6;2.422770245;1;0.2 
instances/N200T30/N200T30P1W20DD_SF5.dat;1.020404546942e6;1.032734185776245e6;2.380041129;1;0.2 
instances/N200T30/N200T30P1W20DD_DF1.dat;1.0103376331300003e6;1.024935956714981e6;2.296470836;1;0.2 
instances/N200T30/N200T30P1W20DD_DF2.dat;1.02510618168e6;1.0338234671804123e6;2.301727944;1;0.2 
instances/N200T30/N200T30P1W20DD_DF3.dat;990818.7631079998;1.0009825619305455e6;2.39254584;1;0.2 
instances/N200T30/N200T30P1W20DD_DF4.dat;988541.3650369998;993649.4076162586;2.275414478;1;0.2 
instances/N200T30/N200T30P1W20DD_DF5.dat;1.0003886821060004e6;1.0077529413502199e6;2.3455863;1;0.2 
