instance;form;bestbound;bestsol;gap;time;numnodes
instances/N50T30/N50T30P1W15DD_DF3.dat;3level;440233.26931027597;443487.1813659992;0.7337105089939179;3600.0064749717712;16786 
instances/N50T30/N50T30P1W15DD_DF4.dat;3level;431322.9811404709;436389.58192300156;1.1610269796552215;3600.0073511600494;15159 
instances/N50T30/N50T30P1W15DD_DF5.dat;3level;424712.95305755816;429215.1781600055;1.048943590892528;3600.0056998729706;19059 
instances/N50T30/N50T30P1W20SD_SF1.dat;3level;472998.17058725527;505546.9802609936;6.438335297133943;3600.0208101272583;20682 
instances/N50T30/N50T30P1W20SD_SF2.dat;3level;489032.8469662679;517201.6068299983;5.446379031260307;3600.0048871040344;14167 
instances/N50T30/N50T30P1W20SD_SF3.dat;3level;505865.2192568696;530886.7445539988;4.713156912243114;3600.026796102524;20687 
instances/N50T30/N50T30P1W20SD_SF4.dat;3level;430072.31077699753;459529.752212999;6.410344769656499;3600.005120038986;18017 
instances/N50T30/N50T30P1W20SD_SF5.dat;3level;488755.13939817995;512066.15574107866;4.552344669052041;3600.229892015457;20921 
instances/N50T30/N50T30P1W20SD_DF1.dat;3level;452215.4690873761;473778.1456570012;4.5512180684745465;3600.0153439044952;6221 
instances/N50T30/N50T30P1W20SD_DF2.dat;3level;438622.23799275927;456918.20427100046;4.004210405105629;3600.0053219795227;6623 
instances/N50T30/N50T30P1W20SD_DF3.dat;3level;475273.51662188355;499028.6950520006;4.760283059001577;3600.003268957138;7351 
instances/N50T30/N50T30P1W20SD_DF4.dat;3level;454340.22146224784;479690.88282300497;5.284791157915535;3600.005665063858;6997 
instances/N50T30/N50T30P1W20SD_DF5.dat;3level;446777.43107607693;467149.95709100005;4.361024914095108;3600.0037729740143;7502 
instances/N50T30/N50T30P1W20DD_SF1.dat;3level;464897.58532933285;498635.8824240004;6.766118982584408;3600.010158061981;9513 
instances/N50T30/N50T30P1W20DD_SF2.dat;3level;524166.1957609813;531852.344204999;1.4451658487106656;3600.0538861751556;15730 
instances/N50T30/N50T30P1W20DD_SF3.dat;3level;451264.9393164252;477862.02435400186;5.565850325422273;3600.003126144409;5037 
instances/N50T30/N50T30P1W20DD_SF4.dat;3level;475098.81885637104;512102.6210149998;7.225856818558424;3600.0033090114594;10346 
instances/N50T30/N50T30P1W20DD_SF5.dat;3level;467615.36470042035;499333.6189989973;6.352116719511462;3600.0036749839783;9411 
instances/N50T30/N50T30P1W20DD_DF1.dat;3level;453874.3732176673;479364.53360399883;5.317489843207483;3600.005299806595;7431 
instances/N50T30/N50T30P1W20DD_DF2.dat;3level;443156.80608988367;472112.0598780013;6.133131569568452;3600.0058188438416;10705 
instances/N50T30/N50T30P1W20DD_DF3.dat;3level;479580.9346022698;482764.19652565516;0.6593823540135315;3600.1926188468933;21128 
instances/N50T30/N50T30P1W20DD_DF4.dat;3level;439272.2293085438;464021.10703699687;5.333567235009383;3600.0168249607086;6524 
instances/N50T30/N50T30P1W20DD_DF5.dat;3level;445631.03510245413;464504.8202240071;4.06320543938621;3600.0180611610413;6364 
