instance;form;bestbound;bestsol;gap;time;numnodes
instances/N50T15/N50T15P1W15DD_DF2.dat;3level;221982.27078799988;221982.27078799997;3.9332641773714586e-14;0.7842988967895508;1 
instances/N50T15/N50T15P1W15DD_DF3.dat;3level;224078.48896099988;224078.48896100008;9.091761290508957e-14;1.2207870483398438;1 
instances/N50T15/N50T15P1W15DD_DF4.dat;3level;227483.66225799997;227483.66225799997;0.0;0.835270881652832;1 
instances/N50T15/N50T15P1W15DD_DF5.dat;3level;218023.54866900004;218023.54866900004;0.0;1.4584591388702393;1 
instances/N50T15/N50T15P1W20SD_SF1.dat;3level;264567.5504219997;264567.550422;1.1000529131524812e-13;1.1102681159973145;1 
instances/N50T15/N50T15P1W20SD_SF2.dat;3level;249454.96771499992;249454.96771499998;2.3333935357811405e-14;1.1484899520874023;1 
instances/N50T15/N50T15P1W20SD_SF3.dat;3level;264930.21884899994;264930.21884899994;0.0;1.42256498336792;1 
instances/N50T15/N50T15P1W20SD_SF4.dat;3level;259057.87297099986;259057.8729710002;1.348138782564235e-13;0.9158871173858643;1 
instances/N50T15/N50T15P1W20SD_SF5.dat;3level;254680.22153399995;254680.22153399995;0.0;1.3799610137939453;1 
instances/N50T15/N50T15P1W20SD_DF1.dat;3level;257666.88767399994;257666.88767399994;0.0;0.7186939716339111;1 
instances/N50T15/N50T15P1W20SD_DF2.dat;3level;260957.30860799988;260957.30860799988;0.0;0.7124221324920654;1 
instances/N50T15/N50T15P1W20SD_DF3.dat;3level;245311.75641999993;245311.75641999993;0.0;0.8386900424957275;1 
instances/N50T15/N50T15P1W20SD_DF4.dat;3level;268900.7230799999;268900.7230799999;0.0;0.8201830387115479;1 
instances/N50T15/N50T15P1W20SD_DF5.dat;3level;242767.67419099968;242767.67419099982;5.99417334983322e-14;0.7053220272064209;1 
instances/N50T15/N50T15P1W20DD_SF1.dat;3level;251869.850553;251869.850553;0.0;1.013214111328125;1 
instances/N50T15/N50T15P1W20DD_SF2.dat;3level;248063.0481499997;248063.04814999996;1.0559189531212062e-13;0.9454748630523682;1 
instances/N50T15/N50T15P1W20DD_SF3.dat;3level;241940.50969100025;241940.50969100025;0.0;1.080698013305664;1 
instances/N50T15/N50T15P1W20DD_SF4.dat;3level;258880.51697799994;258880.51697799997;1.1242186471377831e-14;0.898841142654419;1 
instances/N50T15/N50T15P1W20DD_SF5.dat;3level;254883.24030799975;254883.24030799995;7.992946611591771e-14;0.8488590717315674;1 
instances/N50T15/N50T15P1W20DD_DF1.dat;3level;246901.46259699995;246901.46259699995;0.0;0.8119139671325684;1 
instances/N50T15/N50T15P1W20DD_DF2.dat;3level;252993.74865899998;252993.74865899998;0.0;0.7469971179962158;1 
instances/N50T15/N50T15P1W20DD_DF3.dat;3level;252623.88047399995;252623.88047399995;0.0;0.7718820571899414;1 
instances/N50T15/N50T15P1W20DD_DF4.dat;3level;236714.62933399988;236714.62933399988;0.0;0.7835259437561035;1 
instances/N50T15/N50T15P1W20DD_DF5.dat;3level;248451.75744299992;248451.75744299995;1.1714077113505923e-14;0.8039171695709229;1 
