instance;bestcost; averagecost; elapsedtime; dptype; dpalpha
instances/N200T30/N200T30P1W5SD_SF1.dat;890681.0022740004;918888.4817479014;2.25852605;1;0.2 
instances/N200T30/N200T30P1W5SD_SF2.dat;833378.3914879998;860415.0801879603;2.305142848;1;0.2 
instances/N200T30/N200T30P1W5SD_SF3.dat;871143.3875120005;892776.6658296499;2.247634847;1;0.2 
instances/N200T30/N200T30P1W5SD_SF4.dat;819251.6115259983;845500.6445564731;2.25004058;1;0.2 
instances/N200T30/N200T30P1W5SD_SF5.dat;789093.2894680002;811567.7736885091;2.254049521;1;0.2 
instances/N200T30/N200T30P1W5SD_DF1.dat;833094.4788659986;838024.740055446;2.280148366;1;0.2 
instances/N200T30/N200T30P1W5SD_DF2.dat;805244.2396689997;818666.262427638;2.168427802;1;0.2 
instances/N200T30/N200T30P1W5SD_DF3.dat;804716.7740160003;814451.9500230927;2.170538582;1;0.2 
instances/N200T30/N200T30P1W5SD_DF4.dat;818614.803069999;826755.4892187621;2.335878117;1;0.2 
instances/N200T30/N200T30P1W5SD_DF5.dat;818892.0758359996;830468.1838164658;2.308464868;1;0.2 
instances/N200T30/N200T30P1W5DD_SF1.dat;842918.5331270003;859671.2604248665;2.24004252;1;0.2 
instances/N200T30/N200T30P1W5DD_SF2.dat;809480.7763619997;821011.1379014954;2.324542135;1;0.2 
instances/N200T30/N200T30P1W5DD_SF3.dat;811853.5640579998;827764.7853813076;2.264717605;1;0.2 
instances/N200T30/N200T30P1W5DD_SF4.dat;818644.3842749996;834225.9828261548;2.302834869;1;0.2 
instances/N200T30/N200T30P1W5DD_SF5.dat;846737.422654;866495.56281363;2.176073294;1;0.2 
instances/N200T30/N200T30P1W5DD_DF1.dat;799564.0000650001;809535.6343160647;2.343689943;1;0.2 
instances/N200T30/N200T30P1W5DD_DF2.dat;797512.1961589998;813634.4328197979;2.193238967;1;0.2 
instances/N200T30/N200T30P1W5DD_DF3.dat;820415.3814110004;827824.3463720444;2.209793988;1;0.2 
instances/N200T30/N200T30P1W5DD_DF4.dat;823412.315548;833733.0979595865;2.300721004;1;0.2 
instances/N200T30/N200T30P1W5DD_DF5.dat;811885.6019850001;819500.7370838583;2.22917463;1;0.2 
instances/N200T30/N200T30P1W10SD_SF1.dat;1.021359398416999e6;1.0513810749190035e6;2.292838487;1;0.2 
instances/N200T30/N200T30P1W10SD_SF2.dat;993045.6596449991;1.018779954923526e6;2.32092623;1;0.2 
instances/N200T30/N200T30P1W10SD_SF3.dat;985943.1318669996;1.0402844074748373e6;2.294008736;1;0.2 
instances/N200T30/N200T30P1W10SD_SF4.dat;1.0091009754730009e6;1.0368532158316144e6;2.287064289;1;0.2 
instances/N200T30/N200T30P1W10SD_SF5.dat;946440.1366519999;967398.3706042703;2.30658182;1;0.2 
instances/N200T30/N200T30P1W10SD_DF1.dat;957624.4583119999;969565.6096574201;2.316032777;1;0.2 
instances/N200T30/N200T30P1W10SD_DF2.dat;951859.5968950002;962688.6970605165;2.228016974;1;0.2 
instances/N200T30/N200T30P1W10SD_DF3.dat;937518.8832479999;948255.5765811584;2.27703147;1;0.2 
instances/N200T30/N200T30P1W10SD_DF4.dat;913613.477453001;923701.3138193081;2.249317603;1;0.2 
instances/N200T30/N200T30P1W10SD_DF5.dat;950356.2117240003;964163.3133628545;2.36491795;1;0.2 
instances/N200T30/N200T30P1W10DD_SF1.dat;997437.0807400001;1.0221330628977284e6;2.283390224;1;0.2 
instances/N200T30/N200T30P1W10DD_SF2.dat;1.0015307656179998e6;1.0234006219150319e6;2.316287206;1;0.2 
instances/N200T30/N200T30P1W10DD_SF3.dat;1.0217836408519997e6;1.0398168641325776e6;2.269374912;1;0.2 
instances/N200T30/N200T30P1W10DD_SF4.dat;1.007533043052e6;1.0230188834064782e6;2.253564008;1;0.2 
instances/N200T30/N200T30P1W10DD_SF5.dat;982888.7594009994;997292.1562349568;2.302995515;1;0.2 
instances/N200T30/N200T30P1W10DD_DF1.dat;934277.7662679999;944944.8828794396;2.266340077;1;0.2 
instances/N200T30/N200T30P1W10DD_DF2.dat;943469.1095039997;952669.245178648;2.294987504;1;0.2 
instances/N200T30/N200T30P1W10DD_DF3.dat;930875.7820600002;942528.3272391099;2.256166588;1;0.2 
instances/N200T30/N200T30P1W10DD_DF4.dat;933912.5104530009;944595.5032499041;2.334802551;1;0.2 
instances/N200T30/N200T30P1W10DD_DF5.dat;949635.5133509998;964167.9191194006;2.231389408;1;0.2 
instances/N200T30/N200T30P1W15SD_SF1.dat;1.086958245253999e6;1.1227341306789508e6;2.364949927;1;0.2 
instances/N200T30/N200T30P1W15SD_SF2.dat;1.0865022883249996e6;1.111660539424463e6;2.289369568;1;0.2 
instances/N200T30/N200T30P1W15SD_SF3.dat;1.0704877881990003e6;1.1234179785509917e6;2.289653558;1;0.2 
instances/N200T30/N200T30P1W15SD_SF4.dat;1.156976016489e6;1.2024906222000178e6;2.31294834;1;0.2 
instances/N200T30/N200T30P1W15SD_SF5.dat;1.0526415551359998e6;1.0876069061521925e6;2.381511587;1;0.2 
instances/N200T30/N200T30P1W15SD_DF1.dat;1.0356662384389995e6;1.04856891547795e6;2.282407906;1;0.2 
instances/N200T30/N200T30P1W15SD_DF2.dat;1.0413277668549991e6;1.051773665468298e6;2.29981012;1;0.2 
instances/N200T30/N200T30P1W15SD_DF3.dat;1.0866481662969994e6;1.0957109794233798e6;2.358289872;1;0.2 
instances/N200T30/N200T30P1W15SD_DF4.dat;1.0507757952619987e6;1.0627346035128715e6;2.271817488;1;0.2 
instances/N200T30/N200T30P1W15SD_DF5.dat;1.0126018055699994e6;1.0230706833828615e6;2.254311349;1;0.2 
instances/N200T30/N200T30P1W15DD_SF1.dat;1.0762760569689998e6;1.1029972207055418e6;2.374642848;1;0.2 
instances/N200T30/N200T30P1W15DD_SF2.dat;1.087196004574e6;1.10474277687822e6;2.300424441;1;0.2 
instances/N200T30/N200T30P1W15DD_SF3.dat;1.0297808495059996e6;1.0557555447049835e6;2.336022562;1;0.2 
instances/N200T30/N200T30P1W15DD_SF4.dat;1.0692128269580002e6;1.088036409573137e6;2.387896211;1;0.2 
instances/N200T30/N200T30P1W15DD_SF5.dat;1.0927581704499999e6;1.109723896845822e6;2.28378095;1;0.2 
instances/N200T30/N200T30P1W15DD_DF1.dat;1.0290091438859999e6;1.0394230465166685e6;2.401671799;1;0.2 
instances/N200T30/N200T30P1W15DD_DF2.dat;1.042788493505e6;1.0532106543416202e6;2.395744587;1;0.2 
instances/N200T30/N200T30P1W15DD_DF3.dat;1.0238840104189999e6;1.0347199366006785e6;2.312909102;1;0.2 
instances/N200T30/N200T30P1W15DD_DF4.dat;1.0347387445439997e6;1.04800979665417e6;2.222571167;1;0.2 
