instance;form;heursol;bestbound;bestsol;gap;time;numnodes;percfixed
instances/N50T30/N50T30P1W5SD_SF1.dat;randdpheurmc;408533.9927489999;388454.6482880003;388454.6482880006;7.492208056976602e-14;263.70910000801086;14;59.30574712643678 
instances/N50T30/N50T30P1W5SD_SF2.dat;randdpheurmc;348994.2497960001;333654.74020400003;333654.74020400003;0.0;131.3143970966339;25;64.19770114942528 
instances/N50T30/N50T30P1W5SD_SF3.dat;randdpheurmc;383260.76463;363403.8714869999;363403.8714869999;0.0;399.313040971756;7;58.17011494252874 
instances/N50T30/N50T30P1W5SD_SF4.dat;randdpheurmc;428862.869134;404860.8911459997;404860.891146;7.188600107644961e-14;329.8112168312073;23;63.07126436781609 
instances/N50T30/N50T30P1W5SD_SF5.dat;randdpheurmc;407379.68961500016;389396.73589199985;389396.73589199985;0.0;115.14200115203857;23;61.9080459770115 
instances/N50T30/N50T30P1W5SD_DF1.dat;randdpheurmc;350820.6460109999;331152.84041799983;331152.8404179999;1.757727967544968e-14;18.003707885742188;1;76.10574712643678 
instances/N50T30/N50T30P1W5SD_DF2.dat;randdpheurmc;380540.483419;354583.0600679998;354583.0600679998;0.0;9.614737033843994;1;72.67586206896551 
instances/N50T30/N50T30P1W5SD_DF3.dat;randdpheurmc;362776.7009820001;343164.87926499953;343164.87926500035;2.3746813908635806e-13;10.51154112815857;0;74.47816091954023 
instances/N50T30/N50T30P1W5SD_DF4.dat;randdpheurmc;347664.10900999984;331907.97437899956;331907.97437899996;1.2276102349050752e-13;9.665830850601196;1;77.27816091954023 
instances/N50T30/N50T30P1W5SD_DF5.dat;randdpheurmc;360649.67452799994;337990.6831819992;337990.6831819999;2.0666011393736782e-13;9.644694089889526;0;74.08735632183908 
instances/N50T30/N50T30P1W5DD_SF1.dat;randdpheurmc;398540.792036;382116.04200499994;382116.0420050005;1.5232980172213152e-13;254.16077780723572;11;75.6 
instances/N50T30/N50T30P1W5DD_SF2.dat;randdpheurmc;377995.45823999995;354729.26272099995;354729.26272099995;0.0;108.29033493995667;1;71.51724137931035 
instances/N50T30/N50T30P1W5DD_SF3.dat;randdpheurmc;414892.117512;394203.92100799986;394203.92100800003;4.429762704893501e-14;265.79478216171265;8;70.06436781609196 
instances/N50T30/N50T30P1W5DD_SF4.dat;randdpheurmc;379926.74808200006;361521.5872029999;361521.587203;1.6100742797630755e-14;274.94382405281067;13;76.51494252873563 
instances/N50T30/N50T30P1W5DD_SF5.dat;randdpheurmc;381153.707459;357225.75066300004;357225.75066300004;0.0;151.5877170562744;1;69.61379310344827 
instances/N50T30/N50T30P1W5DD_DF1.dat;randdpheurmc;374998.922816;348413.86154300004;348413.86154300004;0.0;8.027769804000854;0;77.26896551724138 
instances/N50T30/N50T30P1W5DD_DF2.dat;randdpheurmc;369298.18692;341699.23614799976;341699.236148;6.813905886316463e-14;7.766731023788452;0;75.8712643678161 
instances/N50T30/N50T30P1W5DD_DF3.dat;randdpheurmc;357753.49314;334128.114862;334128.114862;0.0;13.552849054336548;0;75.08505747126438 
instances/N50T30/N50T30P1W5DD_DF4.dat;randdpheurmc;354045.223606;332013.011758;332013.011758;0.0;10.77852487564087;0;78.02298850574712 
instances/N50T30/N50T30P1W5DD_DF5.dat;randdpheurmc;357496.40154899994;337252.39742399956;337252.3974239999;1.035562587985775e-13;18.77522897720337;1;75.14942528735632 
instances/N50T30/N50T30P1W10SD_SF1.dat;randdpheurmc;490772.06785499986;458984.5939709997;458984.59397100005;7.609099958219312e-14;155.5603518486023;1;65.93103448275862 
instances/N50T30/N50T30P1W10SD_SF2.dat;randdpheurmc;443487.023869;409743.353657999;409743.353657999;0.0;138.93035507202148;1;64.55632183908045 
instances/N50T30/N50T30P1W10SD_SF3.dat;randdpheurmc;434212.479893;408912.4393379996;408912.43933800055;2.277559900411007e-13;180.6487238407135;1;59.83908045977011 
instances/N50T30/N50T30P1W10SD_SF4.dat;randdpheurmc;487325.70268400013;445308.48972899915;445308.48972899944;6.535655871830642e-14;60.9066960811615;0;62.31724137931034 
instances/N50T30/N50T30P1W10SD_SF5.dat;randdpheurmc;464992.3483879998;425555.92013699864;425555.92013699864;0.0;63.04476022720337;0;57.760919540229885 
instances/N50T30/N50T30P1W10SD_DF1.dat;randdpheurmc;419948.33305700007;390986.9946559999;390986.9946559999;0.0;6.471717834472656;0;75.36091954022989 
instances/N50T30/N50T30P1W10SD_DF2.dat;randdpheurmc;454230.2128249999;422375.9870809999;422375.9870809999;0.0;10.914394855499268;0;71.50804597701149 
