instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N100T15/N100T15P1W5SD_SF1.dat;mc;262412.31716700003;262412.3171670001;2.218175638318984e-14;7.437076091766357;1;0 
instances/N100T15/N100T15P1W5SD_SF2.dat;mc;257555.876216;257555.876216;0.0;9.906836986541748;1;0 
instances/N100T15/N100T15P1W5SD_SF3.dat;mc;254322.08571800013;254322.08571800016;1.1443689750564916e-14;8.466532945632935;1;0 
instances/N100T15/N100T15P1W5SD_SF4.dat;mc;251512.82015200003;251512.82015200003;0.0;16.009196996688843;1;0 
instances/N100T15/N100T15P1W5SD_SF5.dat;mc;255490.53552099995;255490.53552099995;0.0;8.11643385887146;1;0 
instances/N100T15/N100T15P1W5SD_DF1.dat;mc;227127.867868;227127.867868;0.0;3.318650960922241;1;0 
instances/N100T15/N100T15P1W5SD_DF2.dat;mc;229352.9129499999;229352.9129499999;0.0;2.1918540000915527;0;0 
instances/N100T15/N100T15P1W5SD_DF3.dat;mc;249138.55943999998;249138.55943999998;0.0;3.2021098136901855;0;0 
instances/N100T15/N100T15P1W5SD_DF4.dat;mc;228227.3450729999;228227.3450729999;0.0;2.5505030155181885;0;0 
instances/N100T15/N100T15P1W5SD_DF5.dat;mc;240427.059196;240427.059196;0.0;3.626405954360962;0;0 
instances/N100T15/N100T15P1W5DD_SF1.dat;mc;253610.785682;253610.785682;0.0;9.039874076843262;1;0 
instances/N100T15/N100T15P1W5DD_SF2.dat;mc;224369.23259599967;224369.23259599996;1.2971399919675335e-13;36.687849044799805;7;0 
instances/N100T15/N100T15P1W5DD_SF3.dat;mc;249331.42587399966;249331.42587399995;1.1672748573395385e-13;14.925692081451416;1;0 
instances/N100T15/N100T15P1W5DD_SF4.dat;mc;243046.0604719997;243046.06047199995;1.0777153663874318e-13;12.870042085647583;1;0 
instances/N100T15/N100T15P1W5DD_SF5.dat;mc;241477.36840699977;241477.36840700003;1.0847164512291839e-13;7.9876649379730225;1;0 
instances/N100T15/N100T15P1W5DD_DF1.dat;mc;237495.90997300006;237495.90997300006;0.0;3.2039361000061035;0;0 
instances/N100T15/N100T15P1W5DD_DF2.dat;mc;238998.6090049998;238998.60900499998;7.306443475440855e-14;4.333574056625366;0;0 
instances/N100T15/N100T15P1W5DD_DF3.dat;mc;234928.573477;234928.573477;0.0;2.8861889839172363;0;0 
instances/N100T15/N100T15P1W5DD_DF4.dat;mc;250734.34677299985;250734.34677299988;1.1607436648112115e-14;2.797178030014038;0;0 
instances/N100T15/N100T15P1W5DD_DF5.dat;mc;253296.63327399967;253296.63327400002;1.3788022405454265e-13;5.73061990737915;0;0 
instances/N100T15/N100T15P1W10SD_SF1.dat;mc;299306.634176;299306.634176;0.0;11.46843695640564;1;0 
instances/N100T15/N100T15P1W10SD_SF2.dat;mc;281239.5131299994;281239.5131299994;0.0;6.520421981811523;1;0 
instances/N100T15/N100T15P1W10SD_SF3.dat;mc;302238.67799000005;302238.67799000005;0.0;5.80354905128479;1;0 
instances/N100T15/N100T15P1W10SD_SF4.dat;mc;305819.0230879998;305819.0230879998;0.0;5.488505125045776;1;0 
instances/N100T15/N100T15P1W10SD_SF5.dat;mc;259436.37839999987;259436.37839999987;0.0;5.707770109176636;1;0 
instances/N100T15/N100T15P1W10SD_DF1.dat;mc;276419.118962;276419.118962;0.0;3.812263011932373;0;0 
instances/N100T15/N100T15P1W10SD_DF2.dat;mc;271997.8001029996;271997.8001030004;2.9960067782899484e-13;2.7186598777770996;0;0 
instances/N100T15/N100T15P1W10SD_DF3.dat;mc;274796.14419099945;274796.1441909999;1.6945699463092776e-13;2.773494005203247;0;0 
instances/N100T15/N100T15P1W10SD_DF4.dat;mc;269057.8851429998;269057.8851430001;1.0816940169311695e-13;2.018028974533081;0;0 
instances/N100T15/N100T15P1W10SD_DF5.dat;mc;259726.75089199937;259726.75089199998;2.3531670784483413e-13;1.8187081813812256;0;0 
instances/N100T15/N100T15P1W10DD_SF1.dat;mc;296423.422935;296423.42293500004;1.9636660401911366e-14;3.7145140171051025;0;0 
instances/N100T15/N100T15P1W10DD_SF2.dat;mc;276839.7646579998;276839.764658;6.307727611173435e-14;4.691555023193359;0;0 
instances/N100T15/N100T15P1W10DD_SF3.dat;mc;272890.69257699983;272890.692577;6.399008375528595e-14;6.862227916717529;0;0 
instances/N100T15/N100T15P1W10DD_SF4.dat;mc;276074.132494;276074.132494;0.0;7.4967498779296875;1;0 
instances/N100T15/N100T15P1W10DD_SF5.dat;mc;280946.0485049999;280946.0485050001;6.215534394223538e-14;5.054044961929321;0;0 
instances/N100T15/N100T15P1W10DD_DF1.dat;mc;274028.3362710001;274028.3362710001;0.0;3.0763378143310547;0;0 
instances/N100T15/N100T15P1W10DD_DF2.dat;mc;262567.5895449998;262567.589545;6.6505916835739e-14;3.651115894317627;0;0 
instances/N100T15/N100T15P1W10DD_DF3.dat;mc;270810.5418640001;270810.5418640001;0.0;2.3041961193084717;0;0 
instances/N100T15/N100T15P1W10DD_DF4.dat;mc;276389.58753699996;276389.58753699996;0.0;3.872382879257202;0;0 
instances/N100T15/N100T15P1W10DD_DF5.dat;mc;273554.17298899987;273554.172989;4.255658780669233e-14;6.458793878555298;1;0 
instances/N100T15/N100T15P1W15SD_SF1.dat;mc;309910.3336849998;309910.3336849998;0.0;7.054003000259399;1;0 
instances/N100T15/N100T15P1W15SD_SF2.dat;mc;311844.4464919996;311844.4464919996;0.0;4.654496908187866;1;0 
instances/N100T15/N100T15P1W15SD_SF3.dat;mc;340715.7488119998;340715.7488119998;0.0;6.03756308555603;1;0 
instances/N100T15/N100T15P1W15SD_SF4.dat;mc;319002.2946229991;319002.2946230001;3.101953347070378e-13;5.744875907897949;1;0 
instances/N100T15/N100T15P1W15SD_SF5.dat;mc;325831.58045599906;325831.58045599994;2.679650979441865e-13;5.015315055847168;1;0 
instances/N100T15/N100T15P1W15SD_DF1.dat;mc;286385.5339539988;286385.53395399987;3.658487501015691e-13;2.265537977218628;0;0 
instances/N100T15/N100T15P1W15SD_DF2.dat;mc;294566.37208299973;294566.37208300014;1.3832319810065196e-13;1.8032870292663574;0;0 
instances/N100T15/N100T15P1W15SD_DF3.dat;mc;301935.4548989999;301935.4548989999;0.0;4.3259100914001465;0;0 
instances/N100T15/N100T15P1W15SD_DF4.dat;mc;301131.003517;301131.003517;0.0;3.58756685256958;0;0 
instances/N100T15/N100T15P1W15SD_DF5.dat;mc;285732.27288299985;285732.272883;6.111419650936869e-14;2.5733940601348877;0;0 
instances/N100T15/N100T15P1W15DD_SF1.dat;mc;315881.132383;315881.132383;0.0;2.6513960361480713;0;0 
instances/N100T15/N100T15P1W15DD_SF2.dat;mc;304426.354709;304426.3547090001;3.8240881588000405e-14;5.611140012741089;0;0 
instances/N100T15/N100T15P1W15DD_SF3.dat;mc;328342.820325;328342.820325;0.0;4.849642992019653;0;0 
instances/N100T15/N100T15P1W15DD_SF4.dat;mc;332216.903666;332216.9036660001;3.5041962206707856e-14;3.615710973739624;0;0 
instances/N100T15/N100T15P1W15DD_SF5.dat;mc;307784.126559;307784.126559;0.0;3.5407838821411133;0;0 
instances/N100T15/N100T15P1W15DD_DF1.dat;mc;296922.211596;296922.211596;0.0;1.8662269115447998;0;0 
instances/N100T15/N100T15P1W15DD_DF2.dat;mc;304913.41902099986;304913.41902100015;9.544949038379072e-14;2.196096897125244;0;0 
instances/N100T15/N100T15P1W15DD_DF3.dat;mc;303676.6414899997;303676.64148999995;7.667058042774645e-14;1.894590139389038;0;0 
instances/N100T15/N100T15P1W15DD_DF4.dat;mc;288968.398648;288968.3986480001;4.0286523499319846e-14;1.8131749629974365;0;0 
instances/N100T15/N100T15P1W15DD_DF5.dat;mc;298465.31487500016;298465.31487500016;0.0;1.9127130508422852;0;0 
instances/N100T15/N100T15P1W20SD_SF1.dat;mc;351549.1360099994;351549.13601;1.8213222689585225e-13;5.258354902267456;1;0 
instances/N100T15/N100T15P1W20SD_SF2.dat;mc;353273.831243;353273.831243;0.0;6.1632771492004395;1;0 
instances/N100T15/N100T15P1W20SD_SF3.dat;mc;323299.8871279998;323299.8871279998;0.0;7.497097969055176;1;0 
instances/N100T15/N100T15P1W20SD_SF4.dat;mc;358893.7685369996;358893.76853700005;1.2974905895022025e-13;5.572020053863525;1;0 
instances/N100T15/N100T15P1W20SD_SF5.dat;mc;357121.7039609987;357121.70396099996;3.5858042955466225e-13;6.17105507850647;1;0 
instances/N100T15/N100T15P1W20SD_DF1.dat;mc;327812.50581800006;327812.50581800006;0.0;1.9698700904846191;0;0 
instances/N100T15/N100T15P1W20SD_DF2.dat;mc;341327.1152749999;341327.1152749999;0.0;2.5854551792144775;0;0 
instances/N100T15/N100T15P1W20SD_DF3.dat;mc;328297.727956;328297.727956;0.0;2.996951103210449;0;0 
instances/N100T15/N100T15P1W20SD_DF4.dat;mc;335508.52795000013;335508.52795000037;6.939634145113818e-14;2.1577110290527344;0;0 
instances/N100T15/N100T15P1W20SD_DF5.dat;mc;349574.87503699947;349574.87503700017;1.998118231144839e-13;1.9232110977172852;0;0 
instances/N100T15/N100T15P1W20DD_SF1.dat;mc;351180.2814649999;351180.2814649999;0.0;3.9163589477539062;0;0 
instances/N100T15/N100T15P1W20DD_SF2.dat;mc;363646.36662600003;363646.36662600003;0.0;3.0148849487304688;0;0 
instances/N100T15/N100T15P1W20DD_SF3.dat;mc;365668.5833020001;365668.5833020001;0.0;5.770025968551636;1;0 
instances/N100T15/N100T15P1W20DD_SF4.dat;mc;356253.18489599996;356253.18489599996;0.0;5.144006013870239;1;0 
instances/N100T15/N100T15P1W20DD_SF5.dat;mc;344427.587456;344427.587456;0.0;8.2776939868927;1;0 
instances/N100T15/N100T15P1W20DD_DF1.dat;mc;320278.6842419997;320278.684242;9.087033227207554e-14;2.279629945755005;0;0 
instances/N100T15/N100T15P1W20DD_DF2.dat;mc;348247.72036299994;348247.720363;1.6714441332966656e-14;2.4930732250213623;0;0 
instances/N100T15/N100T15P1W20DD_DF3.dat;mc;347117.19774899987;347117.197749;3.35377568676717e-14;1.9605441093444824;0;0 
instances/N100T15/N100T15P1W20DD_DF4.dat;mc;346870.915097;346870.915097;0.0;2.4518508911132812;0;0 
instances/N100T15/N100T15P1W20DD_DF5.dat;mc;345641.32131299993;345641.32131299993;0.0;3.566483974456787;0;0 
