instance;form;bestbound;bestsol;gap;time;numnodes
instances/N100T15/N100T15P1W5SD_SF1.dat;3level;282180.32544999913;282180.32545;3.094173600904432e-13;1606.7027978897095;408431 
instances/N100T15/N100T15P1W5SD_SF2.dat;3level;270480.03819800087;270480.03819800087;0.0;316.989590883255;6324 
instances/N100T15/N100T15P1W5SD_SF3.dat;3level;268974.39803199924;268974.3980319995;8.65623811624518e-14;246.88708877563477;7639 
instances/N100T15/N100T15P1W5SD_SF4.dat;3level;271779.7348866873;271779.73488899996;8.509275265492122e-10;378.17370796203613;37358 
instances/N100T15/N100T15P1W5SD_SF5.dat;3level;273474.42990700004;273474.42990700004;0.0;2578.2585079669952;1289505 
instances/N100T15/N100T15P1W5SD_DF1.dat;3level;241604.65818499913;241604.65818499945;1.325066070451896e-13;65.60652089118958;892 
instances/N100T15/N100T15P1W5SD_DF2.dat;3level;246548.19709999912;246548.19709999923;4.7218078735216665e-14;64.40657901763916;1042 
instances/N100T15/N100T15P1W5SD_DF3.dat;3level;263464.1030059986;263464.1030059987;4.418640736961581e-14;69.00119996070862;915 
instances/N100T15/N100T15P1W5SD_DF4.dat;3level;245241.70133999857;245241.70133999857;0.0;72.41112804412842;1445 
instances/N100T15/N100T15P1W5SD_DF5.dat;3level;253407.12964899832;253407.1296489986;1.1485008530362283e-13;74.61012291908264;2087 
instances/N100T15/N100T15P1W5DD_SF1.dat;3level;270359.1179779993;270359.1179779993;0.0;447.8282721042633;4083 
instances/N100T15/N100T15P1W5DD_SF2.dat;3level;238886.19956099923;238886.19956100004;3.4112780658158343e-13;1023.0589780807495;65083 
instances/N100T15/N100T15P1W5DD_SF3.dat;3level;262360.23523;262360.23523000034;1.3311695851112307e-13;520.4546370506287;16433 
instances/N100T15/N100T15P1W5DD_SF4.dat;3level;258109.05560899872;258109.05560899994;4.735831047456645e-13;428.8020420074463;6616 
instances/N100T15/N100T15P1W5DD_SF5.dat;3level;262490.6567409993;262490.6567409996;1.1087568151216349e-13;459.542356967926;5166 
instances/N100T15/N100T15P1W5DD_DF1.dat;3level;250375.18270499824;250375.18270499865;1.6273722578740916e-13;98.08080387115479;1310 
instances/N100T15/N100T15P1W5DD_DF2.dat;3level;253790.05125199913;253790.05125199963;1.9495055669979684e-13;65.49372386932373;2550 
instances/N100T15/N100T15P1W5DD_DF3.dat;3level;251816.74287499822;251816.7428749986;1.5024806993288384e-13;81.02426505088806;1114 
instances/N100T15/N100T15P1W5DD_DF4.dat;3level;266196.8942039992;266196.8942039994;8.746557481449816e-14;74.89396595954895;1089 
instances/N100T15/N100T15P1W5DD_DF5.dat;3level;265073.94781700126;265073.94781700126;0.0;70.96668100357056;634 
instances/N100T15/N100T15P1W10SD_SF1.dat;3level;319680.1007369993;319680.10073700314;1.2017343623929137e-12;198.65189504623413;12122 
instances/N100T15/N100T15P1W10SD_SF2.dat;3level;300083.69644899905;300083.6964489999;2.9095713097175855e-13;517.3882009983063;125300 
instances/N100T15/N100T15P1W10SD_SF3.dat;3level;314120.025171003;314120.02517100325;7.412155386372434e-14;207.68875789642334;19270 
instances/N100T15/N100T15P1W10SD_SF4.dat;3level;316526.49176699994;316526.49176699994;0.0;148.3494119644165;8478 
instances/N100T15/N100T15P1W10SD_SF5.dat;3level;274908.3285819983;274908.32858199993;5.928574496028573e-13;423.02220487594604;98175 
instances/N100T15/N100T15P1W10SD_DF1.dat;3level;293944.1836709995;293944.1836709995;0.0;266.4123990535736;3274 
instances/N100T15/N100T15P1W10SD_DF2.dat;3level;286213.3091239992;286213.3091240023;1.0778695225095872e-12;167.60800004005432;1697 
instances/N100T15/N100T15P1W10SD_DF3.dat;3level;289556.8329749988;289556.8329749988;0.0;57.16856408119202;2708 
instances/N100T15/N100T15P1W10SD_DF4.dat;3level;285301.19588399783;285301.19588399783;0.0;49.170199155807495;677 
instances/N100T15/N100T15P1W10SD_DF5.dat;3level;278405.828240999;278405.8282409993;1.0453743242594855e-13;58.19583797454834;1423 
instances/N100T15/N100T15P1W10DD_SF1.dat;3level;311458.5806019995;311458.580602;1.6819859231640083e-13;314.07242608070374;58471 
instances/N100T15/N100T15P1W10DD_SF2.dat;3level;292086.8682899979;292086.8682899979;0.0;385.09686303138733;11577 
instances/N100T15/N100T15P1W10DD_SF3.dat;3level;289544.40678900026;289544.40678900026;0.0;344.28254795074463;10768 
instances/N100T15/N100T15P1W10DD_SF4.dat;3level;294017.4782719991;294017.4782720003;4.1574429056628725e-13;193.40989089012146;3818 
instances/N100T15/N100T15P1W10DD_SF5.dat;3level;291020.2091379971;291020.2091379975;1.2000746151453598e-13;70.2628390789032;1931 
instances/N100T15/N100T15P1W10DD_DF1.dat;3level;287933.78743099945;287933.7874309996;6.064692313410729e-14;373.5510199069977;7711 
instances/N100T15/N100T15P1W10DD_DF2.dat;3level;280047.7500799984;280047.7500799986;6.235471725465366e-14;98.3216769695282;9115 
instances/N100T15/N100T15P1W10DD_DF3.dat;3level;289018.9173609996;289018.9173609996;0.0;64.42452907562256;1089 
instances/N100T15/N100T15P1W10DD_DF4.dat;3level;292236.59822799865;292236.59822799865;0.0;82.99174213409424;4887 
instances/N100T15/N100T15P1W10DD_DF5.dat;3level;288708.0631609993;288708.063161002;9.274255705585634e-13;64.74312996864319;1021 
instances/N100T15/N100T15P1W15SD_SF1.dat;3level;327277.44488099986;327277.44488099986;0.0;98.74163103103638;4688 
