instance;form;bestbound;bestsol;gap;time;numnodes
instances/N100T30/N100T30P1W5SD_SF1.dat;3level;473021.3671730752;572504.7270019654;17.37686260685646;3600.031450986862;1021 
instances/N100T30/N100T30P1W5SD_SF2.dat;3level;429852.672948831;516037.05148094613;16.701199707420113;3600.037600040436;1050 
instances/N100T30/N100T30P1W5SD_SF3.dat;3level;460327.930976959;563741.2063499945;18.344104388358684;3600.0162329673767;662 
instances/N100T30/N100T30P1W5SD_SF4.dat;3level;424219.1811936578;528001.3961309367;19.655670552723766;3600.037005186081;1194 
instances/N100T30/N100T30P1W5SD_SF5.dat;3level;444187.81122233556;530675.6258095147;16.297679859565246;3600.0521790981293;1173 
instances/N100T30/N100T30P1W5SD_DF1.dat;3level;418792.6853933182;482932.12742382684;13.281253904696039;3600.04833817482;1058 
instances/N100T30/N100T30P1W5SD_DF2.dat;3level;440033.7191670776;515374.81813298265;14.618700082949085;3600.032222032547;1039 
instances/N100T30/N100T30P1W5SD_DF3.dat;3level;413977.80683693907;494910.5556029678;16.35300517432395;3600.042781829834;1041 
instances/N100T30/N100T30P1W5SD_DF4.dat;3level;424131.13170948916;527130.3227592364;19.5396065456078;3600.0332729816437;1184 
instances/N100T30/N100T30P1W5SD_DF5.dat;3level;450910.3510121983;547777.3363049782;17.683642398605674;3600.006814956665;1027 
instances/N100T30/N100T30P1W5DD_SF1.dat;3level;471007.6953898738;557872.2204049936;15.570684798045605;3600.0275480747223;265 
instances/N100T30/N100T30P1W5DD_SF2.dat;3level;463146.4537810839;561936.2908610002;17.580255749019205;3600.01172208786;1057 
instances/N100T30/N100T30P1W5DD_SF3.dat;3level;429772.26703974284;527141.0853059631;18.47111162084918;3600.0066409111023;275 
instances/N100T30/N100T30P1W5DD_SF4.dat;3level;406733.2716166556;492274.2427099674;17.376690403789805;3600.0046210289;555 
instances/N100T30/N100T30P1W5DD_SF5.dat;3level;440611.9309449713;542276.8702369947;18.747791925477507;3600.0053610801697;754 
instances/N100T30/N100T30P1W5DD_DF1.dat;3level;423710.7687293221;523049.5669909813;18.992234107589276;3600.033374071121;1115 
instances/N100T30/N100T30P1W5DD_DF2.dat;3level;414955.3939523587;503923.8878099918;17.65514515382119;3600.011449098587;1032 
instances/N100T30/N100T30P1W5DD_DF3.dat;3level;425528.1084439662;501479.4506629737;15.145454538286089;3600.0060579776764;348 
instances/N100T30/N100T30P1W5DD_DF4.dat;3level;441179.5924240713;503840.20987397275;12.43660514224837;3600.0116050243378;671 
instances/N100T30/N100T30P1W5DD_DF5.dat;3level;435597.48053984373;496575.8675859865;12.279772543635303;3600.0069739818573;1020 
instances/N100T30/N100T30P1W10SD_SF1.dat;3level;536787.7786834075;650568.1137419879;17.489380843479996;3600.03436088562;1067 
instances/N100T30/N100T30P1W10SD_SF2.dat;3level;523397.1619660205;638422.2721149926;18.017089185800494;3600.0276482105255;1063 
instances/N100T30/N100T30P1W10SD_SF3.dat;3level;473880.2938767293;584801.9400629944;18.967386834304392;3600.008803129196;944 
instances/N100T30/N100T30P1W10SD_SF4.dat;3level;497302.9438549372;602019.8112039852;17.394256036130066;3600.0269689559937;1022 
instances/N100T30/N100T30P1W10SD_SF5.dat;3level;496813.7618536398;618325.2136849556;19.651705792031215;3600.0314049720764;1048 
instances/N100T30/N100T30P1W10SD_DF1.dat;3level;480832.0900681971;573079.4496869943;16.09678373028051;3600.0357570648193;1280 
instances/N100T30/N100T30P1W10SD_DF2.dat;3level;488662.70665473357;589719.3464139847;17.136395536921903;3600.054251909256;1518 
instances/N100T30/N100T30P1W10SD_DF3.dat;3level;488520.7161887202;611862.0875759941;20.1583614823912;3600.0033988952637;718 
instances/N100T30/N100T30P1W10SD_DF4.dat;3level;475474.5542828943;588794.1426889747;19.24604546651214;3600.0070209503174;1076 
instances/N100T30/N100T30P1W10SD_DF5.dat;3level;476095.86339338304;568738.8842739834;16.2892011505179;3600.0212569236755;1080 
instances/N100T30/N100T30P1W10DD_SF1.dat;3level;500596.9207354882;614856.665735984;18.58315138597819;3600.0169858932495;825 
instances/N100T30/N100T30P1W10DD_SF2.dat;3level;528969.2033026535;649487.9496989937;18.555963425063517;3600.0056731700897;406 
instances/N100T30/N100T30P1W10DD_SF3.dat;3level;533144.5912932488;654880.3230189612;18.589004348843098;3600.0332250595093;565 
instances/N100T30/N100T30P1W10DD_SF4.dat;3level;498192.5154951615;606018.0470719554;17.79246213834144;3600.008618116379;900 
instances/N100T30/N100T30P1W10DD_SF5.dat;3level;522222.27932969085;627503.9544309732;16.777850459405116;3600.0046288967133;323 
instances/N100T30/N100T30P1W10DD_DF1.dat;3level;493473.9789869731;583658.2411857499;15.45155295255662;3600.00487613678;44 
instances/N100T30/N100T30P1W10DD_DF2.dat;3level;489318.86370120174;571125.4376959723;14.32374896919207;3600.0108659267426;490 
instances/N100T30/N100T30P1W10DD_DF3.dat;3level;490624.15487489454;585712.1651949652;16.234597123045727;3600.021838903427;460 
instances/N100T30/N100T30P1W10DD_DF4.dat;3level;486924.03422098793;577267.4604809274;15.650185129900345;3600.0081419944763;555 
instances/N100T30/N100T30P1W10DD_DF5.dat;3level;488494.5555075325;596293.8471439704;18.078216327865388;3600.02023601532;1028 
instances/N100T30/N100T30P1W15SD_SF1.dat;3level;528234.954179537;632290.1650969703;16.45687639336838;3600.036557197571;1052 
instances/N100T30/N100T30P1W15SD_SF2.dat;3level;555025.4851167372;667747.5013639871;16.88093418799713;3600.034690141678;1071 
instances/N100T30/N100T30P1W15SD_SF3.dat;3level;602283.4967536463;723626.4346059806;16.768726520943968;3600.053111076355;1071 
instances/N100T30/N100T30P1W15SD_SF4.dat;3level;553168.996799129;669928.0089619673;17.428590923337094;3600.033145904541;1113 
instances/N100T30/N100T30P1W15SD_SF5.dat;3level;543184.7881401315;660459.5046319866;17.756533999340583;3600.0390441417694;1334 
instances/N100T30/N100T30P1W15SD_DF1.dat;3level;556860.3642280865;663577.2504110002;16.082059190066623;3600.0189599990845;1070 
instances/N100T30/N100T30P1W15SD_DF2.dat;3level;523809.99156052916;626154.6747409861;16.344952343092004;3600.0370421409607;1031 
instances/N100T30/N100T30P1W15SD_DF3.dat;3level;522517.11104494584;624285.6338979746;16.301596148800783;3600.040386915207;1069 
instances/N100T30/N100T30P1W15SD_DF4.dat;3level;522321.2293701691;630445.9066939875;17.15050826339985;3600.0770649909973;1061 
instances/N100T30/N100T30P1W15SD_DF5.dat;3level;537139.5328703698;623635.1061119584;13.869580527761435;3600.0489468574524;1625 
instances/N100T30/N100T30P1W15DD_SF1.dat;3level;560686.3817798041;678275.1290319979;17.336438005623297;3600.0153419971466;836 
instances/N100T30/N100T30P1W15DD_SF2.dat;3level;569459.3494825497;686265.2049629928;17.02051257090062;3600.003921985626;765 
instances/N100T30/N100T30P1W15DD_SF3.dat;3level;568377.0672915025;684196.7273569943;16.927830174355748;3600.0050361156464;1002 
instances/N100T30/N100T30P1W15DD_SF4.dat;3level;558054.8290399176;678483.1661129638;17.749642598059033;3600.007313966751;773 
instances/N100T30/N100T30P1W15DD_SF5.dat;3level;554109.028318627;658863.4224330522;15.899257804840332;3600.0070798397064;1120 
instances/N100T30/N100T30P1W15DD_DF1.dat;3level;542217.4640156167;634901.5464649864;14.598181870152533;3600.0046911239624;1003 
instances/N100T30/N100T30P1W15DD_DF2.dat;3level;546394.402219043;648148.4834139934;15.69919297797026;3600.004729986191;265 
instances/N100T30/N100T30P1W15DD_DF3.dat;3level;543307.890095436;636347.2291629834;14.6208445332474;3600.033702135086;1045 
instances/N100T30/N100T30P1W15DD_DF4.dat;3level;537597.039552482;627948.3544899931;14.388335329088108;3600.0303950309753;415 
instances/N100T30/N100T30P1W15DD_DF5.dat;3level;550094.9633295647;633907.0862789882;13.221515386647223;3600.0293979644775;1023 
instances/N100T30/N100T30P1W20SD_SF1.dat;3level;648227.4162572155;751776.6707149784;13.773938257392603;3600.062394142151;1109 
instances/N100T30/N100T30P1W20SD_SF2.dat;3level;642039.6800953113;747791.181691963;14.1418492469217;3600.0641629695892;1087 
instances/N100T30/N100T30P1W20SD_SF3.dat;3level;654558.4725497309;768717.27231097;14.850557399087334;3600.0419249534607;1066 
instances/N100T30/N100T30P1W20SD_SF4.dat;3level;623923.9677219727;724246.0001759736;13.851927719259086;3600.0498690605164;1079 
instances/N100T30/N100T30P1W20SD_SF5.dat;3level;538773.4770746455;639889.9221319762;15.802162459510601;3600.019518136978;995 
instances/N100T30/N100T30P1W20SD_DF1.dat;3level;583499.6115124496;669081.4474201328;12.790944396631026;3600.037197113037;1099 
instances/N100T30/N100T30P1W20SD_DF2.dat;3level;591772.7464192888;684547.2607149895;13.552682133122621;3600.055408000946;1061 
instances/N100T30/N100T30P1W20SD_DF3.dat;3level;613258.297490835;719420.923921993;14.756677614045776;3600.038603067398;1063 
instances/N100T30/N100T30P1W20SD_DF4.dat;3level;594779.5756628542;691012.2302162455;13.92633159666019;3600.050286054611;1413 
instances/N100T30/N100T30P1W20SD_DF5.dat;3level;621827.2323261889;709003.2915629903;12.29557891679496;3600.018812894821;1032 
instances/N100T30/N100T30P1W20DD_SF1.dat;3level;611147.8979331364;736440.2617010083;17.013241980887248;3600.014477968216;1039 
instances/N100T30/N100T30P1W20DD_SF2.dat;3level;569102.2294146216;690958.4654099668;17.635826478085647;3600.042296886444;1054 
instances/N100T30/N100T30P1W20DD_SF3.dat;3level;623205.0323877996;736166.0253618481;15.344499621335379;3600.021073102951;1029 
instances/N100T30/N100T30P1W20DD_SF4.dat;3level;606441.5813405601;728213.4464749799;16.722001732304406;3600.0167169570923;1097 
instances/N100T30/N100T30P1W20DD_SF5.dat;3level;616010.5816897181;743997.0378199895;17.202549153325773;3600.0285341739655;1058 
instances/N100T30/N100T30P1W20DD_DF1.dat;3level;588215.1160313596;668463.2355459826;12.004866572666256;3600.021462917328;1042 
instances/N100T30/N100T30P1W20DD_DF2.dat;3level;589025.4300679914;695130.8263379964;15.264090189896564;3600.0089280605316;1030 
instances/N100T30/N100T30P1W20DD_DF3.dat;3level;582317.2156460203;680943.3554729959;14.483750966109083;3600.007087945938;1070 
instances/N100T30/N100T30P1W20DD_DF4.dat;3level;600048.634933598;679349.0949259964;11.673005908845267;3600.017583847046;868 
instances/N100T30/N100T30P1W20DD_DF5.dat;3level;590004.9518130382;693841.475611975;14.965453558012214;3600.019095182419;1054 
