instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N100T15/N100T15P1W5SD_SF1.dat;bcstd;262412.3171669992;262412.31716700003;3.105445893646578e-13;146.4906849861145;112365;0 
instances/N100T15/N100T15P1W5SD_SF2.dat;bcstd;257555.8762159996;257555.8762159999;1.1300006384760448e-13;57.794501066207886;24895;0 
instances/N100T15/N100T15P1W5SD_SF3.dat;bcstd;254322.08571799996;254322.08571799996;0.0;68.95939898490906;37600;0 
instances/N100T15/N100T15P1W5SD_SF4.dat;bcstd;251512.82015199936;251512.82015199983;1.8514415568412e-13;206.83718705177307;147342;0 
instances/N100T15/N100T15P1W5SD_SF5.dat;bcstd;255490.53552099902;255490.53552099902;0.0;9.6906578540802;1585;0 
instances/N100T15/N100T15P1W5SD_DF1.dat;bcstd;227127.86786799927;227127.86786799994;2.9471861237825025e-13;273.3941230773926;238360;0 
instances/N100T15/N100T15P1W5SD_DF2.dat;bcstd;229352.91294999892;229352.91294999997;4.568234529773883e-13;67.3867678642273;47231;0 
instances/N100T15/N100T15P1W5SD_DF3.dat;bcstd;249138.5594399993;249138.55943999992;2.4531748155130455e-13;195.74360013008118;136842;0 
instances/N100T15/N100T15P1W5SD_DF4.dat;bcstd;228227.3450729994;228227.34507299948;3.825636728248938e-14;20.749324083328247;3376;0 
instances/N100T15/N100T15P1W5SD_DF5.dat;bcstd;240427.05919600007;240427.05919600007;0.0;149.35053610801697;99437;0 
instances/N100T15/N100T15P1W5DD_SF1.dat;bcstd;253610.78568199955;253610.785682;1.721367865633288e-13;236.77394485473633;142551;0 
instances/N100T15/N100T15P1W5DD_SF2.dat;bcstd;224369.2325959997;224369.23259600005;1.5565679903610395e-13;266.7980787754059;180528;0 
instances/N100T15/N100T15P1W5DD_SF3.dat;bcstd;249331.4258739992;249331.4258739992;0.0;33.3693060874939;4820;0 
instances/N100T15/N100T15P1W5DD_SF4.dat;bcstd;243046.06047199885;243046.06047199992;4.4306076173705535e-13;202.5090310573578;142837;0 
instances/N100T15/N100T15P1W5DD_SF5.dat;bcstd;241477.36840699925;241477.36840700006;3.3746734038241273e-13;72.62758016586304;31224;0 
instances/N100T15/N100T15P1W5DD_DF1.dat;bcstd;237495.90997299913;237495.90997300003;3.798881186043644e-13;184.28303289413452;116523;0 
instances/N100T15/N100T15P1W5DD_DF2.dat;bcstd;238998.6090049991;238998.60900500003;3.8967698535684555e-13;280.0818259716034;224525;0 
instances/N100T15/N100T15P1W5DD_DF3.dat;bcstd;234928.57347699924;234928.573477;3.2209772556643e-13;118.21824502944946;69180;0 
instances/N100T15/N100T15P1W5DD_DF4.dat;bcstd;250734.3467729988;250734.34677300003;4.875123392207085e-13;36.34452986717224;32277;0 
instances/N100T15/N100T15P1W5DD_DF5.dat;bcstd;253296.6332739993;253296.63327399996;2.6427042943787345e-13;1352.1922252178192;1223758;0 
instances/N100T15/N100T15P1W10SD_SF1.dat;bcstd;299306.6341759999;299306.6341759999;0.0;36.73408007621765;9062;0 
instances/N100T15/N100T15P1W10SD_SF2.dat;bcstd;281239.5131299996;281239.5131299996;0.0;32.90312600135803;7916;0 
instances/N100T15/N100T15P1W10SD_SF3.dat;bcstd;302238.67798999854;302238.67798999866;3.8517678346511e-14;21.39029312133789;14200;0 
instances/N100T15/N100T15P1W10SD_SF4.dat;bcstd;305819.02308799926;305819.02308799926;0.0;22.81366991996765;16815;0 
instances/N100T15/N100T15P1W10SD_SF5.dat;bcstd;259436.37839999958;259436.37839999958;0.0;12.563501834869385;4253;0 
instances/N100T15/N100T15P1W10SD_DF1.dat;bcstd;276419.1189619991;276419.1189619993;8.423102010026955e-14;33.59986209869385;11557;0 
instances/N100T15/N100T15P1W10SD_DF2.dat;bcstd;271997.80010299856;271997.80010299897;1.4980033891449823e-13;23.32187008857727;9511;0 
instances/N100T15/N100T15P1W10SD_DF3.dat;bcstd;274796.1441909993;274796.14419099997;2.541854919463916e-13;141.5005362033844;98725;0 
instances/N100T15/N100T15P1W10SD_DF4.dat;bcstd;269057.88514299924;269057.88514299935;4.32677606772469e-14;16.845596075057983;3063;0 
instances/N100T15/N100T15P1W10SD_DF5.dat;bcstd;259726.75089199987;259726.75089199987;0.0;32.81714987754822;11523;0 
instances/N100T15/N100T15P1W10DD_SF1.dat;bcstd;296423.4229349996;296423.4229349996;0.0;59.46169304847717;30304;0 
instances/N100T15/N100T15P1W10DD_SF2.dat;bcstd;276839.7646579996;276839.7646579996;0.0;48.00614595413208;20416;0 
instances/N100T15/N100T15P1W10DD_SF3.dat;bcstd;272890.69257699925;272890.6925769993;2.1330027918428706e-14;25.833820819854736;3445;0 
instances/N100T15/N100T15P1W10DD_SF4.dat;bcstd;276074.13249399926;276074.132494;2.740928985411271e-13;174.27251505851746;80276;0 
instances/N100T15/N100T15P1W10DD_SF5.dat;bcstd;280946.0485049993;280946.0485049995;6.21553439422355e-14;39.22343182563782;16938;0 
instances/N100T15/N100T15P1W10DD_DF1.dat;bcstd;274028.3362709991;274028.336271;3.1862212703380617e-13;130.16640305519104;85329;0 
instances/N100T15/N100T15P1W10DD_DF2.dat;bcstd;262567.5895449984;262567.58954499883;1.55180472616725e-13;20.31586194038391;4606;0 
instances/N100T15/N100T15P1W10DD_DF3.dat;bcstd;270810.54186399956;270810.54186399956;0.0;18.53559184074402;2276;0 
instances/N100T15/N100T15P1W10DD_DF4.dat;bcstd;276389.587536999;276389.587536999;0.0;25.091545820236206;5791;0 
