instance;form;bestbound;bestsol;gap;time;numnodes
instances/N50T30/N50T30P1W5SD_SF1.dat;3level;358316.9021279919;358316.90212801856;7.440092426575895e-12;3306.5983278751373;23510 
instances/N50T30/N50T30P1W5SD_SF2.dat;3level;293730.5451348955;318432.48600000155;7.757355782194265;3600.0103838443756;5638 
instances/N50T30/N50T30P1W5SD_SF3.dat;3level;344657.8087949925;344657.8087950001;2.1955097855483543e-12;2176.3450951576233;56172 
instances/N50T30/N50T30P1W5SD_SF4.dat;3level;374612.005188;374612.005188;0.0;1837.4672310352325;32886 
instances/N50T30/N50T30P1W5SD_SF5.dat;3level;341490.40636147454;365681.08215399715;6.615238516039868;3600.0084590911865;5077 
instances/N50T30/N50T30P1W5SD_DF1.dat;3level;308530.0126269927;308530.01262699603;1.0753691816941037e-12;946.8886351585388;5906 
instances/N50T30/N50T30P1W5SD_DF2.dat;3level;330087.9409330094;330087.9409330094;0.0;1466.8275549411774;9841 
instances/N50T30/N50T30P1W5SD_DF3.dat;3level;317561.7976719929;317561.79767199483;6.048752791506889e-13;972.7106268405914;17824 
instances/N50T30/N50T30P1W5SD_DF4.dat;3level;309568.30903498793;309568.30903499335;1.7486649333800355e-12;768.4548830986023;15074 
instances/N50T30/N50T30P1W5SD_DF5.dat;3level;316052.2263800017;316052.2263800017;0.0;1337.2661900520325;4423 
instances/N50T30/N50T30P1W5DD_SF1.dat;3level;359287.58244355186;362845.66403201886;0.9806046871082419;3600.005604982376;7946 
instances/N50T30/N50T30P1W5DD_SF2.dat;3level;318559.77340611274;328470.57587301475;3.0172573115752934;3600.007929086685;5397 
instances/N50T30/N50T30P1W5DD_SF3.dat;3level;363172.2532487279;373639.0459860276;2.801311278824725;3600.0063891410828;7315 
instances/N50T30/N50T30P1W5DD_SF4.dat;3level;333786.42373200005;333786.42373200005;0.0;2295.4068999290466;33568 
instances/N50T30/N50T30P1W5DD_SF5.dat;3level;329291.13167499925;329291.13167499925;0.0;3440.8904678821564;20385 
instances/N50T30/N50T30P1W5DD_DF1.dat;3level;326731.8079409966;326731.8079409966;0.0;1179.3427131175995;3779 
instances/N50T30/N50T30P1W5DD_DF2.dat;3level;323593.56621898926;323593.56621899083;4.856730815222823e-13;1430.2948801517487;5213 
instances/N50T30/N50T30P1W5DD_DF3.dat;3level;313138.8701249856;313138.87012498593;1.1153069733610738e-13;2748.978322982788;8464 
instances/N50T30/N50T30P1W5DD_DF4.dat;3level;310354.40575398866;310354.40575398866;0.0;459.81888794898987;7506 
instances/N50T30/N50T30P1W5DD_DF5.dat;3level;318320.6839139955;318320.68391399644;2.925736911482329e-13;2245.2075130939484;8047 
instances/N50T30/N50T30P1W10SD_SF1.dat;3level;406216.38600455766;436250.8415179993;6.884675662500115;3600.004354953766;8379 
instances/N50T30/N50T30P1W10SD_SF2.dat;3level;365692.37786067696;399325.5977980002;8.422505374758542;3600.013130903244;12976 
instances/N50T30/N50T30P1W10SD_SF3.dat;3level;385100.60698107386;390252.1560759933;1.3200565364503225;3600.042979001999;16482 
instances/N50T30/N50T30P1W10SD_SF4.dat;3level;413474.35429597006;425463.8944130153;2.8179923783160046;3600.0092630386353;15862 
instances/N50T30/N50T30P1W10SD_SF5.dat;3level;389682.2599707459;426658.4301560221;8.666457187252718;3600.0096621513367;6463 
instances/N50T30/N50T30P1W10SD_DF1.dat;3level;373830.9370170095;373830.93701701076;3.4255285298605776e-13;2511.0679049491882;17416 
instances/N50T30/N50T30P1W10SD_DF2.dat;3level;374657.6697065073;406497.32089000393;7.83268414015262;3600.0032908916473;4934 
instances/N50T30/N50T30P1W10SD_DF3.dat;3level;364578.589597318;389078.0092850005;6.296788588156019;3600.0049390792847;4985 
instances/N50T30/N50T30P1W10SD_DF4.dat;3level;350823.11939999816;350823.11939999816;0.0;2397.6118738651276;21456 
instances/N50T30/N50T30P1W10SD_DF5.dat;3level;356166.4714381512;359558.84390500735;0.9434818596069316;3600.058781862259;13411 
instances/N50T30/N50T30P1W10DD_SF1.dat;3level;360678.3432682611;389668.97941299446;7.439811141345007;3600.011453151703;5723 
instances/N50T30/N50T30P1W10DD_SF2.dat;3level;366799.7872752622;391417.60971532005;6.2894008417154605;3600.0038471221924;4509 
instances/N50T30/N50T30P1W10DD_SF3.dat;3level;364898.6294945804;398209.523255;8.365167534953313;3600.008721113205;3506 
instances/N50T30/N50T30P1W10DD_SF4.dat;3level;375852.51248227025;402697.2036259986;6.666222387940914;3600.009258031845;3525 
instances/N50T30/N50T30P1W10DD_SF5.dat;3level;361585.151690477;380507.27831622574;4.972868511078326;3600.0052061080933;7025 
instances/N50T30/N50T30P1W10DD_DF1.dat;3level;369231.4893819989;369231.48938199977;2.3646816125119366e-13;2905.056317806244;12367 
instances/N50T30/N50T30P1W10DD_DF2.dat;3level;373790.0879349937;373790.0879349937;0.0;3124.7374908924103;12056 
instances/N50T30/N50T30P1W10DD_DF3.dat;3level;381115.5582706855;381930.83461499977;0.2134617764329251;3600.007668018341;51072 
instances/N50T30/N50T30P1W10DD_DF4.dat;3level;345277.96223578585;370297.2244560105;6.756535174407396;3600.004944086075;5148 
instances/N50T30/N50T30P1W10DD_DF5.dat;3level;354657.4965977722;374013.4121700014;5.175192905497022;3600.0037450790405;3408 
instances/N50T30/N50T30P1W15SD_SF1.dat;3level;411999.3844635325;416544.5455119989;1.0911584601065125;3600.0224421024323;66441 
instances/N50T30/N50T30P1W15SD_SF2.dat;3level;427165.6138755548;462426.3771239973;7.625162618910793;3600.0112171173096;13244 
instances/N50T30/N50T30P1W15SD_SF3.dat;3level;433656.000031894;466414.7296109997;7.023519520154776;3600.0176548957825;8087 
instances/N50T30/N50T30P1W15SD_SF4.dat;3level;418226.40532741987;422189.2063300001;0.9386315289838846;3600.011731863022;128202 
instances/N50T30/N50T30P1W15SD_SF5.dat;3level;453021.94200232363;484753.6073679994;6.545936922050947;3600.0216319561005;14410 
instances/N50T30/N50T30P1W15SD_DF1.dat;3level;391937.6885436072;395027.5395260727;0.7821862207815902;3600.009297847748;74225 
instances/N50T30/N50T30P1W15SD_DF2.dat;3level;387333.85263131297;417994.02246500156;7.335073753657745;3600.009246826172;8992 
instances/N50T30/N50T30P1W15SD_DF3.dat;3level;435922.25905349763;435922.2591190001;1.502618332501934e-8;2423.6728920936584;55781 
instances/N50T30/N50T30P1W15SD_DF4.dat;3level;413316.06965820614;438496.4977359993;5.742446794399087;3600.00919008255;4509 
instances/N50T30/N50T30P1W15SD_DF5.dat;3level;427046.73377600306;427046.73377600306;0.0;3446.910535812378;28929 
instances/N50T30/N50T30P1W15DD_SF1.dat;3level;421174.3292269187;455620.5002550024;7.560276811250772;3600.0036029815674;6643 
