instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N50T15/N50T15P1W5SD_SF1.dat;std;179158.45106399967;179158.45106399967;0.0;11.50858211517334;2835;0 
instances/N50T15/N50T15P1W5SD_SF2.dat;std;184346.9208529995;184346.92085299984;1.894503926969829e-13;3.6868739128112793;1969;0 
instances/N50T15/N50T15P1W5SD_SF3.dat;std;176526.81015399957;176526.8101539996;1.648691801055257e-14;4.9687230587005615;796;0 
instances/N50T15/N50T15P1W5SD_SF4.dat;std;167189.184265;167189.184265;0.0;2.119951009750366;1238;0 
instances/N50T15/N50T15P1W5SD_SF5.dat;std;169260.57657299953;169260.5765729996;3.4389378845323325e-14;9.392776012420654;11843;0 
instances/N50T15/N50T15P1W5SD_DF1.dat;std;166397.51296599951;166397.51296599951;0.0;1.8096749782562256;858;0 
instances/N50T15/N50T15P1W5SD_DF2.dat;std;160750.91671499948;160750.91671499948;0.0;2.495532989501953;837;0 
instances/N50T15/N50T15P1W5SD_DF3.dat;std;166104.00931499954;166104.00931499968;8.76072485449198e-14;2.1249568462371826;1733;0 
instances/N50T15/N50T15P1W5SD_DF4.dat;std;180286.33593599946;180286.33593599946;0.0;2.3793399333953857;1062;0 
instances/N50T15/N50T15P1W5SD_DF5.dat;std;170446.1380479994;170446.1380479996;1.0245053642179114e-13;4.054545164108276;1887;0 
instances/N50T15/N50T15P1W5DD_SF1.dat;std;169309.31570999944;169309.31570999947;1.718973958088877e-14;3.8277029991149902;2244;0 
instances/N50T15/N50T15P1W5DD_SF2.dat;std;168102.39920099976;168102.39920099976;0.0;15.235559940338135;4917;0 
instances/N50T15/N50T15P1W5DD_SF3.dat;std;161777.57524200168;161777.57524200168;0.0;4.402769088745117;965;0 
instances/N50T15/N50T15P1W5DD_SF4.dat;std;163979.4914299994;163979.4914299994;0.0;6.6231849193573;1737;0 
instances/N50T15/N50T15P1W5DD_SF5.dat;std;170961.29568499903;170961.29568499903;0.0;6.392052888870239;1743;0 
instances/N50T15/N50T15P1W5DD_DF1.dat;std;157799.65473099932;157799.65473099932;0.0;2.1031670570373535;820;0 
instances/N50T15/N50T15P1W5DD_DF2.dat;std;176600.8789869991;176600.8789869991;0.0;3.490046977996826;2117;0 
