instance;form;bestbound;bestsol;gap;time;numnodes
instances/N200T30/N200T30P1W5SD_SF1.dat;3level;674591.8344442181;888713.0375939927;24.09340181724616;3600.3287210464478;1 
instances/N200T30/N200T30P1W5SD_SF2.dat;3level;637527.1346683052;819789.9650575472;22.232869168683667;3600.303169965744;1 
instances/N200T30/N200T30P1W5SD_SF3.dat;3level;653654.3697076165;911721.1305115209;28.3054491299457;3600.3146998882294;1 
instances/N200T30/N200T30P1W5SD_SF4.dat;3level;623592.2824961081;775394.8000359891;19.577448485962933;3600.353280067444;1 
instances/N200T30/N200T30P1W5SD_SF5.dat;3level;608199.8481478526;799383.8348977191;23.916418922122496;3600.318158864975;1 
instances/N200T30/N200T30P1W5SD_DF1.dat;3level;625128.4316152486;806231.1813059987;22.46288085724807;3600.343195915222;1 
instances/N200T30/N200T30P1W5SD_DF2.dat;3level;606265.7226546151;770146.3888159961;21.27915790312633;3600.2857739925385;1 
instances/N200T30/N200T30P1W5SD_DF3.dat;3level;598030.4056958741;759964.0633619968;21.30806777227677;3600.3383390903473;1 
instances/N200T30/N200T30P1W5SD_DF4.dat;3level;613220.2439665562;820961.4930059863;25.304627660278744;3600.34352517128;1 
instances/N200T30/N200T30P1W5SD_DF5.dat;3level;623919.2850550789;789895.9701459969;21.01247396669721;3600.288954973221;1 
instances/N200T30/N200T30P1W5DD_SF1.dat;3level;631075.1786383674;934064.8202869613;32.43775325523019;3600.018000125885;28 
instances/N200T30/N200T30P1W5DD_SF2.dat;3level;603881.060509996;902199.9440119136;33.0657173592086;3600.009041070938;15 
instances/N200T30/N200T30P1W5DD_SF3.dat;3level;598744.9790397241;862238.3987139706;30.559230494402378;3600.0090861320496;21 
instances/N200T30/N200T30P1W5DD_SF4.dat;3level;606179.2297345779;834161.4640099878;27.33070803576226;3600.0123319625854;40 
instances/N200T30/N200T30P1W5DD_SF5.dat;3level;642447.0229686148;919132.0183509749;30.10285681035938;3600.009624004364;7 
instances/N200T30/N200T30P1W5DD_DF1.dat;3level;601798.0339825808;813028.1366819472;25.980663296773287;3600.008756160736;14 
instances/N200T30/N200T30P1W5DD_DF2.dat;3level;607925.545315969;814322.0534119877;25.345808483415478;3600.0244891643524;1 
instances/N200T30/N200T30P1W5DD_DF3.dat;3level;626959.0280866193;793623.4673359976;21.000442414944025;3600.0057270526886;1 
instances/N200T30/N200T30P1W5DD_DF4.dat;3level;615627.3273239016;900719.5857947771;31.65161088612454;3600.0049979686737;1 
instances/N200T30/N200T30P1W5DD_DF5.dat;3level;625704.0698172335;827918.3683979794;24.42442471375895;3600.0081639289856;10 
instances/N200T30/N200T30P1W10SD_SF1.dat;3level;748942.6889607346;1.361708404870999e6;44.99977482097678;3600.311681985855;1 
instances/N200T30/N200T30P1W10SD_SF2.dat;3level;722396.1234172692;954793.2246879286;24.340045075897734;3600.333534002304;1 
instances/N200T30/N200T30P1W10SD_SF3.dat;3level;729212.1974979676;971328.1868989196;24.926280598726986;3600.357773065567;1 
instances/N200T30/N200T30P1W10SD_SF4.dat;3level;717388.2128451372;982470.3756801675;26.98118634381347;3600.3192899227142;1 
instances/N200T30/N200T30P1W10SD_SF5.dat;3level;680187.2210667464;1.356724019065987e6;49.8654692105319;3600.309586048126;1 
instances/N200T30/N200T30P1W10SD_DF1.dat;3level;697126.3291233819;929517.0951219873;25.001236364362626;3600.3071460723877;1 
instances/N200T30/N200T30P1W10SD_DF2.dat;3level;694152.1945537773;924037.7676509877;24.878374147152712;3600.4464831352234;1 
instances/N200T30/N200T30P1W10SD_DF3.dat;3level;682136.9200316621;930586.4013199912;26.69816375308254;3600.331806898117;1 
instances/N200T30/N200T30P1W10SD_DF4.dat;3level;663394.1603133716;918624.8197797406;27.783993418288645;3600.330864906311;1 
instances/N200T30/N200T30P1W10SD_DF5.dat;3level;690582.2280048543;922871.9924019963;25.170312492911616;3600.335504055023;1 
instances/N200T30/N200T30P1W10DD_SF1.dat;3level;718714.2780604315;921614.8837459843;22.01576919643979;3600.0050411224365;1 
instances/N200T30/N200T30P1W10DD_SF2.dat;3level;713899.5117249875;945198.6146988726;24.470952387882388;3600.3122520446777;1 
instances/N200T30/N200T30P1W10DD_SF3.dat;3level;722952.3541013567;939871.219752985;23.07963698565411;3600.126694917679;1 
instances/N200T30/N200T30P1W10DD_SF4.dat;3level;720970.5925251198;919787.0120459914;21.61548455425791;3600.148988008499;1 
instances/N200T30/N200T30P1W10DD_SF5.dat;3level;704913.6714722109;909213.0190151308;22.469910050806263;3600.1477789878845;1 
instances/N200T30/N200T30P1W10DD_DF1.dat;3level;685810.5065415868;872399.1306829895;21.387988316233756;3600.1949441432953;1 
instances/N200T30/N200T30P1W10DD_DF2.dat;3level;692951.56682252;888757.545730989;22.031428014197243;3600.1497859954834;1 
instances/N200T30/N200T30P1W10DD_DF3.dat;3level;684444.2803265488;874065.7108729894;21.69418479499128;3600.168333053589;1 
instances/N200T30/N200T30P1W10DD_DF4.dat;3level;684107.4962705098;883170.2323789874;22.539565851564554;3600.1091079711914;1 
instances/N200T30/N200T30P1W10DD_DF5.dat;3level;694959.5364611401;919916.6191089187;24.4540731165053;3600.156196832657;1 
instances/N200T30/N200T30P1W15SD_SF1.dat;3level;772167.6478876382;1.0260562318249319e6;24.744119870090394;3600.324908018112;1 
