instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N100T30/N100T30P1W5SD_SF1.dat;mc;523693.28531700023;523693.28531700023;0.0;409.4822778701782;87;0 
instances/N100T30/N100T30P1W5SD_SF2.dat;mc;478960.99797400046;478960.99797400046;0.0;412.2247018814087;59;0 
instances/N100T30/N100T30P1W5SD_SF3.dat;mc;521676.67488799884;521676.6748880008;3.793653361026306e-13;396.5529658794403;55;0 
instances/N100T30/N100T30P1W5SD_SF4.dat;mc;480490.88486999983;480490.88486999983;0.0;441.996878862381;757;0 
instances/N100T30/N100T30P1W5SD_SF5.dat;mc;471050.5273779977;471050.5273779989;2.594967648134954e-13;244.76147389411926;10;0 
instances/N100T30/N100T30P1W5SD_DF1.dat;mc;454668.5710599989;454668.5710599997;1.7923104974876427e-13;126.62344408035278;1;0 
instances/N100T30/N100T30P1W5SD_DF2.dat;mc;481159.66417699726;481159.6641769996;4.838947671395424e-13;221.9792239665985;1;0 
instances/N100T30/N100T30P1W5SD_DF3.dat;mc;473294.5085239993;473294.50852400006;1.5987922493225066e-13;70.05216979980469;0;0 
instances/N100T30/N100T30P1W5SD_DF4.dat;mc;462868.91597999947;462868.9159800003;1.760557308246109e-13;35.66095781326294;0;0 
instances/N100T30/N100T30P1W5SD_DF5.dat;mc;502032.27320699743;502032.27320699947;4.0580421632203447e-13;64.18309688568115;0;0 
instances/N100T30/N100T30P1W5DD_SF1.dat;mc;524770.9588940003;524770.9588940003;0.0;317.8085849285126;10;0 
instances/N100T30/N100T30P1W5DD_SF2.dat;mc;529742.9689279997;529742.9689279997;0.0;335.26356196403503;5;0 
instances/N100T30/N100T30P1W5DD_SF3.dat;mc;472721.47077899973;472721.47077899973;0.0;149.84774017333984;0;0 
instances/N100T30/N100T30P1W5DD_SF4.dat;mc;456691.5131999998;456691.5132000004;1.2745509656093902e-13;253.19385814666748;23;0 
instances/N100T30/N100T30P1W5DD_SF5.dat;mc;494459.27474999975;494459.27474999975;0.0;323.5476830005646;18;0 
instances/N100T30/N100T30P1W5DD_DF1.dat;mc;474299.0036959996;474299.00369599997;7.363413432440019e-14;48.568608045578;0;0 
instances/N100T30/N100T30P1W5DD_DF2.dat;mc;466422.1007399987;466422.10074;2.8703103881349545e-13;45.786587953567505;0;0 
instances/N100T30/N100T30P1W5DD_DF3.dat;mc;464911.9132770001;464911.9132770001;0.0;54.12631893157959;0;0 
instances/N100T30/N100T30P1W5DD_DF4.dat;mc;469754.50093800004;469754.50093800004;0.0;29.62837290763855;0;0 
instances/N100T30/N100T30P1W5DD_DF5.dat;mc;466061.34801999974;466061.34802000003;6.244635085140074e-14;43.834359884262085;0;0 
instances/N100T30/N100T30P1W10SD_SF1.dat;mc;596249.5238700004;596249.5238700004;0.0;574.3678328990936;168;0 
instances/N100T30/N100T30P1W10SD_SF2.dat;mc;581336.5796430005;581336.5796430005;0.0;453.99038100242615;328;0 
