instance;form;bestbound;bestsol;gap;time;numnodes
instances/N200T30/N200T30P1W5SD_SF1.dat;3level;665875.972636574;934347.7032856978;28.733599890600107;3600.3284261226654;1 
instances/N200T30/N200T30P1W5SD_SF2.dat;3level;630936.07865382;852642.7291269598;26.002291803995128;3600.0056068897247;1 
instances/N200T30/N200T30P1W5SD_SF3.dat;3level;645352.1276917502;805438.9390799823;19.875722866228983;3600.3140618801117;1 
instances/N200T30/N200T30P1W5SD_SF4.dat;3level;599123.9981869647;809319.364851987;25.97186917718991;3600.034143924713;64 
instances/N200T30/N200T30P1W5SD_SF5.dat;3level;602829.3241313577;752516.7691239851;19.891575993300528;3600.306748867035;1 
instances/N200T30/N200T30P1W5SD_DF1.dat;3level;608233.4120288554;751866.1155719934;19.103494700498274;3600.3148081302643;1 
instances/N200T30/N200T30P1W5SD_DF2.dat;3level;593277.6930001833;739287.5988879781;19.75008185007026;3600.350954055786;1 
instances/N200T30/N200T30P1W5SD_DF3.dat;3level;589863.2587992557;843466.3039918928;30.066766626290114;3600.341385126114;1 
instances/N200T30/N200T30P1W5SD_DF4.dat;3level;597136.3132179956;779918.0341699782;23.43601672789971;3600.3503408432007;1 
instances/N200T30/N200T30P1W5SD_DF5.dat;3level;611773.5178696959;748386.2313739884;18.254306102542866;3600.0086390972137;1 
instances/N200T30/N200T30P1W5DD_SF1.dat;3level;620031.2709706671;797405.4194028159;22.24391057750596;3600.0140800476074;509 
instances/N200T30/N200T30P1W5DD_SF2.dat;3level;597710.1470238158;894815.77878197;33.20299427023702;3600.0052008628845;1 
instances/N200T30/N200T30P1W5DD_SF3.dat;3level;583075.2428492133;769317.1448919447;24.208728907099847;3600.009052991867;16 
instances/N200T30/N200T30P1W5DD_SF4.dat;3level;588379.2435322282;767282.1125549335;23.316439428906513;3600.0700330734253;1274 
instances/N200T30/N200T30P1W5DD_SF5.dat;3level;631043.4152249774;900431.0608190366;29.917631378578037;3600.0190308094025;7 
instances/N200T30/N200T30P1W5DD_DF1.dat;3level;593617.9869933714;716821.9460337167;17.18752609655037;3600.2216460704803;1 
instances/N200T30/N200T30P1W5DD_DF2.dat;3level;586412.8829546227;720841.5851379529;18.64885502653174;3600.0621190071106;1254 
instances/N200T30/N200T30P1W5DD_DF3.dat;3level;604320.8847943218;762880.4061592286;20.784322166980942;3600.012339115143;530 
instances/N200T30/N200T30P1W5DD_DF4.dat;3level;611663.0401659688;748647.1252139742;18.29755039917549;3600.2312710285187;1 
instances/N200T30/N200T30P1W5DD_DF5.dat;3level;602518.637919331;714567.4453309841;15.680648222051685;3600.058280944824;1090 
instances/N200T30/N200T30P1W10SD_SF1.dat;3level;736276.412299276;1.0321632397254027e6;28.666669770650287;3600.0057380199432;1 
instances/N200T30/N200T30P1W10SD_SF2.dat;3level;712687.2267465772;886390.4627039874;19.596695053274605;3600.3405978679657;1 
instances/N200T30/N200T30P1W10SD_SF3.dat;3level;708250.6744180275;951553.2657719621;25.568993361244118;3600.3274960517883;1 
instances/N200T30/N200T30P1W10SD_SF4.dat;3level;702715.5314350183;911701.9261705569;22.922666798933847;3600.0056450366974;1 
instances/N200T30/N200T30P1W10SD_SF5.dat;3level;670896.675557868;853587.9476286443;21.402747376917823;3600.3295471668243;1 
instances/N200T30/N200T30P1W10SD_DF1.dat;3level;675282.1533217187;865379.7320934753;21.966955282380354;3600.3498339653015;1 
instances/N200T30/N200T30P1W10SD_DF2.dat;3level;673804.7357436053;920081.1107274207;26.766811329178147;3600.332020998001;1 
instances/N200T30/N200T30P1W10SD_DF3.dat;3level;656117.5566415933;835642.5287604923;21.48346523066367;3600.3066420555115;1 
instances/N200T30/N200T30P1W10SD_DF4.dat;3level;641977.375448;854324.2921419826;24.85554006214446;3600.3323051929474;1 
instances/N200T30/N200T30P1W10SD_DF5.dat;3level;668957.6166057021;849156.5168640008;21.220928848757694;3600.3287069797516;1 
instances/N200T30/N200T30P1W10DD_SF1.dat;3level;680176.0043696682;884677.6519009396;23.115950435941404;3600.0136971473694;1413 
instances/N200T30/N200T30P1W10DD_SF2.dat;3level;682382.338974481;881315.8777299876;22.572331190480913;3600.0105769634247;27 
instances/N200T30/N200T30P1W10DD_SF3.dat;3level;687362.0026312082;914263.9203109941;24.81798883659365;3600.031016111374;45 
instances/N200T30/N200T30P1W10DD_SF4.dat;3level;695613.976735872;905434.0003879884;23.173419991098882;3600.0114121437073;469 
instances/N200T30/N200T30P1W10DD_SF5.dat;3level;680236.0155539812;906910.6126056109;24.99414979833342;3600.026601076126;300 
instances/N200T30/N200T30P1W10DD_DF1.dat;3level;669883.997405832;872638.4041239982;23.23464172101182;3600.25705909729;1 
instances/N200T30/N200T30P1W10DD_DF2.dat;3level;661972.8492205964;864331.0529949149;23.412117738121932;3600.008285045624;39 
instances/N200T30/N200T30P1W10DD_DF3.dat;3level;666961.2747373979;806638.4954919845;17.315962669174965;3600.2183809280396;1 
instances/N200T30/N200T30P1W10DD_DF4.dat;3level;663525.3077998974;813645.8855979862;18.45035788360906;3600.0173559188843;7 
