instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N100T15/N100T15P1W5SD_SF1.dat;bcstd;282180.3254499994;282180.3254499994;0.0;9.284986019134521;1530;0 
instances/N100T15/N100T15P1W5SD_SF2.dat;bcstd;270480.03819799924;270480.03819799947;8.60805274966098e-14;13.616055965423584;4330;0 
instances/N100T15/N100T15P1W5SD_SF3.dat;bcstd;268974.3980319997;268974.39803199994;8.656238116245165e-14;58.30961990356445;18418;0 
instances/N100T15/N100T15P1W5SD_SF4.dat;bcstd;271779.73488899926;271779.7348889994;4.283443792248944e-14;19.896951913833618;13244;0 
instances/N100T15/N100T15P1W5SD_SF5.dat;bcstd;273474.42990699795;273474.42990699795;0.0;5.735105037689209;305;0 
instances/N100T15/N100T15P1W5SD_DF1.dat;bcstd;241604.65818499963;241604.6581849998;7.227633111555785e-14;24.690748929977417;6907;0 
instances/N100T15/N100T15P1W5SD_DF2.dat;bcstd;246548.19709999897;246548.19709999897;0.0;10.591035842895508;3875;0 
instances/N100T15/N100T15P1W5SD_DF3.dat;bcstd;263464.1030059988;263464.1030059988;0.0;32.185067892074585;12763;0 
instances/N100T15/N100T15P1W5SD_DF4.dat;bcstd;245241.7013399997;245241.7013399997;0.0;38.39745092391968;17189;0 
instances/N100T15/N100T15P1W5SD_DF5.dat;bcstd;253407.12964899873;253407.12964899873;0.0;41.17986702919006;23153;0 
instances/N100T15/N100T15P1W5DD_SF1.dat;bcstd;270359.11797799927;270359.1179779993;2.1529756920646598e-14;22.887396097183228;4146;0 
instances/N100T15/N100T15P1W5DD_SF2.dat;bcstd;238886.19956100004;238886.19956100004;0.0;163.76173210144043;61743;0 
instances/N100T15/N100T15P1W5DD_SF3.dat;bcstd;262360.2352299995;262360.2352299999;1.331169585111233e-13;125.05339622497559;72656;0 
instances/N100T15/N100T15P1W5DD_SF4.dat;bcstd;258109.05560899895;258109.05560899895;0.0;45.88510704040527;16703;0 
instances/N100T15/N100T15P1W5DD_SF5.dat;bcstd;262490.6567409991;262490.6567409991;0.0;35.5569851398468;10503;0 
instances/N100T15/N100T15P1W5DD_DF1.dat;bcstd;250375.18270499902;250375.18270499902;0.0;26.936907052993774;6547;0 
instances/N100T15/N100T15P1W5DD_DF2.dat;bcstd;253790.0512519989;253790.0512519989;0.0;22.80393409729004;5517;0 
instances/N100T15/N100T15P1W5DD_DF3.dat;bcstd;251816.74287499939;251816.74287499956;6.934526304594611e-14;17.674230813980103;3511;0 
instances/N100T15/N100T15P1W5DD_DF4.dat;bcstd;266196.89420399914;266196.89420399995;3.0612951185074294e-13;51.93027114868164;31086;0 
instances/N100T15/N100T15P1W5DD_DF5.dat;bcstd;265076.79050299875;265076.79050299875;0.0;7.802073001861572;1607;0 
instances/N100T15/N100T15P1W10SD_SF1.dat;bcstd;319680.10073699954;319680.10073699977;7.283238559957129e-14;7.004798889160156;1101;0 
instances/N100T15/N100T15P1W10SD_SF2.dat;bcstd;300083.69644899917;300083.6964489997;1.7457427858305528e-13;6.832885026931763;778;0 
instances/N100T15/N100T15P1W10SD_SF3.dat;bcstd;314120.02517099923;314120.0251709999;2.2236466159117538e-13;5.659174203872681;147;0 
instances/N100T15/N100T15P1W10SD_SF4.dat;bcstd;316526.49176699936;316526.49176699936;0.0;6.034343004226685;129;0 
