instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N200T30/N200T30P1W5SD_SF1.dat;bc3level;753233.3466322767;829425.7969677022;9.186168384679803;3600.007287979126;1;0 
instances/N200T30/N200T30P1W5SD_SF2.dat;bc3level;716423.019479632;738331.595255969;2.9673084447566622;3600.012279987335;23;0 
instances/N200T30/N200T30P1W5SD_SF3.dat;bc3level;734748.2639325741;780710.0257739249;5.8871745365109796;3600.014549970627;1;0 
instances/N200T30/N200T30P1W5SD_SF4.dat;bc3level;695601.1040555937;729560.954220987;4.654833837928605;3600.006535053253;1;0 
instances/N200T30/N200T30P1W5SD_SF5.dat;bc3level;672432.911200408;752516.7691239851;10.64213599077716;3600.3277921676636;1;0 
instances/N200T30/N200T30P1W5SD_DF1.dat;bc3level;698260.1155733482;751866.1155719934;7.129726807526575;3600.3909199237823;1;0 
instances/N200T30/N200T30P1W5SD_DF2.dat;bc3level;673026.3638718145;810002.2095459711;16.910552102189385;3600.3471879959106;1;0 
instances/N200T30/N200T30P1W5SD_DF3.dat;bc3level;675071.3540252399;843466.3039918928;19.964632750554014;3600.335496902466;1;0 
instances/N200T30/N200T30P1W5SD_DF4.dat;bc3level;689280.4762743751;749101.3465077983;7.98568451549305;3600.3525669574738;1;0 
instances/N200T30/N200T30P1W5SD_DF5.dat;bc3level;696422.1372500728;748386.2313739884;6.943486123269927;3600.3842990398407;1;0 
instances/N200T30/N200T30P1W5DD_SF1.dat;bc3level;721419.2526505056;797405.4194028159;9.529176113352348;3600.1937289237976;1;0 
instances/N200T30/N200T30P1W5DD_SF2.dat;bc3level;666157.4606537214;894844.0665119821;25.55602863297285;3600.2227811813354;1;0 
instances/N200T30/N200T30P1W5DD_SF3.dat;bc3level;657933.3606883391;755879.2833389505;12.957878964211616;3600.230464220047;1;0 
instances/N200T30/N200T30P1W5DD_SF4.dat;bc3level;682194.0332492875;727312.0347979856;6.203389933074571;3600.209764957428;1;0 
instances/N200T30/N200T30P1W5DD_SF5.dat;bc3level;713038.2718515394;900431.0608190366;20.811453216312174;3600.2983889579773;1;0 
instances/N200T30/N200T30P1W5DD_DF1.dat;bc3level;673965.2620765332;716821.9460337167;5.978707012852489;3600.2045431137085;1;0 
instances/N200T30/N200T30P1W5DD_DF2.dat;bc3level;676238.1693370725;736564.7012049517;8.190255624412979;3600.2443130016327;1;0 
instances/N200T30/N200T30P1W5DD_DF3.dat;bc3level;697005.4719620654;762880.4061592286;8.635027674758994;3600.221879005432;1;0 
instances/N200T30/N200T30P1W5DD_DF4.dat;bc3level;690511.5157930233;748647.1252139742;7.7654221145021936;3600.2361059188843;1;0 
instances/N200T30/N200T30P1W5DD_DF5.dat;bc3level;682263.5163380827;847241.4276117961;19.472361229874352;3600.3061809539795;1;0 
instances/N200T30/N200T30P1W10SD_SF1.dat;bc3level;837496.0578789511;965779.3335159693;13.28287644859788;3600.4662737846375;1;0 
instances/N200T30/N200T30P1W10SD_SF2.dat;bc3level;820556.4269555236;896714.4253429854;8.493004710873489;3600.2818319797516;1;0 
instances/N200T30/N200T30P1W10SD_SF3.dat;bc3level;809708.8124457169;951553.2657719621;14.90662251168585;3600.5724811553955;1;0 
instances/N200T30/N200T30P1W10SD_SF4.dat;bc3level;827956.4544758692;914299.8644880039;9.44366431252682;3600.320618867874;1;0 
instances/N200T30/N200T30P1W10SD_SF5.dat;bc3level;775475.4435842737;849812.7039157406;8.747487533304454;3601.686872959137;1;0 
instances/N200T30/N200T30P1W10SD_DF1.dat;bc3level;787708.0241602634;887548.109854499;11.248977332688254;3600.3283019065857;1;0 
instances/N200T30/N200T30P1W10SD_DF2.dat;bc3level;759251.6746967112;866209.0668547057;12.34775716979825;3600.3472979068756;1;0 
instances/N200T30/N200T30P1W10SD_DF3.dat;bc3level;753999.2849318676;832768.469427975;9.458713602619177;3600.3663651943207;1;0 
instances/N200T30/N200T30P1W10SD_DF4.dat;bc3level;750594.2955048864;854324.2921419826;12.14175900079135;3600.3365008831024;1;0 
instances/N200T30/N200T30P1W10SD_DF5.dat;bc3level;780714.6498891528;843265.4719719836;7.417690414449802;3600.2836079597473;1;0 
instances/N200T30/N200T30P1W10DD_SF1.dat;bc3level;796077.5642879576;868199.2504139857;8.30704312306629;3600.190843105316;1;0 
instances/N200T30/N200T30P1W10DD_SF2.dat;bc3level;795851.9852151639;870820.4998139852;8.608951513524913;3600.1649198532104;1;0 
instances/N200T30/N200T30P1W10DD_SF3.dat;bc3level;804897.3766884722;914263.9203109941;11.962250854799127;3600.207512140274;1;0 
instances/N200T30/N200T30P1W10DD_SF4.dat;bc3level;809610.6250806027;893186.9354819286;9.357090557558529;3600.195746898651;1;0 
