instance;form;heursol;bestbound;bestsol;gap;time;numnodes;percfixed
instances/N200T30/N200T30P1W5SD_SF1.dat;randdpheurmc;890681.0022740004;827153.0758430042;831027.9818359998;0.4662786425596312;3600.053962945938;2;63.23218390804598 
instances/N200T30/N200T30P1W5SD_SF2.dat;randdpheurmc;833378.3914879998;771016.5172957485;833378.391487998;7.483020297766817;3600.3097569942474;0;62.74597701149426 
instances/N200T30/N200T30P1W5SD_SF3.dat;randdpheurmc;871143.3875120005;802992.0761603201;871143.3875120021;7.823202509327789;3600.3091678619385;0;59.91724137931035 
instances/N200T30/N200T30P1W5SD_SF4.dat;randdpheurmc;819251.6115259983;747961.8583054991;755905.8068280013;1.050917779800807;3600.069533109665;1;61.803448275862074 
instances/N200T30/N200T30P1W5SD_SF5.dat;randdpheurmc;789093.2894680002;728581.3800832524;731299.1554249995;0.37163660337712845;3600.0645468235016;1;56.68965517241379 
instances/N200T30/N200T30P1W5SD_DF1.dat;randdpheurmc;833094.4788659986;755790.7576429987;755790.7576429994;9.241869180034935e-14;554.2771158218384;9;73.25172413793103 
instances/N200T30/N200T30P1W5SD_DF2.dat;randdpheurmc;805244.2396689997;736160.2541750001;736160.2541750001;0.0;641.7876029014587;9;73.11264367816092 
instances/N200T30/N200T30P1W5SD_DF3.dat;randdpheurmc;804716.7740160003;729513.2182419999;729513.2182419999;0.0;488.4529209136963;0;72.6816091954023 
instances/N200T30/N200T30P1W5SD_DF4.dat;randdpheurmc;818614.803069999;740187.4722639957;740187.4722640006;6.605682614130165e-13;335.91615414619446;0;72.32988505747127 
instances/N200T30/N200T30P1W5SD_DF5.dat;randdpheurmc;818892.0758359996;746724.5944489993;746724.5944490036;5.768347446457053e-13;346.7025308609009;3;75.31149425287357 
instances/N200T30/N200T30P1W5DD_SF1.dat;randdpheurmc;842918.5331270003;779768.958313999;779768.9583140003;1.642240982335461e-13;2649.5728619098663;21;72.81494252873563 
instances/N200T30/N200T30P1W5DD_SF2.dat;randdpheurmc;809480.7763619997;736516.9265199988;740887.8178980001;0.5899531983670787;3600.0449969768524;29;69.82413793103449 
instances/N200T30/N200T30P1W5DD_SF3.dat;randdpheurmc;811853.5640579998;730693.203124384;732611.2440369998;0.2618088281100486;3600.0772910118103;7;69.95747126436783 
instances/N200T30/N200T30P1W5DD_SF4.dat;randdpheurmc;818644.3842749996;747149.2839419751;747149.2839419751;0.0;3546.6448760032654;99;74.39885057471264 
