instances/N100T15/N100T15P1W5SD_SF1.dat;randdpheurbc3level;282180.3254499993;282180.32545000094;5.775790721688254e-13;21.095356941223145;82;0 
instances/N100T15/N100T15P1W5SD_SF2.dat;randdpheurbc3level;270480.0381979994;270480.0381980043;1.8076910774287735e-12;23.375519037246704;338;0 
instances/N100T15/N100T15P1W5SD_SF3.dat;randdpheurbc3level;268974.39803200355;268974.39803200355;0.0;18.594635009765625;66;0 
instances/N100T15/N100T15P1W5SD_SF4.dat;randdpheurbc3level;271779.7348889992;271779.73488900694;2.8484901218454686e-12;20.835397958755493;54;0 
instances/N100T15/N100T15P1W5SD_SF5.dat;randdpheurbc3level;273474.4299069991;273474.42990700656;2.724415807158774e-12;28.824100017547607;195;0 
instances/N100T15/N100T15P1W5SD_DF1.dat;randdpheurbc3level;241604.65818499908;241604.65818500562;2.7103624168333544e-12;53.52521896362305;32;0 
instances/N100T15/N100T15P1W5SD_DF2.dat;randdpheurbc3level;246548.19709999888;246548.19710000022;5.430079054549895e-13;22.82489800453186;1;0 
instances/N100T15/N100T15P1W5SD_DF3.dat;randdpheurbc3level;263464.10300599906;263464.10300600174;1.016287369501152e-12;29.98795986175537;1;0 
instances/N100T15/N100T15P1W5SD_DF4.dat;randdpheurbc3level;245241.70133999945;245241.701340002;1.0443318025435718e-12;34.19183111190796;317;0 
instances/N100T15/N100T15P1W5SD_DF5.dat;randdpheurbc3level;253407.12964899885;253407.12964900452;2.239576663420593e-12;27.174213886260986;18;0 
instances/N100T15/N100T15P1W5DD_SF1.dat;randdpheurbc3level;270359.1179779995;270359.1179780039;1.6362615259691136e-12;34.003901958465576;9;0 
instances/N100T15/N100T15P1W5DD_SF2.dat;randdpheurbc3level;238886.19956099943;238886.19956100034;3.776772144296098e-13;45.91402292251587;178;0 
instances/N100T15/N100T15P1W5DD_SF3.dat;randdpheurbc3level;262360.2352299994;262360.2352300022;1.0649356680889769e-12;41.2080020904541;107;0 
instances/N100T15/N100T15P1W5DD_SF4.dat;randdpheurbc3level;258109.05560899922;258109.05560901627;6.6076118900224245e-12;31.423408031463623;94;0 
instances/N100T15/N100T15P1W5DD_SF5.dat;randdpheurbc3level;262490.65674099955;262490.65674100467;1.95141199461404e-12;32.67534589767456;1;0 
instances/N100T15/N100T15P1W5DD_DF1.dat;randdpheurbc3level;250375.1827049993;250375.182705008;3.4756021793166803e-12;42.516355991363525;17;0 
instances/N100T15/N100T15P1W5DD_DF2.dat;randdpheurbc3level;253790.05125199936;253790.0512520033;1.5481367737924818e-12;35.34791684150696;63;0 
instances/N100T15/N100T15P1W5DD_DF3.dat;randdpheurbc3level;251816.74287499915;251816.74287500282;1.4562505239648496e-12;36.517730951309204;12;0 
instances/N100T15/N100T15P1W5DD_DF4.dat;randdpheurbc3level;266196.8942039993;266196.89420400304;1.3994491970319516e-12;44.91444492340088;9;0 
instances/N100T15/N100T15P1W5DD_DF5.dat;randdpheurbc3level;265073.94781699893;265073.9478170009;7.466069326526859e-13;47.91627812385559;1;0 
instances/N100T15/N100T15P1W10SD_SF1.dat;randdpheurbc3level;319680.1007369994;319680.10073700064;3.8237002439774827e-13;12.933944940567017;39;0 
instances/N100T15/N100T15P1W10SD_SF2.dat;randdpheurbc3level;300083.69644899934;300083.69644900074;4.655314095548125e-13;20.30194401741028;67;0 
instances/N100T15/N100T15P1W10SD_SF3.dat;randdpheurbc3level;314119.891026243;314120.02517100004;4.270493642879893e-5;19.4448299407959;54;0 
