instance;form;bestbound;bestsol;gap;time;numnodes;disablesolver
instances/N100T30/N100T30P1W5SD_SF1.dat;bc3level;552793.3086808531;568269.7481390181;2.7234318752401556;3600.045445919037;1089;0 
instances/N100T30/N100T30P1W5SD_SF2.dat;bc3level;499284.3176663692;514985.8290560082;3.0489210583562194;3600.0213828086853;1100;0 
instances/N100T30/N100T30P1W5SD_SF3.dat;bc3level;538264.4036288937;553919.8594579925;2.8263034014374564;3600.0133368968964;1039;0 
instances/N100T30/N100T30P1W5SD_SF4.dat;bc3level;497205.0985971207;512117.4794740374;2.9119062470260206;3600.0413839817047;1134;0 
instances/N100T30/N100T30P1W5SD_SF5.dat;bc3level;501236.3225702093;506619.2079229832;1.0625111066835533;3600.053911924362;1145;0 
instances/N100T30/N100T30P1W5SD_DF1.dat;bc3level;473482.6445256129;479972.70172601205;1.3521721500119726;3600.0225989818573;353;0 
instances/N100T30/N100T30P1W5SD_DF2.dat;bc3level;503740.36470872146;508128.44540799735;0.8635770618494929;3600.01802110672;559;0 
instances/N100T30/N100T30P1W5SD_DF3.dat;bc3level;486365.619719033;499362.77819796896;2.602748752287523;3600.006036043167;19;0 
instances/N100T30/N100T30P1W5SD_DF4.dat;bc3level;493361.6991054885;493503.2646939927;0.028685846403057377;3600.032392978668;4378;0 
instances/N100T30/N100T30P1W5SD_DF5.dat;bc3level;522010.7496079143;535952.6017859776;2.6013218578665867;3600.037472009659;529;0 
instances/N100T30/N100T30P1W5DD_SF1.dat;bc3level;544959.7709195361;557261.7624460163;2.2075786202309033;3600.013605117798;907;0 
instances/N100T30/N100T30P1W5DD_SF2.dat;bc3level;547149.9860985236;562459.5568669878;2.72189717137026;3600.014137029648;295;0 
instances/N100T30/N100T30P1W5DD_SF3.dat;bc3level;500668.07783612615;522887.4791999794;4.249365733111271;3600.0258598327637;1;0 
instances/N100T30/N100T30P1W5DD_SF4.dat;bc3level;476718.354471295;489415.3979980028;2.5943285762250605;3600.064262866974;112;0 
instances/N100T30/N100T30P1W5DD_SF5.dat;bc3level;516711.7236182306;531193.6618579892;2.7263010234542646;3600.006076812744;3;0 
instances/N100T30/N100T30P1W5DD_DF1.dat;bc3level;493900.0942570756;501705.1058729816;1.5556970667709427;3600.005690097809;149;0 
instances/N100T30/N100T30P1W5DD_DF2.dat;bc3level;491384.59413091326;505704.3905229274;2.8316535629059185;3600.0063829421997;19;0 
instances/N100T30/N100T30P1W5DD_DF3.dat;bc3level;489321.3022659456;498639.29327591014;1.8686836628433656;3600.007936000824;5;0 
instances/N100T30/N100T30P1W5DD_DF4.dat;bc3level;500046.418646927;503234.2948968592;0.633477543613277;3600.003560066223;18;0 
instances/N100T30/N100T30P1W5DD_DF5.dat;bc3level;491961.5097252669;497018.50711891125;1.0174666176836096;3600.0168430805206;110;0 
instances/N100T30/N100T30P1W10SD_SF1.dat;bc3level;572103.9728823499;667790.0124059734;14.328761698438306;3600.0225069522858;3740;0 
