instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;2.0;1.75;1.75;468458.5784217414;468458.5784295;1.6562009739449183e-9;162.4719009399414;31768;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;2.0;1.75;1.75;415936.37133859284;416170.5954671148;0.05628079712337267;1800.0245430469513;716999;0 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;2.0;1.75;1.75;515724.739745951;518786.8342905123;0.5902413751013899;1800.043067932129;66531;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;2.0;1.75;1.75;694859.3208967112;704701.2856455826;1.3966151260608375;1800.0231239795685;24130;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;2.0;1.75;1.75;903543.9462850298;943925.4530319048;4.278039819476095;1800.0203731060028;20464;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;2.0;1.75;1.75;996272.8478801663;1.0783459622324281e6;7.61101884059095;1800.02077293396;5761;0 
