instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;2.0;2.0;1.75;468012.5433162666;468012.5433162666;0.0;316.6744050979614;47835;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;2.0;2.0;1.75;414084.1539006079;414228.46735634736;0.0348390965643889;1800.035707950592;544434;0 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;2.0;2.0;1.75;513077.5491968345;518661.47265236464;1.0766027071520674;1800.0289840698242;51419;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;2.0;2.0;1.75;689489.0452656572;700642.9154351681;1.5919478986786275;1800.0155050754547;29329;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;2.0;2.0;1.75;898254.8695285855;937478.0449094726;4.183903355803356;1800.0224180221558;14203;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;2.0;2.0;1.75;995327.3539337736;1.0665407078979136e6;6.6770404014392675;1800.0533020496368;7886;0 
