instance;form;cap;capw;capr;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;2.0;2.0;2.0;466952.1302024663;466952.1302024666;7.479266993157827e-14;343.401978969574;51191;1 
instances/N100T15/N100T15P1W5DD_SF8.dat;esn;2.0;2.0;2.0;412763.96303084574;413088.1774953977;0.07848553461822469;1800.0287201404572;629687;0 
instances/N200T15/N200T15P1W5DD_SF8.dat;esn;2.0;2.0;2.0;510328.7845244163;516760.57991146634;1.2446373885856277;1800.0335929393768;47060;0 
instances/N50T30/N50T30P1W5DD_SF8.dat;esn;2.0;2.0;2.0;681412.9169014406;694987.2193008607;1.9531729537523674;1800.006989955902;21753;0 
instances/N100T30/N100T30P1W5DD_SF8.dat;esn;2.0;2.0;2.0;894668.4764035641;938683.0803419417;4.688973825153429;1800.0113940238953;16143;0 
instances/N200T30/N200T30P1W5DD_SF8.dat;esn;2.0;2.0;2.0;985599.4383375472;1.081592097240969e6;8.875125765830695;1800.0330770015717;7874;0 
