instance,form_x,cap,capw,capr,T,W,R,bestbound,bestsol,gap,time,nodes,opt,form_y,bal,fixsizerf,freeintervalrf,maxtimerf,bestsolrf,timerf,fixsizefo,freeintervalfo,minroundsfo,maxtimefo,incfixfo,inchorfo,bestsolfo,timefo,rounds,gap_rffo,impr_fo_rf,impr_rffo_esls,dif,#inst<=,#inst<
instances/N100T15/N100T15P1W10DD_SF5.dat,esls,0.0,0.0,1.5,15.0,10.0,100.0,290625.328857,290625.328857,0.0,2.171517848968506,405.0,1.0,rffoesls,0.0,3.0,2.0,60.0,291316.25367,15.820421614,3.0,2.0,2.0,600.0,0.0,1.0,290625.3288569999,54.74551246,13.0,-2.0028419801671197e-14,0.2371734512907578,2.0028419801671194e-14,5.820766091346741e-11,1.0,0.0
instances/N200T30/N200T30P1W20DD_SF1.dat,esls,0.0,0.0,2.0,30.0,20.0,200.0,943556.1767887856,1752546.0381272892,46.16083365221963,600.0132920742035,1.0,0.0,rffoesls,0.0,3.0,2.0,60.0,1578343.3959050002,68.70599343899998,3.0,2.0,2.0,600.0,0.0,1.0,1000585.6754619984,600.026259363,6.0,5.699611744579565,36.605324414318815,42.9067394696695,751960.3626652907,1.0,1.0
instances/N200T30/N200T30P1W20DD_SF2.dat,esls,0.0,0.0,2.0,30.0,20.0,200.0,953271.735284222,1771963.3101707515,46.20251278270756,600.0438289642334,1.0,0.0,rffoesls,0.0,3.0,2.0,60.0,1677235.4786490002,67.49886847999998,3.0,2.0,2.0,600.0,0.0,1.0,1007717.196902,600.027077341,6.0,5.402851294505866,39.9179656208019,43.129906182713604,764246.1132687515,1.0,1.0
instances/N200T30/N200T30P1W20DD_SF3.dat,esls,0.0,0.0,2.0,30.0,20.0,200.0,951674.2644233216,1713509.472768,44.460519212304746,600.0165319442749,1.0,0.0,rffoesls,0.0,3.0,2.0,60.0,1584634.965581,67.64349645200001,3.0,2.0,2.0,600.0,0.0,1.0,1011869.6816209996,600.0207193219999,6.0,5.948929816856048,36.14493535739939,40.94752916735108,701639.7911470005,1.0,1.0
instances/N200T30/N200T30P1W20DD_SF4.dat,esls,0.0,0.0,2.0,30.0,20.0,200.0,978010.8328543304,1788101.5426518177,45.30451378035802,600.0176389217377,1.0,0.0,rffoesls,0.0,3.0,2.0,60.0,1672855.476555,68.596298849,3.0,2.0,2.0,600.0,0.0,1.0,1034215.2152700002,600.0283406780002,7.0,5.434495797955998,38.17665484170728,42.16127045356593,753886.3273818175,1.0,1.0
instances/N200T30/N200T30P1W20DD_SF5.dat,esls,0.0,0.0,2.0,30.0,20.0,200.0,909013.7595153638,1676598.8600304504,45.78227498622692,600.0157067775726,1.0,0.0,rffoesls,0.0,3.0,2.0,60.0,1592292.215764,65.55281891500002,3.0,2.0,2.0,600.0,0.0,1.0,971424.429197,600.0235822020001,5.0,6.424655156472246,38.99207572707379,42.05981810226467,705174.4308334504,1.0,1.0
instances/N200T15/N200T15P1W10DD_SF1.dat,esls,0.0,0.0,2.0,15.0,10.0,200.0,405766.822802,405766.822802,0.0,214.3308448791504,11915.0,1.0,rffoesls,0.0,3.0,2.0,60.0,406281.68031500006,49.707779004,3.0,2.0,2.0,600.0,0.0,1.0,405992.134065,600.0106735600001,13.0,0.05549646017623036,0.07126736548287876,-0.05552727584875872,-225.3112630000105,0.0,0.0
instances/N200T15/N200T15P1W10DD_SF2.dat,esls,0.0,0.0,2.0,15.0,10.0,200.0,418397.27571,418397.27571,0.0,83.52586483955383,11230.0,1.0,rffoesls,0.0,3.0,2.0,60.0,420125.662505,45.680608946,3.0,2.0,2.0,600.0,0.0,1.0,418397.2765180002,600.020739896,14.0,1.931179294105198e-07,0.411397384462148,-1.9311792978346514e-07,-0.0008080001571215689,0.0,0.0
instances/N200T15/N200T15P1W10DD_SF3.dat,esls,0.0,0.0,2.0,15.0,10.0,200.0,424811.17285400006,424811.17285400006,0.0,171.43386507034302,3557.0,1.0,rffoesls,0.0,3.0,2.0,60.0,426141.7476521761,45.430979668,3.0,2.0,2.0,600.0,0.0,1.0,424811.172854,600.014013815,14.0,-1.3702008005677463e-14,0.3122376076755944,1.3702008005677461e-14,5.820766091346741e-11,1.0,0.0
instances/N200T15/N200T15P1W10DD_SF4.dat,esls,0.0,0.0,2.0,15.0,10.0,200.0,432746.86667,432746.8666700001,1.3450741159924988e-14,381.9076180458069,6682.0,1.0,rffoesls,0.0,3.0,2.0,60.0,432991.093564,45.640438583000005,3.0,2.0,2.0,600.0,0.0,1.0,432746.86667,600.0157494079999,13.0,0.0,0.05640459991675652,1.3450741159924987e-14,5.820766091346741e-11,1.0,0.0
