instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;1.5;0.0;1.75;15;5;50;491500.426202;491500.426202;0.0;189.71151399612427;47376;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;1.5;0.0;1.75;15;5;50;510456.923621;510456.923621;0.0;373.54286885261536;142783;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.5;0.0;1.75;15;5;50;538723.9631010001;538723.9631010001;0.0;157.4978940486908;68167;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;1.5;0.0;1.75;15;5;50;412935.64613300003;412935.64613300003;0.0;206.04720616340637;86934;1 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;1.5;0.0;1.75;15;5;50;535663.9069589998;535663.906959;4.346580768819479e-14;157.75527000427246;63052;1 
