instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;1.5;1.75;0.0;15;5;50;491282.360906851;491362.31992999866;0.016272925274172033;1800.0099239349365;456375;0 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;1.5;1.75;0.0;15;5;50;512404.8190133778;512553.1690966656;0.028943354998507257;1800.023628950119;239525;0 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.5;1.75;0.0;15;5;50;538649.2729255001;538649.2729255001;0.0;760.2134108543396;304239;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;1.5;1.75;0.0;15;5;50;412293.77518014185;412340.9819556486;0.01144848015902603;1800.0128901004791;788100;0 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;1.5;1.75;0.0;15;5;50;534742.3855377503;534754.668592432;0.0022969513691313464;1800.0200898647308;1149506;0 
