instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;1.5;2.0;2.0;15;5;50;506736.88196833327;506736.88196833327;0.0;1691.3341479301453;982187;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;1.5;2.0;2.0;15;5;50;527891.7239535999;527891.7239535999;0.0;1241.535681962967;221051;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.5;2.0;2.0;15;5;50;556192.3654766666;556192.3654766666;0.0;653.1623179912567;338033;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;1.5;2.0;2.0;15;5;50;422505.7295404;422505.7295404;0.0;1255.3082420825958;809921;1 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;1.5;2.0;2.0;15;5;50;547004.3792687875;547015.5449869998;0.0020412067471756853;1800.009041070938;1169372;0 
