instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;1.5;1.75;1.5;15;5;50;514981.3892840666;514981.3892840666;0.0;164.5344078540802;42359;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;1.5;1.75;1.5;15;5;50;532972.1781774999;532972.1781774999;0.0;148.6630630493164;38005;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.5;1.75;1.5;15;5;50;560325.8879308058;560326.1865913334;5.330119039811015e-5;205.72521114349365;117524;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;1.5;1.75;1.5;15;5;50;428670.43538982037;428670.82901075005;9.1823586547545e-5;126.0332498550415;71288;1 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;1.5;1.75;1.5;15;5;50;551769.9135684165;551769.9135684168;6.329557971404318e-14;79.71141505241394;33601;1 
