instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;1.5;0.0;0.0;15;5;50;490287.7570096471;490338.81747599854;0.010413302910482416;1800.0151147842407;633415;0 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;1.5;0.0;0.0;15;5;50;509300.52845254564;509345.95794263075;0.008919181428004186;1800.0071659088135;572708;0 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.5;0.0;0.0;15;5;50;537068.585939772;537146.492336997;0.01450375239090434;1800.0107188224792;947705;0 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;1.5;0.0;0.0;15;5;50;411039.3908661102;411137.7397149991;0.02392114354597047;1800.0089790821075;838929;0 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;1.5;0.0;0.0;15;5;50;534327.6717217225;534348.3423409966;0.0038683790397068913;1800.0257329940796;921423;0 
