instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;1.5;1.5;1.5;15;5;50;518254.14937430865;518254.33639119985;3.608592887064547e-5;260.6497218608856;49646;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;1.5;1.5;1.5;15;5;50;537016.4656992998;537016.4656992999;2.1678166176029522e-14;124.62328910827637;61451;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.5;1.5;1.5;15;5;50;566533.3390994;566533.3390994;0.0;92.67852592468262;40079;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;1.5;1.5;1.5;15;5;50;432407.0652855997;432407.0652856;8.076786748387919e-14;360.1031799316406;198886;1 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;1.5;1.5;1.5;15;5;50;554930.1949094998;554930.1949095001;4.195674443194435e-14;115.87596011161804;46241;1 
