instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;1.5;1.5;1.75;15;5;50;513895.2210013999;513895.2210013999;0.0;328.1688299179077;52328;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;1.5;1.5;1.75;15;5;50;532346.3120794334;532346.3120794334;0.0;246.74944496154785;98132;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.5;1.5;1.75;15;5;50;559487.8381469334;559487.8381469334;0.0;315.5825779438019;70219;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;1.5;1.5;1.75;15;5;50;427752.55588844855;427752.5741453333;4.26809465804398e-6;217.01740193367004;110548;1 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;1.5;1.5;1.75;15;5;50;551105.3790849166;551105.3790849168;4.2247935238896304e-14;151.1221559047699;57191;1 
