instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;1.75;1.75;1.75;15;5;50;466054.85944174987;466054.85944174987;0.0;91.69671320915222;24029;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;1.75;1.75;1.75;15;5;50;486114.75302748336;486114.75302748336;0.0;234.15339589118958;80415;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.75;1.75;1.75;15;5;50;512108.50507531664;512108.50507531664;0.0;121.40556693077087;47966;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;1.75;1.75;1.75;15;5;50;390927.39736686664;390927.39736686664;0.0;209.67809009552002;143695;1 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;1.75;1.75;1.75;15;5;50;501282.6675931827;501282.6675931833;1.1611744166807283e-13;104.03762102127075;38327;1 
