instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;1.75;0.0;0.0;15;5;50;446070.0826876309;446158.8059269961;0.019886022238396882;1800.008271932602;820796;0 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;1.75;0.0;0.0;15;5;50;464176.89446617576;464223.32347333257;0.010001437844489815;1800.012480020523;744850;0 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.75;0.0;0.0;15;5;50;490348.49117533263;490348.4911753333;1.424480636796433e-13;651.4533407688141;154838;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;1.75;0.0;0.0;15;5;50;376487.0631542793;376524.02489066625;0.009816567853184327;1800.0118420124054;992224;0 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;1.75;0.0;0.0;15;5;50;486453.3517847731;486453.37836399995;5.463879585383072e-6;384.13210916519165;147810;1 
