instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;1.75;2.0;1.75;15;5;50;465817.08979959995;465817.08979959995;0.0;258.4698350429535;48045;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;1.75;2.0;1.75;15;5;50;485467.320190868;485467.320204;2.7050219451487454e-9;453.7325601577759;116113;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;1.75;2.0;1.75;15;5;50;512044.10652482504;512044.48035628337;7.300761411810111e-5;232.79515600204468;51177;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;1.75;2.0;1.75;15;5;50;390392.8859516998;390392.8859516999;2.9820041813297265e-14;193.7925729751587;106589;1 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;1.75;2.0;1.75;15;5;50;501181.82278213336;501181.82278213336;0.0;173.0583610534668;117363;1 
