instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;2.0;0;3;4;120;405733.2060769999;7.149566598
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;2.0;0;3;4;120;421892.54014933284;22.793177220999997
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;2.0;0;3;4;120;447448.1565866666;11.627773263
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;2.0;0;3;4;120;346005.6695639999;5.083438299
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;2.0;0;3;4;120;441680.2023399997;3.99307765
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;2.0;0;3;4;120;438562.7652453331;21.986865953999995
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;2.0;0;3;4;120;420676.58809133334;26.750602553
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;2.0;0;3;4;120;431026.40207266656;20.093118127999997
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;2.0;0;3;4;120;411588.1896749992;16.527139493
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;2.0;0;3;4;120;459134.53115033335;19.029553955
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;2.0;0;3;4;120;478212.7028039999;22.634412397
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;2.0;0;3;4;120;447660.539973;32.766371444
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;2.0;0;3;4;120;464195.8518476665;20.838045619
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;2.0;0;3;4;120;448413.5102656665;14.690210741
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;2.0;0;3;4;120;466989.256721;33.750872824000005
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;2.0;0;3;4;120;501901.64407133043;45.043415022999994
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;2.0;0;3;4;120;524982.8800347272;37.239188993999996
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;2.0;0;3;4;120;522527.60062799987;44.559736101999995
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;2.0;0;3;4;120;473238.43909100007;44.142755374
