instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;2.0;0;2;2;120;406095.67266166664;2.388745283
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;2.0;0;2;2;120;423194.81784199993;2.4317021600000004
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;2.0;0;2;2;120;447191.0827996666;2.855728097
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;2.0;0;2;2;120;346096.8920403332;3.46100708
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;2.0;0;2;2;120;442291.655232;2.177268319
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;2.0;0;2;2;120;441066.3141729998;3.6747290030000004
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;2.0;0;2;2;120;421708.03982999997;4.7557584870000005
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;2.0;0;2;2;120;431967.5842283332;4.368506111
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;2.0;0;2;2;120;414144.92356500006;3.8172279720000004
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;2.0;0;2;2;120;460160.3430313333;3.492193072
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;2.0;0;2;2;120;483814.19266299997;7.821171553999999
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;2.0;0;2;2;120;450126.92563066666;7.811098172
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;2.0;0;2;2;120;465286.0019836665;6.845197815
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;2.0;0;2;2;120;451548.2011520001;4.54341668
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;2.0;0;2;2;120;469985.6027760001;4.114474229
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;2.0;0;2;2;120;504787.27723999997;10.924382937
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;2.0;0;2;2;120;528917.7856659999;19.155280834
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;2.0;0;2;2;120;528714.9448156665;19.463416871
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;2.0;0;2;2;120;476015.59959733335;9.023467731
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;2.0;0;2;2;120;565433.6363020001;7.919114194999999
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;2.0;0;2;2;120;683252.712978;8.749470851
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;2.0;0;2;2;120;693593.7565150002;9.719362213999998
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;2.0;0;2;2;120;663800.6023750001;9.113903959999998
