instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;2.0;0;2;4;120;405518.2054489994;4.501377355000001
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;2.0;0;2;4;120;422637.20267333323;9.039086006000002
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;2.0;0;2;4;120;446975.78344799986;4.5120154910000005
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;2.0;0;2;4;120;346702.4874399999;5.907044797999999
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;2.0;0;2;4;120;441256.667686999;4.171338018
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;2.0;0;2;4;120;438257.30663533346;14.052486231
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;2.0;0;2;4;120;419543.02818633325;15.022141594
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;2.0;0;2;4;120;429615.7729836666;12.649595129000001
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;2.0;0;2;4;120;410752.202683;13.659988554
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;2.0;0;2;4;120;458603.9756886664;11.688725201999999
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;2.0;0;2;4;120;480322.78963299986;17.053832864
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;2.0;0;2;4;120;446854.18292299996;27.549327239
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;2.0;0;2;4;120;463419.5022793332;27.072584369
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;2.0;0;2;4;120;447001.42749933316;27.081870267999996
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;2.0;0;2;4;120;466797.70660399995;21.207310106
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;2.0;0;2;4;120;499529.8281899999;27.574626606000002
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;2.0;0;2;4;120;524959.61035;31.59207782
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;2.0;0;2;4;120;522682.3083136667;38.307922148
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;2.0;0;2;4;120;472040.6365099998;39.953265651
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;2.0;0;2;4;120;560481.841316;37.107024612
