instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.75;0;3;4;120;447070.0947523331;4.319533085
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.75;0;3;4;120;464984.0856289995;14.189040318
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.75;0;3;4;120;491325.68313466583;4.299278776
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.75;0;3;4;120;377537.88588999986;4.858801002000001
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.75;0;3;4;120;487261.6613789998;3.58054182
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.75;0;3;4;120;478633.34386766655;13.338779256
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.75;0;3;4;120;458367.80194399983;16.460859434000003
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.75;0;3;4;120;469269.4015856667;22.040903526
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.75;0;3;4;120;446527.452256;9.03425024
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.75;0;3;4;120;500028.65448633285;16.899525075999996
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.75;0;3;4;120;521679.3810949997;27.899137312
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.75;0;3;4;120;486488.73814533337;28.171119203
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.75;0;3;4;120;505182.0455663332;29.752883644
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.75;0;3;4;120;485391.3282813333;18.142478654
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.75;0;3;4;120;506587.7332889999;30.904108326
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.75;0;3;4;120;542938.8392229999;31.349210959000004
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.75;0;3;4;120;570665.277791;52.39275514
