instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.75;0;4;3;120;447056.6671823331;10.182953262
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.75;0;4;3;120;464819.10294933256;8.268879165000001
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.75;0;4;3;120;491088.9924016665;4.061618803
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.75;0;4;3;120;376529.0405366664;3.4724338579999996
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.75;0;4;3;120;487250.1972569992;2.395916596
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.75;0;4;3;120;478481.15804666665;8.734073719
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.75;0;4;3;120;458141.24565899983;12.490538034999998
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.75;0;4;3;120;468233.79598733323;11.400746614
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.75;0;4;3;120;446456.9407149999;6.913512993
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.75;0;4;3;120;499820.21546466654;10.015754482
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.75;0;4;3;120;521242.8817329998;31.419912899
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.75;0;4;3;120;484415.9816853333;20.292392836
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.75;0;4;3;120;505104.39750233316;21.970748514
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.75;0;4;3;120;485592.80041333335;17.208226679
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.75;0;4;3;120;506874.8217439999;21.866668264
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.75;0;4;3;120;543522.5444299999;21.179859293
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.75;0;4;3;120;569545.0635399999;36.806633242000004
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.75;0;4;3;120;567066.2122703331;41.935601166000005
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.75;0;4;3;120;511315.1022993333;58.586313682000004
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.75;0;4;3;120;609888.991238;41.79372716100001
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.75;0;4;3;120;789000.1585453994;15.271763132999999
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.75;0;4;3;120;788784.6238799994;29.085796365
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.75;0;4;3;120;767439.5328619991;21.859288254
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.75;0;4;3;120;987986.8710326664;15.224330715000002
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.75;0;4;3;120;829961.927995333;19.087605344
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.75;0;4;3;120;1.0377658543196665e6;69.97201814600001
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.75;0;4;3;120;1.0298322679599999e6;52.445315091999994
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.75;0;4;3;120;944151.0210883333;62.36008987900001
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;1.75;0;4;3;120;1.0734635503433328e6;56.478271664999994
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;1.75;0;4;3;120;1.0071996764776667e6;45.938896682
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;1.75;0;4;3;120;1.1000934740436662e6;75.283610576
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;1.75;0;4;3;120;1.0341037028549997e6;82.84408611199999
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;1.75;0;4;3;120;1.0850555015249997e6;71.831019579
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;1.75;0;4;3;120;943220.0667523331;76.483036505
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;1.75;0;4;3;120;1.0898146778620002e6;64.502496094
instances/N50T30/N50T30P1W20DD_SF6.dat;50;30;20;1.75;0;4;3;120;988992.9153873329;81.572023759
instances/N50T30/N50T30P1W20DD_SF7.dat;50;30;20;1.75;0;4;3;120;1.1894809183256659e6;84.02820385000001
instances/N50T30/N50T30P1W20DD_SF8.dat;50;30;20;1.75;0;4;3;120;996447.5471096664;81.10483764300001
instances/N50T30/N50T30P1W20DD_SF9.dat;50;30;20;1.75;0;4;3;120;1.1703816109976666e6;77.74440846899999
instances/N50T30/N50T30P1W20DD_SF10.dat;50;30;20;1.75;0;4;3;120;1.145293415372667e6;80.180006377
instances/N100T15/N100T15P1W5DD_SF6.dat;100;15;5;1.75;0;4;3;120;473890.6946276664;26.450525089
instances/N100T15/N100T15P1W5DD_SF7.dat;100;15;5;1.75;0;4;3;120;485290.0474063332;17.969749044
instances/N100T15/N100T15P1W5DD_SF8.dat;100;15;5;1.75;0;4;3;120;442784.3013323312;20.109427443999998
instances/N100T15/N100T15P1W5DD_SF9.dat;100;15;5;1.75;0;4;3;120;542652.7252666658;11.147800878
instances/N100T15/N100T15P1W5DD_SF10.dat;100;15;5;1.75;0;4;3;120;490425.7890869995;17.681257652
instances/N100T15/N100T15P1W10DD_SF6.dat;100;15;10;1.75;0;4;3;120;506086.614295999;25.440437099
instances/N100T15/N100T15P1W10DD_SF7.dat;100;15;10;1.75;0;4;3;120;581669.979875666;40.954495433000005
instances/N100T15/N100T15P1W10DD_SF8.dat;100;15;10;1.75;0;4;3;120;579869.3819109963;39.663906993000005
instances/N100T15/N100T15P1W10DD_SF9.dat;100;15;10;1.75;0;4;3;120;539343.8813256666;21.823916263999998
instances/N100T15/N100T15P1W10DD_SF10.dat;100;15;10;1.75;0;4;3;120;582725.8354869998;15.965961043
instances/N100T15/N100T15P1W15DD_SF6.dat;100;15;15;1.75;0;4;3;120;606395.9584626661;63.054925354999995
instances/N100T15/N100T15P1W15DD_SF7.dat;100;15;15;1.75;0;4;3;120;531016.0188169985;45.640359112
instances/N100T15/N100T15P1W15DD_SF8.dat;100;15;15;1.75;0;4;3;120;509843.01189766545;43.604035958999994
instances/N100T15/N100T15P1W15DD_SF9.dat;100;15;15;1.75;0;4;3;120;504869.25885533326;42.060710109999995
instances/N100T15/N100T15P1W15DD_SF10.dat;100;15;15;1.75;0;4;3;120;600409.2240610002;26.141939441999998
instances/N100T15/N100T15P1W20DD_SF6.dat;100;15;20;1.75;0;4;3;120;673785.7773636664;48.684801706
instances/N100T15/N100T15P1W20DD_SF7.dat;100;15;20;1.75;0;4;3;120;546429.9951393328;49.10313549799999
instances/N100T15/N100T15P1W20DD_SF8.dat;100;15;20;1.75;0;4;3;120;558240.8818066663;39.822693501
instances/N100T15/N100T15P1W20DD_SF9.dat;100;15;20;1.75;0;4;3;120;667807.9299683331;61.986468657
instances/N100T15/N100T15P1W20DD_SF10.dat;100;15;20;1.75;0;4;3;120;655650.2372169996;51.679281189
instances/N100T30/N100T30P1W5DD_SF6.dat;100;30;5;1.75;0;4;3;120;1.0340619598789959e6;52.190712669
instances/N100T30/N100T30P1W5DD_SF7.dat;100;30;5;1.75;0;4;3;120;901923.811495331;73.1820226
instances/N100T30/N100T30P1W5DD_SF8.dat;100;30;5;1.75;0;4;3;120;1.0335958159003281e6;66.632389249
