instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;2.0;0.0;0.0;15;5;50;405092.32818999566;405092.32819000003;1.0776739683064239e-12;790.4908859729767;302400;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;2.0;0.0;0.0;15;5;50;421327.7105779418;421380.382636333;0.01249988384880938;1800.0149998664856;945653;0 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;2.0;0.0;0.0;15;5;50;445564.681020168;445574.01847233175;0.002095600680613966;1800.0088059902191;1192055;0 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;2.0;0.0;0.0;15;5;50;344052.22609045694;344068.0188719989;0.004590017286033831;1800.0239779949188;573283;0 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;2.0;0.0;0.0;15;5;50;441239.08216999995;441239.08216999995;0.0;359.49979305267334;97765;1 
