instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;2.0;1.5;1.5;15;5;50;435649.61536179995;435649.61536179995;0.0;360.0811998844147;84853;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;2.0;1.5;1.5;15;5;50;451413.6144433843;451413.9227755333;6.830364183315136e-5;165.52277302742004;85547;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;2.0;1.5;1.5;15;5;50;477758.7378901333;477758.7378901333;0.0;262.86996698379517;29210;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;2.0;1.5;1.5;15;5;50;368278.04444443004;368278.0444540001;2.59859041021392e-9;339.1477189064026;103932;1 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;2.0;1.5;1.5;15;5;50;466756.46308670007;466756.46308670007;0.0;229.0562560558319;50489;1 
