instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;2.0;2.0;2.0;15;5;50;423937.61848258786;423937.95844166656;8.019076186309253e-5;1396.8235261440277;495647;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;2.0;2.0;2.0;15;5;50;442875.3871565334;442875.3871565334;0.0;627.8600900173187;81333;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;2.0;2.0;2.0;15;5;50;466952.1302024663;466952.1302024666;7.479266993157827e-14;349.80892395973206;51191;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;2.0;2.0;2.0;15;5;50;357762.7941058664;357793.84489533294;0.00867840235642361;1800.017753124237;1171416;0 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;2.0;2.0;2.0;15;5;50;458281.6042742758;458281.7425872;3.0180762473057235e-5;643.8596661090851;229263;1 
