instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;2.0;1.5;1.75;15;5;50;431290.46359417087;431290.4635979667;8.801117353309668e-10;761.1474559307098;106920;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;2.0;1.5;1.75;15;5;50;444599.92014144955;444599.92014144995;9.164500665331655e-14;280.995600938797;170103;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;2.0;1.5;1.75;15;5;50;468596.6212079721;468596.62120995;4.220893255125384e-10;236.5396831035614;38823;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;2.0;1.5;1.75;15;5;50;362516.39385977597;362545.11003356637;0.0079207174488539;1800.0144128799438;1445240;0 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;2.0;1.5;1.75;15;5;50;462645.3542621628;462645.35426421673;4.439503183294952e-10;233.0427269935608;33171;1 
