instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF6.dat;esn;2.0;1.75;2.0;15;5;50;424029.4614227155;424029.4614348333;2.8577701236332104e-9;1011.9227480888367;259043;1 
instances/N50T15/N50T15P1W5DD_SF7.dat;esn;2.0;1.75;2.0;15;5;50;443064.79809580004;443064.79809580004;0.0;547.1405780315399;72277;1 
instances/N50T15/N50T15P1W5DD_SF8.dat;esn;2.0;1.75;2.0;15;5;50;467607.84864643327;467607.84864643327;0.0;435.031240940094;80252;1 
instances/N50T15/N50T15P1W5DD_SF9.dat;esn;2.0;1.75;2.0;15;5;50;357947.0944465959;357947.0944593667;3.567795132228787e-9;363.8592550754547;111024;1 
instances/N50T15/N50T15P1W5DD_SF10.dat;esn;2.0;1.75;2.0;15;5;50;458390.30686425;458390.30686425;0.0;323.25800108909607;191490;1 
