instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.75;1;3;2;120;469536.20390166657;3.6041979989999997
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.75;1;3;2;120;494650.2134819997;3.6903555459999997
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.75;1;3;2;120;510878.07849266694;2.940390276
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.75;1;3;2;120;389942.9637769998;2.980211472
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.75;1;3;2;120;503498.19776399987;3.5370770339999997
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.75;1;3;2;120;491582.7037273333;8.970087782
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.75;1;3;2;120;469698.1154506666;14.423851133000001
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.75;1;3;2;120;498353.9014356666;22.66452119
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.75;1;3;2;120;466597.3907849998;9.210367324999998
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.75;1;3;2;120;527094.8560519998;13.326992177000001
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.75;1;3;2;120;531144.9594723333;13.270820364999999
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.75;1;3;2;120;500586.1790593334;15.921325179000002
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.75;1;3;2;120;518166.60498299997;10.297603492
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.75;1;3;2;120;500787.6582383333;10.195585808999999
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.75;1;3;2;120;518990.17669299967;22.719103032
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.75;1;3;2;120;545506.575736;9.443791939
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.75;1;3;2;120;573178.4614539999;21.961746439000002
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.75;1;3;2;120;573672.4326173333;29.368735601
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.75;1;3;2;120;516316.7541859999;13.993272135000002
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.75;1;3;2;120;614422.3857800001;19.538651416
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.75;1;3;2;120;831143.8605219999;10.957288337
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.75;1;3;2;120;837000.0201839997;12.436157257
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.75;1;3;2;120;808950.2155540001;10.808819599
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.75;1;3;2;120;1.0148777276203334e6;11.061484277999998
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.75;1;3;2;120;884869.2647016668;10.792485947000001
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.75;1;3;2;120;1.0777005865316663e6;35.445377699000005
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.75;1;3;2;120;1.06412796899e6;40.600433540000004
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.75;1;3;2;120;982517.555162;26.295293224
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;1.75;1;3;2;120;1.1056172532823333e6;30.170216082
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;1.75;1;3;2;120;1.0390537538736665e6;27.375994483999996
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;1.75;1;3;2;120;1.1310572126443335e6;58.55131152
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;1.75;1;3;2;120;1.0814577998759998e6;46.765105639000005
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;1.75;1;3;2;120;1.1224923931849997e6;59.53195473899999
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;1.75;1;3;2;120;975745.9271900001;56.63552726
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;1.75;1;3;2;120;1.1202229333779998e6;64.727787901
instances/N50T30/N50T30P1W20DD_SF6.dat;50;30;20;1.75;1;3;2;120;1.0086877475363332e6;58.890122944
instances/N50T30/N50T30P1W20DD_SF7.dat;50;30;20;1.75;1;3;2;120;1.2190404873226667e6;75.63232998000001
instances/N50T30/N50T30P1W20DD_SF8.dat;50;30;20;1.75;1;3;2;120;1.0166143889040002e6;69.34646765
instances/N50T30/N50T30P1W20DD_SF9.dat;50;30;20;1.75;1;3;2;120;1.1807545826263337e6;64.98946219300001
instances/N50T30/N50T30P1W20DD_SF10.dat;50;30;20;1.75;1;3;2;120;1.1647897704616669e6;57.930111880999995
instances/N100T15/N100T15P1W5DD_SF6.dat;100;15;5;1.75;1;3;2;120;493646.9893106668;8.137709507
instances/N100T15/N100T15P1W5DD_SF7.dat;100;15;5;1.75;1;3;2;120;512790.06985966477;6.690865643
instances/N100T15/N100T15P1W5DD_SF8.dat;100;15;5;1.75;1;3;2;120;462322.60777566605;6.648034193
instances/N100T15/N100T15P1W5DD_SF9.dat;100;15;5;1.75;1;3;2;120;573798.0783976663;5.68834961
instances/N100T15/N100T15P1W5DD_SF10.dat;100;15;5;1.75;1;3;2;120;519006.23062699754;8.216800082
instances/N100T15/N100T15P1W10DD_SF6.dat;100;15;10;1.75;1;3;2;120;545163.9995859994;41.568296463
instances/N100T15/N100T15P1W10DD_SF7.dat;100;15;10;1.75;1;3;2;120;615904.9405783314;34.295878056
instances/N100T15/N100T15P1W10DD_SF8.dat;100;15;10;1.75;1;3;2;120;612168.8065079999;26.203798139999996
instances/N100T15/N100T15P1W10DD_SF9.dat;100;15;10;1.75;1;3;2;120;568464.8343016657;32.566334444
instances/N100T15/N100T15P1W10DD_SF10.dat;100;15;10;1.75;1;3;2;120;615125.7871039986;22.030968958000003
instances/N100T15/N100T15P1W15DD_SF6.dat;100;15;15;1.75;1;3;2;120;657056.5327356664;56.302061349
instances/N100T15/N100T15P1W15DD_SF7.dat;100;15;15;1.75;1;3;2;120;563183.5961979987;39.52476655
instances/N100T15/N100T15P1W15DD_SF8.dat;100;15;15;1.75;1;3;2;120;567866.060861;52.081958754000006
instances/N100T15/N100T15P1W15DD_SF9.dat;100;15;15;1.75;1;3;2;120;550570.222153333;47.014347003
instances/N100T15/N100T15P1W15DD_SF10.dat;100;15;15;1.75;1;3;2;120;630503.4124289999;51.248947834999996
instances/N100T15/N100T15P1W20DD_SF6.dat;100;15;20;1.75;1;3;2;120;714754.234173666;74.015951936
instances/N100T15/N100T15P1W20DD_SF7.dat;100;15;20;1.75;1;3;2;120;595758.6484533332;50.462899123999996
instances/N100T15/N100T15P1W20DD_SF8.dat;100;15;20;1.75;1;3;2;120;610919.0280056663;73.610651413
instances/N100T15/N100T15P1W20DD_SF9.dat;100;15;20;1.75;1;3;2;120;726322.9296713326;66.30281657699999
instances/N100T15/N100T15P1W20DD_SF10.dat;100;15;20;1.75;1;3;2;120;693102.7073166653;61.960974096
instances/N100T30/N100T30P1W5DD_SF6.dat;100;30;5;1.75;1;3;2;120;1.073312749989e6;24.531816096000004
instances/N100T30/N100T30P1W5DD_SF7.dat;100;30;5;1.75;1;3;2;120;964088.4828240001;24.462474745999998
instances/N100T30/N100T30P1W5DD_SF8.dat;100;30;5;1.75;1;3;2;120;1.0758588832926669e6;25.39702291
instances/N100T30/N100T30P1W5DD_SF9.dat;100;30;5;1.75;1;3;2;120;980626.9740723332;25.1581059
instances/N100T30/N100T30P1W5DD_SF10.dat;100;30;5;1.75;1;3;2;120;1.0106808743243332e6;24.022494098
