instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.75;1;3;3;120;466071.0070226666;5.067892184
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.75;1;3;3;120;494385.20844899944;8.921028798
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.75;1;3;3;120;510689.18271333334;5.5209011299999995
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.75;1;3;3;120;390255.4501286666;5.331136214999999
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.75;1;3;3;120;501701.7978549998;6.112128034
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.75;1;3;3;120;490272.4431843333;17.666793344000002
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.75;1;3;3;120;468946.57020499976;19.403720784
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.75;1;3;3;120;494666.5023876665;28.787452378
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.75;1;3;3;120;465563.6406099999;17.211171814
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.75;1;3;3;120;524629.8139449997;42.14931342899999
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.75;1;3;3;120;528927.4862153332;18.308190383000003
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.75;1;3;3;120;498731.30918599997;38.712536755
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.75;1;3;3;120;517799.5448959999;34.982452794000004
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.75;1;3;3;120;499610.4036396666;39.785023019
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.75;1;3;3;120;515705.57970899995;28.510605291999997
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.75;1;3;3;120;544233.7774709999;16.513077319
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.75;1;3;3;120;572018.1570919999;26.385437884999998
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.75;1;3;3;120;572507.4536603333;46.066467888
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.75;1;3;3;120;516177.7708173329;43.600768409000004
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.75;1;3;3;120;613343.3663400001;25.907208014
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.75;1;3;3;120;829025.3556426757;14.825524380000003
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.75;1;3;3;120;832765.1587579995;19.403462677999997
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.75;1;3;3;120;809288.8854659996;20.094850009
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.75;1;3;3;120;1.0099947998393327e6;18.140665763999998
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.75;1;3;3;120;876339.7089693325;16.555071696
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.75;1;3;3;120;1.0738023109900001e6;54.995996794
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.75;1;3;3;120;1.064601503447e6;64.600947368
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.75;1;3;3;120;980293.7062433332;58.38354647900001
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;1.75;1;3;3;120;1.106097977862e6;68.284377917
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;1.75;1;3;3;120;1.0312292870213325e6;49.40451719799999
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;1.75;1;3;3;120;1.1247334189983332e6;90.541829187
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;1.75;1;3;3;120;1.0723715485009998e6;76.14205203099999
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;1.75;1;3;3;120;1.1119710480949997e6;76.50934034100001
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;1.75;1;3;3;120;964149.1834643334;84.82563509300002
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;1.75;1;3;3;120;1.1080233980810002e6;66.77128271800001
instances/N50T30/N50T30P1W20DD_SF6.dat;50;30;20;1.75;1;3;3;120;998019.3437516667;86.58815797899999
instances/N50T30/N50T30P1W20DD_SF7.dat;50;30;20;1.75;1;3;3;120;1.2039889920856664e6;87.696568244
instances/N50T30/N50T30P1W20DD_SF8.dat;50;30;20;1.75;1;3;3;120;1.0172260156160002e6;87.20785605099998
instances/N50T30/N50T30P1W20DD_SF9.dat;50;30;20;1.75;1;3;3;120;1.1716425450356666e6;78.343643111
instances/N50T30/N50T30P1W20DD_SF10.dat;50;30;20;1.75;1;3;3;120;1.1578386292320003e6;86.53141399399999
instances/N100T15/N100T15P1W5DD_SF6.dat;100;15;5;1.75;1;3;3;120;493518.30564233236;14.156571233000001
instances/N100T15/N100T15P1W5DD_SF7.dat;100;15;5;1.75;1;3;3;120;512060.29545499943;12.264197828
instances/N100T15/N100T15P1W5DD_SF8.dat;100;15;5;1.75;1;3;3;120;460580.8842968527;15.107404083
instances/N100T15/N100T15P1W5DD_SF9.dat;100;15;5;1.75;1;3;3;120;572717.9250666649;11.52005321
instances/N100T15/N100T15P1W5DD_SF10.dat;100;15;5;1.75;1;3;3;120;516233.03385166096;9.663404766000001
instances/N100T15/N100T15P1W10DD_SF6.dat;100;15;10;1.75;1;3;3;120;544128.5403029986;71.64432712099999
instances/N100T15/N100T15P1W10DD_SF7.dat;100;15;10;1.75;1;3;3;120;612368.0890613325;53.339472777
instances/N100T15/N100T15P1W10DD_SF8.dat;100;15;10;1.75;1;3;3;120;612011.2877279986;57.839527035
instances/N100T15/N100T15P1W10DD_SF9.dat;100;15;10;1.75;1;3;3;120;565770.1861973318;69.433734789
instances/N100T15/N100T15P1W10DD_SF10.dat;100;15;10;1.75;1;3;3;120;613500.7961109988;54.520157800999996
instances/N100T15/N100T15P1W15DD_SF6.dat;100;15;15;1.75;1;3;3;120;655014.9507536639;71.58374661599998
