instance;NR;NT;NW;capacity;balanced;fixsizerf;freeintervalrf;maxtimerf;bestsol;elapsedtime
instances/N50T15/N50T15P1W5DD_SF6.dat;50;15;5;1.75;1;2;3;120;471135.2813153332;4.152344005000001
instances/N50T15/N50T15P1W5DD_SF7.dat;50;15;5;1.75;1;2;3;120;494397.6065009996;6.054867644
instances/N50T15/N50T15P1W5DD_SF8.dat;50;15;5;1.75;1;2;3;120;512961.4463266661;4.666600505
instances/N50T15/N50T15P1W5DD_SF9.dat;50;15;5;1.75;1;2;3;120;390032.6918073331;4.415015761
instances/N50T15/N50T15P1W5DD_SF10.dat;50;15;5;1.75;1;2;3;120;504208.5084769998;4.082674578000001
instances/N50T15/N50T15P1W10DD_SF6.dat;50;15;10;1.75;1;2;3;120;489932.0076636666;16.615199822999998
instances/N50T15/N50T15P1W10DD_SF7.dat;50;15;10;1.75;1;2;3;120;470968.713309;23.203646736
instances/N50T15/N50T15P1W10DD_SF8.dat;50;15;10;1.75;1;2;3;120;501180.95836566656;23.244854524
instances/N50T15/N50T15P1W10DD_SF9.dat;50;15;10;1.75;1;2;3;120;465993.524633;9.579028301
instances/N50T15/N50T15P1W10DD_SF10.dat;50;15;10;1.75;1;2;3;120;528559.5004813334;12.583425097
instances/N50T15/N50T15P1W15DD_SF6.dat;50;15;15;1.75;1;2;3;120;531010.4711663333;17.626525247999997
instances/N50T15/N50T15P1W15DD_SF7.dat;50;15;15;1.75;1;2;3;120;502303.64440900006;27.780594309999998
instances/N50T15/N50T15P1W15DD_SF8.dat;50;15;15;1.75;1;2;3;120;519734.33875699993;21.194910843000002
instances/N50T15/N50T15P1W15DD_SF9.dat;50;15;15;1.75;1;2;3;120;501153.4539066666;18.555229144000002
instances/N50T15/N50T15P1W15DD_SF10.dat;50;15;15;1.75;1;2;3;120;518125.170242;17.908462174999997
instances/N50T15/N50T15P1W20DD_SF6.dat;50;15;20;1.75;1;2;3;120;544839.616107;15.003470209000001
instances/N50T15/N50T15P1W20DD_SF7.dat;50;15;20;1.75;1;2;3;120;573834.9855850001;33.369259948999996
instances/N50T15/N50T15P1W20DD_SF8.dat;50;15;20;1.75;1;2;3;120;572591.3917036664;32.54735977000001
instances/N50T15/N50T15P1W20DD_SF9.dat;50;15;20;1.75;1;2;3;120;515259.5214513333;28.081482783
instances/N50T15/N50T15P1W20DD_SF10.dat;50;15;20;1.75;1;2;3;120;614399.6155270002;23.979552298
instances/N50T30/N50T30P1W5DD_SF6.dat;50;30;5;1.75;1;2;3;120;826334.233038;15.527243090999999
instances/N50T30/N50T30P1W5DD_SF7.dat;50;30;5;1.75;1;2;3;120;831731.0518149997;15.805484247
instances/N50T30/N50T30P1W5DD_SF8.dat;50;30;5;1.75;1;2;3;120;809327.064705;14.865647396
instances/N50T30/N50T30P1W5DD_SF9.dat;50;30;5;1.75;1;2;3;120;1.0126311511119995e6;14.696169867
instances/N50T30/N50T30P1W5DD_SF10.dat;50;30;5;1.75;1;2;3;120;882696.0501069998;13.656204359999998
instances/N50T30/N50T30P1W10DD_SF6.dat;50;30;10;1.75;1;2;3;120;1.074548179807667e6;43.292902938
instances/N50T30/N50T30P1W10DD_SF7.dat;50;30;10;1.75;1;2;3;120;1.067616608544e6;37.026285011
instances/N50T30/N50T30P1W10DD_SF8.dat;50;30;10;1.75;1;2;3;120;986171.0757903336;30.952182512
instances/N50T30/N50T30P1W10DD_SF9.dat;50;30;10;1.75;1;2;3;120;1.1126679571413335e6;49.406432279
instances/N50T30/N50T30P1W10DD_SF10.dat;50;30;10;1.75;1;2;3;120;1.0341143776016661e6;33.76316117800001
instances/N50T30/N50T30P1W15DD_SF6.dat;50;30;15;1.75;1;2;3;120;1.1300474040929999e6;71.92688902700002
instances/N50T30/N50T30P1W15DD_SF7.dat;50;30;15;1.75;1;2;3;120;1.0769440839839997e6;61.337175523
instances/N50T30/N50T30P1W15DD_SF8.dat;50;30;15;1.75;1;2;3;120;1.1203617637819997e6;58.10207207500001
instances/N50T30/N50T30P1W15DD_SF9.dat;50;30;15;1.75;1;2;3;120;972793.7044409998;60.46158805000001
instances/N50T30/N50T30P1W15DD_SF10.dat;50;30;15;1.75;1;2;3;120;1.115864641234667e6;56.889840291999995
instances/N50T30/N50T30P1W20DD_SF6.dat;50;30;20;1.75;1;2;3;120;1.0059284256016663e6;75.504162885
instances/N50T30/N50T30P1W20DD_SF7.dat;50;30;20;1.75;1;2;3;120;1.2099749235449997e6;87.620495772
instances/N50T30/N50T30P1W20DD_SF8.dat;50;30;20;1.75;1;2;3;120;1.0183874937028347e6;73.568882093
instances/N50T30/N50T30P1W20DD_SF9.dat;50;30;20;1.75;1;2;3;120;1.1799987296123332e6;80.60648397199999
instances/N50T30/N50T30P1W20DD_SF10.dat;50;30;20;1.75;1;2;3;120;1.1577423849850004e6;77.409122298
instances/N100T15/N100T15P1W5DD_SF6.dat;100;15;5;1.75;1;2;3;120;493689.1638946661;13.085530461999998
instances/N100T15/N100T15P1W5DD_SF7.dat;100;15;5;1.75;1;2;3;120;512133.8047259966;11.044466748
instances/N100T15/N100T15P1W5DD_SF8.dat;100;15;5;1.75;1;2;3;120;461282.54370699835;10.789014316
instances/N100T15/N100T15P1W5DD_SF9.dat;100;15;5;1.75;1;2;3;120;573424.6923823328;15.487586058
instances/N100T15/N100T15P1W5DD_SF10.dat;100;15;5;1.75;1;2;3;120;517801.0072059992;23.032199022999997
