instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W10DD_SF1.dat;esn;1.5;0.0;0.0;15;10;50;459834.22272800165;462181.76653024124;0.5079265285308436;3600.0170719623566;186641;0 
instances/N50T15/N50T15P1W10DD_SF2.dat;esn;1.5;0.0;0.0;15;10;50;443800.24855166354;449321.16853199794;1.2287246555447437;3600.011787891388;124014;0 
instances/N50T15/N50T15P1W10DD_SF3.dat;esn;1.5;0.0;0.0;15;10;50;468773.5580370183;472200.33422699873;0.7257038891321724;3600.02530002594;149923;0 
instances/N50T15/N50T15P1W10DD_SF4.dat;esn;1.5;0.0;0.0;15;10;50;568550.3203191431;573840.9397129363;0.9219661804610522;3600.011654138565;81919;0 
instances/N50T15/N50T15P1W10DD_SF5.dat;esn;1.5;0.0;0.0;15;10;50;535942.1810037094;540406.4801359836;0.8261002220311559;3600.015393972397;128782;0 
