instance;form;cap;capw;capr;T;W;R;bestbound;bestsol;gap;time;nodes;opt
instances/N50T15/N50T15P1W5DD_SF1.dat;esn;1.5;0.0;0.0;15;5;50;413902.88305117266;413903.246884;8.790286863064647e-5;1360.0963008403778;824617;1 
instances/N50T15/N50T15P1W5DD_SF2.dat;esn;1.5;0.0;0.0;15;5;50;416671.3450887148;416755.5719958247;0.020210145411263692;3600.008342027664;2181289;0 
instances/N50T15/N50T15P1W5DD_SF3.dat;esn;1.5;0.0;0.0;15;5;50;395755.4196589993;395755.419659;1.7649585988322276e-13;749.0453691482544;196995;1 
instances/N50T15/N50T15P1W5DD_SF4.dat;esn;1.5;0.0;0.0;15;5;50;434487.55252800003;434487.55252800003;0.0;880.6630880832672;88358;1 
instances/N50T15/N50T15P1W5DD_SF5.dat;esn;1.5;0.0;0.0;15;5;50;443416.4177138577;443416.7899920001;8.395670862574495e-5;1414.5821981430054;328369;1 
